,blank,enzyme,Arachadonic_Acid_0.5µl,Arachadonic_Acid_1.0µl,Arachadonic_Acid_1.5µl,Arachadonic_Acid_2.0µl,Arachadonic_Acid_2.5µl,Arachadonic_Acid_3.0µl,Arachadonic_Acid_3.5µl,Arachadonic_Acid_4.0µl,Arachadonic_Acid_4.5µl,Arachadonic_Acid_5.0µl,Arachadonic_Acid_6.0µl,Arachadonic_Acid_7.0µl,Arachadonic_Acid_8.0µl,Arachadonic_Acid_9.0µl,Arachadonic_Acid_10.0µl
600,-0.0001230962225,0.020597497,0.026432061569999995,0.02228699997,0.02608248964,0.026044173169999997,0.028718845919999996,0.03158265725,0.030318235980000007,0.02823099867,0.02953523211,0.030379556119999998,0.03742311895,0.04056794941,0.03792118281,0.039224375039999995,0.04104254767
599,0.0011772831199999998,0.02191371284,0.0261390917,0.02321748808,0.028221329669999996,0.02686173841,0.031213898210000007,0.03337774798,0.03125367686,0.02946264483,0.03135508299,0.0316785723,0.03983214125,0.04310208558999999,0.03688358143,0.041339967400000004,0.04275240749
598,0.0002502081625,0.022898571569999998,0.02401921153,0.022829540069999998,0.027426598589999997,0.025990881030000003,0.029820604249999997,0.03383805603,0.02838649787,0.028455920519999997,0.030878357589999995,0.029177729039999996,0.03682586923,0.040347833189999995,0.03860028461,0.038275979460000005,0.04266181216
597,0.000185124125,0.022944716740000003,0.02813625708,0.02454063855,0.02803838812,0.02533814125,0.03050886095,0.03345781565,0.031191868710000008,0.0295262821,0.03262789175,0.03105079383,0.03832613677,0.04185625911,0.038704779,0.04029951617,0.043122667819999995
596,-2.86289378e-05,0.02319179289,0.027727639300000002,0.02480065636,0.028546474869999998,0.02845420688,0.030861014500000002,0.03368982673,0.03142796084,0.029709853230000006,0.031031748280000007,0.03097403236,0.038740608839999996,0.04157999158,0.03991562128,0.040252424780000004,0.04413014278
595,-0.0007983655669,0.02234005742,0.025652622799999997,0.024398859590000002,0.02747353166,0.024356309320000002,0.030246099460000005,0.03260361403,0.029793018480000006,0.02854227275,0.03143193945,0.03076094575,0.037080720069999996,0.04168255627,0.038261648270000004,0.0401901193,0.04216524586
594,0.0007611186593,0.02410542406,0.02907425538,0.027524661269999997,0.028938405219999998,0.028074616569999995,0.031904283910000004,0.03605659678999999,0.03150143474,0.03130527958,0.03215294331,0.03351094201,0.0394439511,0.04284239559999999,0.037600971760000004,0.043770931660000005,0.04314313829
593,0.0008868261939,0.02412512712,0.02878483757,0.027491759510000005,0.02985240705,0.02996164002,0.03246336058,0.035331554710000004,0.03337257728,0.03119434416,0.03419801965,0.03135747463,0.04014511406000002,0.043500397350000004,0.04070086405,0.0427153334,0.04456034675
592,6.376182137e-05,0.02497829124,0.029052611439999997,0.02643764578,0.02963953651,0.031042508780000002,0.03313606977,0.03569494933,0.0330625996,0.03050586209,0.032916754480000004,0.032949510960000004,0.041103892030000005,0.04514478147,0.04126256332,0.042829222980000005,0.044951900839999996
591,-0.0003905471531,0.02438360825,0.028501749039999996,0.02716743015,0.03016809188,0.029702425,0.03318622336,0.0345663242,0.03449779376,0.0317482464,0.03322578967,0.033073633910000004,0.041402012110000004,0.045105692,0.04000467807,0.04256426916,0.04592602327
590,0.0006311440957,0.026794634759999998,0.03112481534,0.0296616815,0.027019612489999997,0.03144293278,0.03193523735,0.035518329589999995,0.03599047288,0.03312565014,0.03373139724,0.0335354656,0.040147133169999995,0.04563392699,0.04046664387,0.04094824195,0.04882952943
589,-0.00012935879929999998,0.02730799466,0.032336261119999994,0.02619355731,0.03085340001,0.029902763660000005,0.03304030746,0.03688902035,0.033273130660000004,0.03175624087,0.0350344032,0.03435141221,0.04127841815,0.045453965660000005,0.03966332972,0.04299038276000002,0.04654252902
588,-0.0009991354308999999,0.029475914310000007,0.03162386268,0.02558345348,0.03090075962,0.029680389910000007,0.03481350839,0.03720664978,0.03531642258,0.030213296410000007,0.03590774536,0.03479553387,0.041759096089999996,0.04453301057,0.04209710658,0.044453457,0.0476905629
587,0.0002549480705,0.028240583839999996,0.0326176472,0.02967623249,0.03230419382,0.03332788125,0.033909786489999996,0.03718355298,0.03630496934,0.03499652445,0.03618335351,0.03580231965,0.04130768403,0.047942906619999996,0.042253572489999995,0.04420258477,0.04752149805
586,0.0001453481527,0.02966664173,0.033654298629999996,0.03179230541,0.03423260897,0.033377468589999994,0.031815171239999995,0.03395244107,0.03463567421,0.0337190032,0.03634862229,0.03546192497,0.04112395644,0.045789513739999996,0.0412045829,0.046108368780000006,0.048908237369999996
585,0.0014320145129999998,0.031284805389999996,0.033782567830000006,0.032744411380000005,0.03382219002,0.03492756188,0.03821194917,0.03896840662,0.03943780065,0.03613187,0.0389164798,0.03803509474,0.04317710549,0.048607066270000006,0.04477500543000002,0.04599807784,0.04972235113
584,-0.0006669314462000001,0.03054951876,0.03325412422,0.03166801855,0.035588677969999996,0.0341576077,0.03749569505,0.03869297728,0.0367231518,0.03534621373,0.037635240699999996,0.03659474105,0.04382143915,0.0477263853,0.04169355333,0.04326660558999999,0.04820207879
583,-4.503925084e-05,0.033372242,0.03541836143,0.03265225142,0.03576313332,0.034415628760000004,0.03712377325,0.03984218463,0.03829367831,0.03547001258,0.03840839118,0.037669509649999995,0.04491822794,0.04947578534,0.04329283163,0.046531751749999996,0.04955850169
582,0.001514975214,0.03629931435,0.0364019908,0.035474311560000006,0.037172582,0.03733569011000002,0.03811512142,0.04293840006,0.04083754495,0.0373679921,0.03915524855,0.03748364747,0.04627901316000002,0.04991288856000002,0.043633811179999996,0.04658670351,0.052318427710000004
581,-0.00043782158170000004,0.03512524441,0.03832483664,0.03396654874,0.037160795180000004,0.03722029924,0.0388228856,0.036893107,0.03858602419,0.036624763160000004,0.03899346665,0.03918218985,0.045527722689999994,0.04973665996999999,0.044976133849999995,0.047653004529999994,0.05104323849
580,-0.0005851462483,0.03789722919,0.04081439599,0.03493028507,0.041404373939999996,0.03661992028,0.04337966815,0.04211051017,0.03913020715,0.03839648888,0.042966175819999994,0.04017487168,0.04699808732,0.05025757103999999,0.04581701383,0.046598602089999996,0.048797521739999995
579,-0.0004916068283,0.038586985319999996,0.04156098887,0.0357045345,0.03954547644,0.03726956993,0.03901320323,0.041115731,0.040457010269999996,0.036463245750000005,0.040712889280000004,0.04006962478,0.04630680382,0.04915523529,0.04605405405,0.047265820210000004,0.05192353204
578,0.0002641689789,0.04100413993,0.04260390252,0.03458919749,0.04134190455,0.03864968568,0.04211781174,0.04416965693,0.04175316915,0.03940265253,0.04131403193,0.0399363935,0.04879575595,0.05208477378,0.04919538274,0.052458845080000004,0.05427279323
577,0.0001815244614,0.04158178344,0.044116102160000004,0.03945347667,0.04119470343,0.03902597725,0.042257994410000006,0.03937785327,0.042077884079999996,0.04044436663,0.04216710106,0.04250166193,0.048553798349999996,0.05241871253,0.04684656486,0.05067524313999999,0.054786901920000006
576,0.00015852871000000002,0.04159289598,0.04445732757,0.04070905223,0.04113758728,0.0399851799,0.04382367432,0.0425266996,0.042979922149999995,0.03944692761,0.03901756555,0.04119385034,0.044981960210000005,0.052462525669999996,0.04910839348999999,0.051639940589999996,0.05367914587
575,0.00247534574,0.045330706979999996,0.04745707288,0.04299775511,0.04473158717,0.042209092530000006,0.045253623279999995,0.04764465615,0.045526832340000004,0.043679896739999995,0.0454313159,0.04506580532,0.05065255612,0.053755044939999996,0.05065985397,0.05114480108,0.05675476417000001
574,-0.0001359835878,0.04549374804,0.04702748358,0.04308664799,0.04266281426,0.04275392368,0.04159827903,0.04633223265,0.04370817915,0.0408915244,0.04425093904,0.04383707419,0.04959761351,0.05560720339,0.048095099630000006,0.055063709620000005,0.0574564822
573,0.001662754337,0.04874261096,0.04998220876,0.0436427407,0.04571082443,0.04471058398,0.04663416743,0.04763275385,0.048337552699999994,0.04357196391,0.04607164115,0.04397824034,0.050120215860000004,0.057676017279999985,0.05094047636,0.05363289639,0.05803549662
572,-0.0003356630332,0.04713160172,0.047744039450000005,0.04339909181,0.044427763669999995,0.043969560410000004,0.04612126574,0.04731024057,0.04460830614,0.04154176265,0.044491138310000004,0.042766664180000004,0.04766828567,0.055260781200000005,0.04957750440000002,0.053542960439999995,0.056288238610000006
571,4.354238263e-05,0.04731702432,0.04743065313,0.04446802661,0.04361884296,0.04372157529,0.0465327017,0.04643019661,0.046060819180000004,0.045199900870000004,0.04524063691000002,0.0444207117,0.0505444482,0.05517559499,0.05024004728,0.05335219949,0.0563605018
570,6.782653509e-05,0.045671541239999995,0.048236008729999995,0.044960197060000005,0.04536001757,0.04468745738,0.04525979981000002,0.04785240813999999,0.04525083676,0.0440188311,0.0456351079,0.044981099670000003,0.047271620480000005,0.05530261621,0.05042587221,0.053854372350000006,0.05732386187000001
569,-0.0005232542753,0.045108020310000004,0.0515563637,0.04463814199,0.0462507382,0.04465070739,0.04649985582,0.049221098420000005,0.04582567513,0.044197112319999995,0.046282008289999996,0.04476530477,0.05069258063999999,0.05714108795,0.05121434852,0.05486572906000002,0.057987153529999995
568,0.0005300797056,0.048392269759999995,0.050085820260000004,0.04444823787,0.04500383884,0.04554114863,0.045913998039999994,0.04874623194,0.04601750523,0.044286508110000004,0.04724114388,0.045730207120000005,0.05023048446,0.05660492927,0.05035214871,0.05553515628,0.05773819238
567,-0.0018734625769999999,0.04914488643,0.049887772649999995,0.04471729696000002,0.04438985884,0.04267774895,0.046319618820000005,0.04828157276,0.04513030499,0.04505540803,0.045679878439999995,0.04533720389,0.050780475139999996,0.05442261696,0.05161656067,0.05464250222,0.05719034001
566,-0.0009952613618,0.049418613310000005,0.050345115360000005,0.044462461019999996,0.0439536646,0.045500129460000004,0.04728394374,0.04974676296,0.047182731330000005,0.0451435186,0.0467055887,0.046499308200000006,0.050624426449999996,0.05817401409,0.05177290365,0.053878255189999995,0.059561785310000004
565,-0.0007071980507999999,0.048222731799999995,0.0498408787,0.04477049783,0.04657872021000002,0.044934704900000004,0.047673977910000005,0.050456136469999996,0.045640457419999995,0.044734686610000005,0.047107480470000004,0.04563551024,0.05159953609,0.057204011829999984,0.050931889560000006,0.05513300374,0.05875816569
564,-0.0002037782979,0.04888057336,0.05063108727,0.04633036256,0.04651835188,0.04536027834,0.04721920937,0.04916708916,0.04780226573,0.04493866861,0.04618008062,0.04618319124,0.05068181828,0.05856889114,0.05066529661,0.05622509494,0.05751067400000001
563,6.251910963e-05,0.04881927744,0.04893451557,0.04662303999,0.04860405624,0.046936653550000006,0.04772292078,0.05116906017,0.048608861860000005,0.04727320746,0.04970508069,0.04615529254,0.05145374313,0.059564337129999985,0.05373524129,0.05575057119,0.060323525220000014
562,-0.0009328596061000001,0.048233635719999994,0.04859204218,0.045890748499999995,0.04650334268999999,0.046337246889999996,0.049902901050000004,0.05065019801,0.04705549404,0.04527608678,0.04856972024,0.04742458835,0.053617227819999995,0.06115534529,0.05402882397000002,0.05602655187000001,0.06026341766
561,0.0006209562416,0.04829566181,0.050258673729999995,0.047263450920000005,0.04796551168,0.04510675743,0.04974742978999999,0.05252982676,0.047447688880000005,0.04913917556,0.04935837165,0.04846456274,0.04999638349,0.05969339609,0.05396143347,0.05582018569,0.06001070887
560,0.0006410988863,0.047766145319999995,0.05052542686000002,0.0454944931,0.047849226739999993,0.04729055613,0.04918175936000002,0.05160003155,0.04953804612,0.04695061222,0.046698499469999995,0.04715578258000002,0.05271689966,0.05629422142999999,0.054639771579999996,0.058351244779999985,0.06111171842
559,0.00040717000960000004,0.04744904488,0.04951170087,0.044803701339999995,0.04707689956,0.04844545946000002,0.04818597063,0.051789384339999994,0.04883332551,0.046653188770000006,0.04714181647,0.04914337769,0.05448142067000001,0.061896245929999996,0.05465177819,0.05819742754,0.06230931357000001
558,-0.0004435624578000001,0.04669645056,0.049682382489999996,0.046271212400000004,0.048085238780000004,0.04780590907,0.05085016787,0.05162906647,0.04980153963,0.04596268386,0.049862567340000004,0.04963975027,0.053732898089999995,0.06250575185,0.05398663878,0.05625190586,0.06471627951
557,-0.00030167380460000004,0.04716957361000002,0.048617258669999996,0.044603630899999996,0.04879343882,0.04729147628000002,0.04998189211,0.051140025260000006,0.04845680669,0.049852725120000004,0.0506689325,0.04970711097,0.053234346210000005,0.06278043985000001,0.053385887300000004,0.05899742618,0.06267423183
556,0.0001303036261,0.047653697429999996,0.05041551962,0.04754442722,0.048371091490000004,0.048157017680000004,0.04791752621999999,0.05282081291,0.05126322433,0.04886055365,0.05100335553,0.04984317347,0.05629890785,0.06329870223999999,0.05527894944,0.059954863039999994,0.06269863993
555,0.00019672613419999998,0.04696241021000001,0.04833494871999999,0.04544804618,0.048361685130000005,0.048882078380000006,0.05146143585,0.051108460870000004,0.04966375232,0.048230744900000004,0.051255330439999996,0.050671547649999996,0.05585698038,0.06223943084,0.05538124591,0.06111353636,0.06420310587
554,-0.00017707569350000006,0.04559350386,0.05048550293,0.043589450419999995,0.05005897954,0.047276787460000004,0.05035801977,0.053532741960000005,0.05136929825,0.04781131074,0.05172076449,0.05088770762,0.05551024154,0.061575137079999995,0.05837365985,0.05985763669,0.06528376042999999
553,-0.001325614401,0.04546327888999999,0.05018608644999999,0.04582900926,0.04925832897,0.047925330700000005,0.051489356910000006,0.053136445580000004,0.051969714460000004,0.050425522029999996,0.052523314950000004,0.05189934745,0.05552809684999999,0.0627752319,0.05700472742000001,0.061570212239999984,0.06448901445
552,-0.0002684062929,0.046044040470000006,0.050870742649999995,0.046995203939999994,0.049853160980000005,0.049381021409999996,0.05218905956,0.05431239307,0.050526738169999995,0.05004062131,0.050853978839999994,0.05284747481,0.05715700239,0.06522043794,0.057370536029999995,0.061243683099999995,0.06317207217
551,-0.0008203793550000001,0.04622309655,0.04885087907,0.04524092376,0.0478169769,0.04896018654,0.05204429477,0.05399124324,0.05262270942,0.049988832319999996,0.052011817689999996,0.05331353471,0.05685590208,0.06470630318,0.05837824941000001,0.06266570836,0.06335794181
550,0.0004783253826,0.04838170856000002,0.0511879921,0.04781214893,0.051385641100000004,0.050684347750000004,0.053120885039999996,0.05640689284,0.05338316783,0.05184827,0.054464813320000006,0.05368860811000002,0.057852275670000015,0.06642346084,0.05983752385,0.062233034520000015,0.06579484791
549,0.001010727952,0.04990772158,0.05402641743,0.05068821833000002,0.05376489087999999,0.05293662101,0.05511040613,0.059219196439999996,0.05650146306,0.05439139903,0.05538636073,0.05442320182999999,0.060293514279999995,0.06846643239,0.06130079552999999,0.06611866504,0.06836313009
548,0.0008061637636000001,0.04877609015,0.053096164019999996,0.049264676869999996,0.052199278030000004,0.052163813260000004,0.05514934659,0.05654321238,0.055601086470000005,0.05117031187,0.057084962729999994,0.054755039510000006,0.05857928842,0.06641956419,0.0614098534,0.06468491256,0.06779197602999999
547,0.00030336005150000003,0.049248587340000004,0.05348460376,0.048922143880000005,0.05203991756,0.052492115650000004,0.055210631339999997,0.0581513755,0.056280694900000004,0.051831293849999995,0.056177247320000005,0.05525219812999999,0.06035395339,0.06759161502000001,0.06214742362000001,0.06556418538,0.06796191633
546,-7.035236194e-05,0.05036339909,0.05324271321000002,0.04975784943,0.052114628260000004,0.053598016500000005,0.05500238761,0.05767435953,0.055094037199999994,0.05343957618,0.055830575529999996,0.05479148403,0.06047384068,0.06806536019,0.060357760639999994,0.06511441618,0.06964506209
545,-0.0003779777035,0.04995171726,0.054468922320000016,0.04949626699,0.05174155533,0.05123360083,0.054230410610000016,0.05668214336,0.056933246550000004,0.051958773289999996,0.05682639405,0.053019851449999995,0.060115072879999995,0.07019361853999999,0.06260318309,0.06611411273,0.0696195066
544,-0.0005579499993,0.049213096500000005,0.05244412273,0.0515839085,0.053243592379999996,0.054012905810000005,0.05662905425,0.057716369629999986,0.056985337289999986,0.05264851078,0.05737694725,0.05625296757,0.06033515185,0.06940001249,0.06337414682,0.06655436009,0.07014475017999999
543,0.0013906698439999999,0.05240624025000002,0.05452071875,0.053173981610000004,0.0557799153,0.0557368286,0.058573689309999996,0.06157632917000001,0.05918810517000001,0.05586078017999999,0.05884183943,0.05880102142999999,0.062066160139999986,0.07150971888999999,0.06523364782,0.06828593462999999,0.07084249705
542,-5.17719343e-08,0.05009810999,0.05585486069,0.052036710080000007,0.0542640835,0.054340116679999995,0.054825168099999995,0.05969143659,0.05770504847,0.05362932383999999,0.05825201049,0.05702235177,0.06088547036000001,0.06995066255,0.06303362548,0.06696345657000001,0.07029875367999999
541,0.00045666139339999994,0.05144896358,0.05724488571000001,0.052260059860000006,0.055162455889999996,0.053820997479999994,0.057245802129999995,0.06139336526000001,0.059511967,0.05709157512,0.05833155662,0.05819606408,0.06369578092999999,0.07132209092,0.06486175954,0.06852859258999999,0.07217982411
540,-0.0007521639927000001,0.051209922879999994,0.05754859,0.05353558063999999,0.05562097579,0.054406948389999994,0.05794994161,0.05908425897000001,0.05936548114,0.05472280085,0.058085292579999996,0.05732327327,0.06307855248,0.07109320909,0.06463378668,0.06769697368,0.07105518878
539,4.6390134229999994e-05,0.05260801315000002,0.0533856526,0.05203521997,0.05523882061000001,0.05368456244,0.057155970479999985,0.060348361729999994,0.05771196634,0.05695933476,0.058327440170000015,0.05603474006,0.06256826222,0.07094322145,0.06440031528,0.06745665519999999,0.0710740909
538,-0.00038304689220000003,0.05268562585,0.05717250332000001,0.05189794675,0.05490070954,0.053116757419999994,0.0570095107,0.058956183489999994,0.05864233524,0.05529018119,0.05848808587000001,0.05816282704,0.06250336021000001,0.07078317552999999,0.06366241722999999,0.06719410418999999,0.07155668736000001
537,-0.0005613108514999999,0.052557729180000005,0.05667889863,0.050157956780000006,0.054436262699999995,0.0553274639,0.056906949729999996,0.059876535089999995,0.057648200539999986,0.05581894889,0.05828759074,0.05805727467,0.06214028597,0.06922119856,0.06420247257,0.06774235517,0.07124394178
536,-0.0002387065615,0.05147530884,0.05628107861000002,0.053480360660000004,0.05444785208,0.05410783365,0.057440970089999994,0.05987032503,0.059850655499999995,0.055788483470000004,0.058452192689999995,0.057763587679999985,0.06323521584,0.07069223374,0.06355198473,0.06742696464,0.07219914347
535,0.0006862093578,0.0533070676,0.05730156227999999,0.05240965635,0.055840641260000004,0.05617647991000002,0.05656441301,0.0613717176,0.0604708977,0.055211514229999994,0.058833390470000003,0.05858370289,0.06445652246,0.07123366743,0.063105762,0.06856451184,0.07181758433999999
534,0.001207964495,0.05439060554,0.058840591460000015,0.05484839901000002,0.057885959739999986,0.05688874424,0.058281522239999994,0.062094174329999995,0.06100660935,0.0581349209,0.060654573139999994,0.05935414508,0.06487990916,0.07223564386,0.06644321232999999,0.06991709024000001,0.07348801941000001
533,0.001148265088,0.05353218317,0.05851560459,0.05390832573,0.057328026739999996,0.05588580295,0.05904659256,0.061698853970000016,0.060265082870000014,0.057627331470000015,0.05900338665,0.05939130113,0.06509435922000001,0.07146592437999999,0.06592751294,0.06971851736000001,0.07208926975999999
532,-3.686005584000001e-05,0.05312497914,0.057343151420000016,0.052415292710000005,0.05622164533,0.05608374998,0.05630533025,0.059744928029999984,0.060275342320000015,0.054597616200000004,0.0581125468,0.058626633139999995,0.06330364197,0.07138771563999999,0.06352376193,0.068705827,0.07137618214
531,0.0008373117307,0.05215038359,0.05578718707,0.05257277563,0.05497943982000001,0.055315494539999996,0.05923637375,0.061704225839999995,0.061297338459999996,0.05763947964,0.05955860764,0.06115230545,0.06491149962000001,0.07320219278,0.06494318694,0.06956511736000001,0.07204400747999999
530,6.127641245e-05,0.05274764448,0.05546811968,0.053220272060000004,0.05596742034,0.055558662860000003,0.057369325310000004,0.06070229039,0.060317575929999985,0.0551237762,0.0589681305,0.058552570639999996,0.06225412712,0.07121551782,0.06489069759999999,0.06874552369,0.07173662633
529,-0.0002009321761,0.05023618041999999,0.056389827279999985,0.05246135592,0.055953051889999994,0.05543521047,0.055796694010000016,0.060563083739999996,0.059905059639999994,0.0563278459,0.058880493039999995,0.05889327079,0.06292122602000001,0.07218325138,0.06526520103,0.06748017669,0.07204172015
528,0.00017233118709999998,0.052030377089999996,0.056684706359999996,0.05219755694,0.05717153102000001,0.056401234120000004,0.05776004121,0.061732780189999996,0.06115600094,0.05768633261,0.060179114339999985,0.05872838199,0.06470958143,0.07290632278,0.0661098063,0.0695361346,0.07298222928999999
527,1.2891403460000005e-05,0.05150838569,0.05598659068,0.05144963413,0.05479541792999999,0.05428458377999999,0.056444801389999986,0.060917992139999995,0.060107253489999984,0.05608421937000002,0.05914473534,0.0581413731,0.06219485775000001,0.07234023511,0.06527546047999999,0.06909710914,0.07214400172
526,-0.0008005360141,0.04930672422,0.05442461371,0.05232219398,0.055128507320000006,0.05341510102,0.057351894679999994,0.060783568770000004,0.060728307810000014,0.056824035939999996,0.05917478352999999,0.058343369510000014,0.06297628582,0.07173024118,0.06572195887999999,0.06924129277,0.07134869695
525,0.0004882248177,0.04946606978999999,0.0546095632,0.05264249444,0.05536395311000001,0.05482725427,0.05685309693,0.06032982841,0.06038554385,0.05672210827,0.059628684070000014,0.05869489908,0.06463955343,0.07257694006,0.06452225894,0.06983475387,0.0731344521
524,0.001070849714,0.04837583378,0.05753275007,0.05287700146,0.056297611449999986,0.0557233505,0.059213113039999994,0.06188737974,0.06231636181,0.058037035170000015,0.0603816472,0.060407318170000016,0.06502784789,0.07468212396000001,0.06674624234,0.0698229,0.07556793838999999
523,0.0002717841417,0.05150022730000002,0.057003725320000004,0.053050063550000005,0.05666125937999999,0.05681492016,0.059183534229999994,0.06275441497999999,0.0599944517,0.058888021860000014,0.06132392958,0.05955661833,0.06591019034,0.07350493967999999,0.0672326982,0.07155192643,0.07440561801
522,0.0003365962184,0.04967013746999999,0.05466249213,0.05283168703,0.05547623709,0.05621772632,0.058535151179999995,0.058184582740000004,0.05922242999,0.058279067279999985,0.060350649060000004,0.058425065129999995,0.06497631222,0.07360177487000001,0.06602041422999999,0.07074929029,0.07507618517
521,0.0008054894861,0.0480578281,0.05336252972,0.05304895341,0.057459052649999995,0.05635201186000001,0.05958381668,0.06339035183,0.061694648120000015,0.058415826409999996,0.060936249789999994,0.05955071002,0.06789950281,0.07367875427000001,0.06801516562999999,0.07147751749,0.07480692863
520,-0.001226658816,0.047887146469999996,0.05634550005,0.05232759565,0.05603152886,0.05627282709,0.05931862444,0.06277772039,0.062186554070000004,0.05833904818,0.06037997827,0.0602767393,0.06574307382,0.07512745261,0.06732814013999999,0.07132865489,0.07633367181
519,-9.31794857e-05,0.04800725728,0.05457894877,0.050779163839999995,0.05615267903,0.05456802994,0.057542592289999986,0.060398068279999995,0.061511483039999995,0.05691940337,0.06175053492,0.06045685336,0.06577640772000001,0.07454816997000001,0.06747177243,0.07121283561000001,0.07491749525000001
518,0.0004619477259,0.047362778339999995,0.054763115939999996,0.05247610807,0.05566308275,0.056848790499999996,0.059759870170000014,0.06283811480000001,0.061415132139999995,0.05742300674,0.061343573029999994,0.06064552441000001,0.06654636562,0.07460862398,0.0678390041,0.07184094936,0.07460499555
517,0.001123868511,0.04884256423,0.051484167580000004,0.05246743187,0.057719178499999996,0.056698128579999986,0.05841713026000001,0.06012565642999999,0.06107340381,0.06075772271,0.06225433573,0.06095429882,0.06700307876,0.07486130297,0.06816217303,0.06986431032000001,0.07537146658
516,-0.0005742369103,0.04756172746,0.04990696535,0.04962651804,0.055263604970000005,0.055912446229999996,0.05893708766,0.06084976345,0.06250946224,0.05880801752000001,0.059674181039999996,0.06013847142000001,0.06623627245,0.07519266754,0.06771261245,0.07027726620000001,0.07546708732999999
515,-0.0005071722553000001,0.04576023296,0.05102687701999999,0.05083279312,0.05421656743,0.056004729120000006,0.058757692579999986,0.061543695629999985,0.06118321046,0.058290876449999994,0.06001445279,0.05931909755,0.06627573818,0.07448347658,0.06816378236000001,0.06972452997999999,0.07548636943
514,-0.0006785620935,0.04568540305,0.05293241143,0.05112561211,0.05546500161,0.05412264167999999,0.058677267279999994,0.06365651637,0.06168107316,0.057738691570000014,0.06065231188999999,0.061839263889999996,0.06628626585,0.07531641423999999,0.06787895411,0.07263936102000003,0.07395326346
513,-0.000711643137,0.04523009433999999,0.05032308027,0.05078018457,0.053485687819999995,0.05546323955,0.059818003329999994,0.05970144272000001,0.06043599546,0.058050882070000004,0.06165377051,0.059679407629999986,0.0671794787,0.07539819925999999,0.06697481126,0.07187118381,0.07570732385
512,9.568507812e-05,0.04695332423,0.05269959569,0.049902986739999995,0.05369150639,0.056787863370000004,0.05967581272000001,0.0626739338,0.06232712045,0.059100747110000004,0.06106783077000001,0.060662698,0.06698676944,0.07308657467,0.06609723717,0.07269401102999999,0.07390916348
511,0.0005572162336,0.04667229578,0.053988251839999994,0.05170895532,0.057026777420000015,0.05688883364,0.05908022448,0.061118453739999995,0.06345634907,0.05969143659,0.06305050849999999,0.06389225274,0.06767519562999999,0.07485348731000001,0.06658914685,0.07163559644999999,0.07580554485
510,-0.0004689557827,0.04523132741,0.052943903949999996,0.05028169230000002,0.053498424589999996,0.055458001789999996,0.05875864252,0.0582646206,0.06155177951,0.05801878124,0.0595995225,0.060113467279999985,0.06554154307,0.07545384765,0.06821217387999999,0.07260438799999999,0.07513391227
509,-0.00025624723640000003,0.044744357469999996,0.05316938832,0.049964986739999995,0.055449150499999995,0.05549282581,0.05912450701,0.06029494107000001,0.06267247348999999,0.05876803397999999,0.06086643785,0.06184260547,0.06789750606,0.07493665813999999,0.06896288693,0.07172498852,0.07682503015
508,-0.0001861319906,0.04346025363,0.04947691783,0.04987087101,0.05431277677,0.054945215579999984,0.05957695842,0.06192439422000001,0.061231371020000015,0.05821488798,0.0607559979,0.06032872945,0.06596554071,0.0742565766,0.06789284199,0.07132554054,0.07666310668
507,-0.002186561935,0.04419504851,0.04647723958,0.04960234463,0.05406538025,0.0535200052,0.0556948036,0.060178995129999996,0.06080205739,0.05697766319,0.05894153565,0.058904059229999986,0.06531108171,0.07573483884,0.06576888263,0.06988184899000001,0.07478278875
506,-0.001093650004,0.04521297291,0.05089181289,0.04870151728,0.05412366614,0.05573276802999999,0.0588100329,0.06226057932,0.06178073585,0.05853725597,0.060855418439999996,0.060909859840000004,0.06662482022999999,0.07535305619,0.0672223568,0.07126813382,0.07210231572
505,0.0009187062387000001,0.04393859953,0.051569305360000005,0.049984097479999996,0.05335158482,0.05493925138999999,0.058484561739999996,0.06379126012,0.060583885760000004,0.057753387839999996,0.05695682392000001,0.0609527491,0.06603752822,0.07535684109,0.06744099408,0.07009565085,0.07563999295
504,-0.0004444416845,0.043671768160000006,0.05210809037,0.04885615036,0.053916268049999994,0.055734030899999995,0.058490250260000015,0.06026252359,0.060861047360000003,0.058271281420000015,0.06037236377999999,0.057840000839999996,0.06596340239,0.07404612005,0.06707183272,0.07122567296,0.07265003771
503,0.0003086185898,0.041724585,0.047837264840000004,0.04953929409,0.05291086063,0.05446821824,0.05847917125,0.06175426766,0.057512003929999986,0.058748565610000004,0.059906605629999984,0.05993944034,0.06647966057,0.07629688829,0.06890363991000001,0.07211176306,0.07652405649
502,-0.0005681358742999999,0.04369675741,0.05173887312,0.04879095033,0.053469263020000005,0.054451167579999994,0.057331010700000004,0.06051844357999999,0.05851883069,0.05715166032000001,0.06066647917,0.059749860320000014,0.0657029599,0.07452118397,0.06875601411,0.07159606367,0.07166368513999999
501,0.001152755227,0.04138173908,0.050362933430000006,0.04610399529,0.053564101460000006,0.054498940710000006,0.057960528879999994,0.06401339173,0.060532342639999986,0.057743038979999994,0.06054463238,0.059858083720000003,0.06605226547,0.07445231825,0.06779573113,0.07217936962999999,0.07462442666
500,-0.0001961713278,0.0429158248,0.049735963339999995,0.04875578731000002,0.05246059597,0.05355165899,0.05771989003,0.06088919193,0.06092227995,0.057373017070000004,0.06003073975,0.05958758667000001,0.06550168991000001,0.07531844825,0.06727425009,0.07160174102000001,0.07497920096
