BLANK,,BM3,,dmso_1,,dmso_2,,4PhenylImidazole_0.1,,4PhenylImidazole_0.2,,4PhenylImidazole_0.3,,4PhenylImidazole_0.4,,4PhenylImidazole_0.5,,4PhenylImidazole_0.6,,4PhenylImidazole_0.7,,4PhenylImidazole_0.8,,4PhenylImidazole_0.9,,4PhenylImidazole_1.0,,4PhenylImidazole_2.0,,4PhenylImidazole_3.0,,4PhenylImidazole_4.0,,4PhenylImidazole_5.0,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
300.9501648,-0.0005875762436,300.9501648,0.08885332197,300.9501648,0.09582157433,300.9501648,0.09938960522,300.9501648,0.1077824384,300.9501648,0.1084578633,300.9501648,0.1245308295,300.9501648,0.1105667651,300.9501648,0.1141593382,300.9501648,0.1170972362,300.9501648,0.1141014323,300.9501648,0.1204904318,300.9501648,0.1141940877,300.9501648,0.1187032983,300.9501648,0.120450601,300.9501648,0.1251536757,300.9501648,0.1319351941,300.9501648,0.1321299821,
300.0086975,0.0002939310798,300.0086975,0.0995670259,300.0086975,0.1061671376,300.0086975,0.1086704507,300.0086975,0.1197973788,300.0086975,0.1206378043,300.0086975,0.1328089535,300.0086975,0.1217715517,300.0086975,0.1245500669,300.0086975,0.1325185448,300.0086975,0.1277190745,300.0086975,0.1313076317,300.0086975,0.1273220479,300.0086975,0.1330726296,300.0086975,0.1328856498,300.0086975,0.1384494305,300.0086975,0.146863997,300.0086975,0.1481726617,
299.0671082,0.001105182688,299.0671082,0.1104240417,299.0671082,0.1188190579,299.0671082,0.1214120016,299.0671082,0.1299817115,299.0671082,0.1349664629,299.0671082,0.1480396986,299.0671082,0.1363621056,299.0671082,0.1386587322,299.0671082,0.1448627263,299.0671082,0.1387014836,299.0671082,0.1423233747,299.0671082,0.1402452141,299.0671082,0.1456003934,299.0671082,0.1464026272,299.0671082,0.1523631513,299.0671082,0.1604647934,299.0671082,0.1632823795,
297.9684448,0.0002863155096,297.9684448,0.1217820346,297.9684448,0.1300922036,297.9684448,0.1345668882,297.9684448,0.1432388276,297.9684448,0.1475391984,297.9684448,0.1612225026,297.9684448,0.149750635,297.9684448,0.1520209014,297.9684448,0.1584241986,297.9684448,0.1542071551,297.9684448,0.1578108817,297.9684448,0.1555412263,297.9684448,0.1592339575,297.9684448,0.1625902653,297.9684448,0.1690737307,297.9684448,0.1803141236,297.9684448,0.1807325631,
297.0266418,-0.0001736601262,297.0266418,0.1342433691,297.0266418,0.1443601251,297.0266418,0.1449294388,297.0266418,0.1563898921,297.0266418,0.1600689143,297.0266418,0.1706147343,297.0266418,0.1619823128,297.0266418,0.1646205485,297.0266418,0.1705031693,297.0266418,0.1653422713,297.0266418,0.1702339649,297.0266418,0.1712447703,297.0266418,0.1735731661,297.0266418,0.1784949154,297.0266418,0.1880575567,297.0266418,0.1964078695,297.0266418,0.1989608854,
295.9277344,0.001604213379,295.9277344,0.1518203616,295.9277344,0.1613398045,295.9277344,0.1637111008,295.9277344,0.1747218519,295.9277344,0.1797338873,295.9277344,0.1882604063,295.9277344,0.1830849797,295.9277344,0.1867606193,295.9277344,0.1931973547,295.9277344,0.184180364,295.9277344,0.1889891773,295.9277344,0.193147555,295.9277344,0.1978428811,295.9277344,0.1990478635,295.9277344,0.2138184458,295.9277344,0.2224415839,295.9277344,0.228790313,
294.9856873,-0.0001088109784,294.9856873,0.1662883312,294.9856873,0.1763039678,294.9856873,0.1832955927,294.9856873,0.1963490844,294.9856873,0.2014264017,294.9856873,0.2118181586,294.9856873,0.2038149238,294.9856873,0.2074513882,294.9856873,0.2154629827,294.9856873,0.2111094743,294.9856873,0.212896347,294.9856873,0.2095538974,294.9856873,0.2135228366,294.9856873,0.2226496488,294.9856873,0.2408140451,294.9856873,0.2500111461,294.9856873,0.2646259665,
294.0435486,-0.0008726705564,294.0435486,0.188451916,294.0435486,0.2001115978,294.0435486,0.207379818,294.0435486,0.2168813795,294.0435486,0.2279761732,294.0435486,0.2437411696,294.0435486,0.2319890261,294.0435486,0.2339202166,294.0435486,0.2417823076,294.0435486,0.2401407808,294.0435486,0.2456771731,294.0435486,0.2364944071,294.0435486,0.2423508614,294.0435486,0.2555358112,294.0435486,0.2757826149,294.0435486,0.2944812477,294.0435486,0.3038734496,
292.9442444,-0.000354130927,292.9442444,0.2201125473,292.9442444,0.228141591,292.9442444,0.231836915,292.9442444,0.2444404811,292.9442444,0.2575251162,292.9442444,0.2759768963,292.9442444,0.2655605376,292.9442444,0.263589859,292.9442444,0.2739795148,292.9442444,0.2718434036,292.9442444,0.280262351,292.9442444,0.2731426656,292.9442444,0.2806172073,292.9442444,0.2960670292,292.9442444,0.3213577867,292.9442444,0.3444162607,292.9442444,0.3488709331,
292.0018921,-0.0002577994892,292.0018921,0.2421306521,292.0018921,0.25524351,292.0018921,0.2622512579,292.0018921,0.2749843597,292.0018921,0.2860654891,292.0018921,0.3029253781,292.0018921,0.2900204659,292.0018921,0.3001394868,292.0018921,0.3026943207,292.0018921,0.303516835,292.0018921,0.3086681366,292.0018921,0.3072241247,292.0018921,0.3170933127,292.0018921,0.3390889466,292.0018921,0.3636699617,292.0018921,0.3908544779,292.0018921,0.4055357873,
291.0594177,0.001422301284,291.0594177,0.2663187683,291.0594177,0.284607172,291.0594177,0.2873589098,291.0594177,0.2994168699,291.0594177,0.3109247983,291.0594177,0.3298241794,291.0594177,0.3146699965,291.0594177,0.3241904974,291.0594177,0.3347334862,291.0594177,0.3292584121,291.0594177,0.3392141163,291.0594177,0.3374202251,291.0594177,0.3538455069,291.0594177,0.3706497848,291.0594177,0.4092161059,291.0594177,0.4376806319,291.0594177,0.4659835398,
289.9597778,0.001220164937,289.9597778,0.289262265,289.9597778,0.3079482913,289.9597778,0.3082391918,289.9597778,0.3286523223,289.9597778,0.3347038925,289.9597778,0.3576153219,289.9597778,0.3452535272,289.9597778,0.3563434482,289.9597778,0.3638276756,289.9597778,0.3632798791,289.9597778,0.3714861274,289.9597778,0.3755098581,289.9597778,0.3898714185,289.9597778,0.4174436629,289.9597778,0.4593144953,289.9597778,0.5017496943,289.9597778,0.5203647017,
289.0170898,0.0007764184265,289.0170898,0.3105188608,289.0170898,0.3267114162,289.0170898,0.3292759359,289.0170898,0.3486176729,289.0170898,0.3574783504,289.0170898,0.3798583448,289.0170898,0.3748356104,289.0170898,0.384812355,289.0170898,0.4001944065,289.0170898,0.3933598101,289.0170898,0.402389437,289.0170898,0.4149442613,289.0170898,0.42301175,289.0170898,0.4594522119,289.0170898,0.5043988824,289.0170898,0.5625391006,289.0170898,0.5931847692,
288.0743103,0.0004152540641,288.0743103,0.3287378848,288.0743103,0.3427342176,288.0743103,0.3472260237,288.0743103,0.3708337843,288.0743103,0.3792019784,288.0743103,0.4035499394,288.0743103,0.4016515911,288.0743103,0.4097136557,288.0743103,0.4277561009,288.0743103,0.4287442267,288.0743103,0.4401002228,288.0743103,0.4415491223,288.0743103,0.4638919532,288.0743103,0.505045414,288.0743103,0.5590352416,288.0743103,0.63277632,288.0743103,0.6652101874,
286.9742737,0.0009375915397,286.9742737,0.3548468649,286.9742737,0.3717891574,286.9742737,0.3760063052,286.9742737,0.3984961212,286.9742737,0.4122705162,286.9742737,0.4346455336,286.9742737,0.4411164522,286.9742737,0.4471121132,286.9742737,0.4682624936,286.9742737,0.4709177017,286.9742737,0.4863919914,286.9742737,0.4903180301,286.9742737,0.5171586871,286.9742737,0.5752654672,286.9742737,0.6524965763,286.9742737,0.7161936164,286.9742737,0.7902664542,
286.03125,-2.277959311E-6,286.03125,0.385009706,286.03125,0.3964959085,286.03125,0.4021268189,286.03125,0.424190402,286.03125,0.4402611852,286.03125,0.4742441773,286.03125,0.4767455161,286.03125,0.486179769,286.03125,0.4974998832,286.03125,0.5178351402,286.03125,0.5306099653,286.03125,0.5344964266,286.03125,0.5589333177,286.03125,0.6362156868,286.03125,0.7208166122,286.03125,0.8033278584,286.03125,0.8727069497,
284.9309692,-0.0009905609768,284.9309692,0.4161486924,284.9309692,0.433462888,284.9309692,0.4363250434,284.9309692,0.4609679878,284.9309692,0.480489701,284.9309692,0.5150196552,284.9309692,0.5120634437,284.9309692,0.5351974368,284.9309692,0.5546448231,284.9309692,0.5651705265,284.9309692,0.5815311074,284.9309692,0.6022853255,284.9309692,0.6229661703,284.9309692,0.7098295093,284.9309692,0.8222057223,284.9309692,0.9171171188,284.9309692,0.9963376522,
283.9877625,-0.0002065726585,283.9877625,0.4356359839,283.9877625,0.4562830329,283.9877625,0.4608366191,283.9877625,0.4911309779,283.9877625,0.5113056898,283.9877625,0.5462890863,283.9877625,0.5522606373,283.9877625,0.5713786483,283.9877625,0.5918994546,283.9877625,0.6155916452,283.9877625,0.6322642565,283.9877625,0.6484100819,283.9877625,0.672103405,283.9877625,0.7722639441,283.9877625,0.9196869731,283.9877625,1.032202005,283.9877625,1.11411202,
283.0444641,-0.001063180389,283.0444641,0.4516054094,283.0444641,0.4729084671,283.0444641,0.475803256,283.0444641,0.5081337094,283.0444641,0.5326141715,283.0444641,0.5674883127,283.0444641,0.5775918961,283.0444641,0.5995314121,283.0444641,0.6265791059,283.0444641,0.6502982378,283.0444641,0.6651051641,283.0444641,0.6950873733,283.0444641,0.72291255,283.0444641,0.8360828161,283.0444641,0.9789871573,283.0444641,1.101078749,283.0444641,1.23167181,
281.9437866,0.001321805525,281.9437866,0.4603625238,281.9437866,0.4819838107,281.9437866,0.4866310358,281.9437866,0.5223651528,281.9437866,0.5508446693,281.9437866,0.5840020776,281.9437866,0.602460146,281.9437866,0.6246982217,281.9437866,0.6558207273,281.9437866,0.678055644,281.9437866,0.7077977061,281.9437866,0.7317113876,281.9437866,0.7752171159,281.9437866,0.9017561078,281.9437866,1.06497407,281.9437866,1.218493104,281.9437866,1.367068291,
281.0002747,0.0003703531111,281.0002747,0.4672171772,281.0002747,0.4906442165,281.0002747,0.4970628023,281.0002747,0.532638371,281.0002747,0.5649234653,281.0002747,0.6071696877,281.0002747,0.617400527,281.0002747,0.6442180872,281.0002747,0.6840920448,281.0002747,0.7071020603,281.0002747,0.7414970994,281.0002747,0.764803648,281.0002747,0.8001167178,281.0002747,0.9639166594,281.0002747,1.142402053,281.0002747,1.29892385,281.0002747,1.467599154,
280.0566406,0.0002999666322,280.0566406,0.477719605,280.0566406,0.5001837611,280.0566406,0.5062040091,280.0566406,0.5480158329,280.0566406,0.5935183167,280.0566406,0.6264586449,280.0566406,0.6416133642,280.0566406,0.6760863066,280.0566406,0.7206057906,280.0566406,0.7498381734,280.0566406,0.7798618078,280.0566406,0.8154000044,280.0566406,0.8589105606,280.0566406,1.042442203,280.0566406,1.242311478,280.0566406,1.544624329,280.0566406,1.62123251,
278.9556274,0.001434975187,278.9556274,0.4881120622,278.9556274,0.5102350712,278.9556274,0.5148775578,278.9556274,0.562046349,278.9556274,0.6053560376,278.9556274,0.6524319053,278.9556274,0.6751793027,278.9556274,0.7113402486,278.9556274,0.7559430003,278.9556274,0.8014003038,278.9556274,0.8187634945,278.9556274,0.8655807972,278.9556274,0.9201394916,278.9556274,1.127023816,278.9556274,1.345517874,278.9556274,1.665233016,278.9556274,1.7808429,
278.0118103,-0.0008977287798,278.0118103,0.4935829937,278.0118103,0.5169424415,278.0118103,0.5231574774,278.0118103,0.5704271197,278.0118103,0.6162307262,278.0118103,0.6700807214,278.0118103,0.6938724518,278.0118103,0.7322087884,278.0118103,0.7787391543,278.0118103,0.8275693059,278.0118103,0.8650215268,278.0118103,0.9101745486,278.0118103,0.9772813916,278.0118103,1.209722877,278.0118103,1.459330797,278.0118103,1.661398053,278.0118103,1.93027854,
277.0678711,-0.001002957695,277.0678711,0.4984810054,277.0678711,0.5190896392,277.0678711,0.5279505253,277.0678711,0.5787417889,277.0678711,0.6282991767,277.0678711,0.6813879609,277.0678711,0.7120939493,277.0678711,0.758276999,277.0678711,0.8018836975,277.0678711,0.8663216233,277.0678711,0.9110944271,277.0678711,0.9518450499,277.0678711,1.01829803,277.0678711,1.254954576,277.0678711,1.530655622,277.0678711,1.792917132,277.0678711,2.03508997,
275.9664917,-0.001767000649,275.9664917,0.500438571,275.9664917,0.5231379867,275.9664917,0.530944705,275.9664917,0.5868475437,275.9664917,0.6435621381,275.9664917,0.6975902319,275.9664917,0.7359855771,275.9664917,0.7831397653,275.9664917,0.8404969573,275.9664917,0.9030896425,275.9664917,0.9462851286,275.9664917,0.9959214926,275.9664917,1.066992402,275.9664917,1.347753644,275.9664917,1.63795054,275.9664917,1.995814204,275.9664917,2.247494221,
275.0223694,-0.0003155388404,275.0223694,0.5016101599,275.0223694,0.523973763,275.0223694,0.5309785604,275.0223694,0.5889208317,275.0223694,0.6536461711,275.0223694,0.7151736617,275.0223694,0.7568467259,275.0223694,0.8192415237,275.0223694,0.8701628447,275.0223694,0.9376199245,275.0223694,0.9894306064,275.0223694,1.047458649,275.0223694,1.130658269,275.0223694,1.437875032,275.0223694,1.759521723,275.0223694,2.079632282,275.0223694,2.332916498,
274.078125,9.436460823E-5,274.078125,0.5041882396,274.078125,0.5277239084,274.078125,0.5319653749,274.078125,0.5938361883,274.078125,0.6646013856,274.078125,0.7283731103,274.078125,0.7724392414,274.078125,0.8381332159,274.078125,0.9007664323,274.078125,0.9729201198,274.078125,1.021116853,274.078125,1.092178822,274.078125,1.178546786,274.078125,1.496806026,274.078125,1.847016335,274.078125,2.295410395,274.078125,10,
272.9764099,-0.0002130927751,272.9764099,0.5015801787,272.9764099,0.5235809088,272.9764099,0.5310146809,272.9764099,0.5963861942,272.9764099,0.6725215316,272.9764099,0.7472831011,272.9764099,0.7952298522,272.9764099,0.8625252843,272.9764099,0.9564952254,272.9764099,1.013749599,272.9764099,1.071714401,272.9764099,1.147661686,272.9764099,1.243124008,272.9764099,1.617216468,272.9764099,2.004838228,272.9764099,2.431611061,272.9764099,2.614099979,
272.0319519,0.0004229755432,272.0319519,0.4971928,272.0319519,0.5172899365,272.0319519,0.5284267664,272.0319519,0.6001688242,272.0319519,0.6795988679,272.0319519,0.7546165586,272.0319519,0.8068541288,272.0319519,0.8833405972,272.0319519,0.9549641013,272.0319519,1.046720743,272.0319519,1.104391575,272.0319519,1.189034462,272.0319519,1.284870505,272.0319519,1.680609703,272.0319519,2.05597806,272.0319519,2.349907637,272.0319519,2.467069864,
270.9299927,-0.0001680192072,270.9299927,0.4933432937,270.9299927,0.5166612267,270.9299927,0.5239140987,270.9299927,0.5979037285,270.9299927,0.6840484142,270.9299927,0.7695869207,270.9299927,0.8283000588,270.9299927,0.9013462067,270.9299927,0.9870923758,270.9299927,1.074803472,270.9299927,1.138955951,270.9299927,1.229295611,270.9299927,1.334507585,270.9299927,1.773883462,270.9299927,2.189754009,270.9299927,2.498163462,270.9299927,2.822074652,
269.9853516,0.0001046954712,269.9853516,0.4908230603,269.9853516,0.5190379024,269.9853516,0.5199002624,269.9853516,0.600200057,269.9853516,0.6990861893,269.9853516,0.7871794701,269.9853516,0.84803617,269.9853516,0.921145916,269.9853516,1.015530229,269.9853516,1.113850594,269.9853516,1.175485492,269.9853516,1.287450314,269.9853516,1.383446455,269.9853516,1.886776328,269.9853516,2.297522545,269.9853516,2.250407457,269.9853516,2.475280523,
269.0406189,-0.002437558491,269.0406189,0.4894340634,269.0406189,0.5149785876,269.0406189,0.517901957,269.0406189,0.5998830199,269.0406189,0.7012611032,269.0406189,0.7935307026,269.0406189,0.8648979068,269.0406189,0.9524832964,269.0406189,1.04557538,269.0406189,1.154709458,269.0406189,1.215363383,269.0406189,1.32723403,269.0406189,1.501553655,269.0406189,1.985104799,269.0406189,2.442759275,269.0406189,2.162084341,269.0406189,2.944972754,
267.9382935,-0.0006894171238,267.9382935,0.4878683686,267.9382935,0.5077239871,267.9382935,0.5181738734,267.9382935,0.6039944887,267.9382935,0.7111725807,267.9382935,0.8083786964,267.9382935,0.8811250925,267.9382935,0.9772966504,267.9382935,1.071083903,267.9382935,1.186175346,267.9382935,1.260644674,267.9382935,1.389736056,267.9382935,1.496307015,267.9382935,2.03805089,267.9382935,2.432641268,267.9382935,2.961424351,267.9382935,10,
266.9933777,-0.000230272286,266.9933777,0.4820573926,266.9933777,0.5005283356,266.9933777,0.5119734406,266.9933777,0.6033936143,266.9933777,0.7150350213,266.9933777,0.8136006594,266.9933777,0.8888177872,266.9933777,0.9823442101,266.9933777,1.088335276,266.9933777,1.221184134,266.9933777,1.303140163,266.9933777,1.391998053,266.9933777,1.526300073,266.9933777,2.03104043,266.9933777,2.430112362,266.9933777,3.028898001,266.9933777,3.271812677,
266.0483398,-0.0007502000662,266.0483398,0.4734856188,266.0483398,0.496353358,266.0483398,0.5024225712,266.0483398,0.5964285135,266.0483398,0.7111419439,266.0483398,0.8222935796,266.0483398,0.8981233835,266.0483398,1.008738399,266.0483398,1.11077857,266.0483398,1.234360099,266.0483398,1.311527967,266.0483398,1.453560233,266.0483398,1.620938778,266.0483398,2.133146763,266.0483398,2.606739998,266.0483398,2.216820955,266.0483398,3.178077698,
264.9456787,-0.0003554241848,264.9456787,0.4682684243,264.9456787,0.4909435511,264.9456787,0.49860394,264.9456787,0.595489502,264.9456787,0.7127717733,264.9456787,0.8277655244,264.9456787,0.9134478569,264.9456787,1.029186845,264.9456787,1.135463238,264.9456787,1.2773844,264.9456787,1.354253054,264.9456787,1.495347023,264.9456787,1.741105556,264.9456787,2.112373114,264.9456787,2.675069571,264.9456787,3.089173794,264.9456787,2.985294104,
264.0004578,-0.00141242065,264.0004578,0.461694777,264.0004578,0.4806143641,264.0004578,0.4931287169,264.0004578,0.5918748379,264.0004578,0.7211977839,264.0004578,0.8358398676,264.0004578,0.9165913463,264.0004578,1.04007268,264.0004578,1.15342164,264.0004578,1.31373632,264.0004578,1.39846313,264.0004578,1.532772303,264.0004578,1.698509693,264.0004578,2.311095953,264.0004578,2.471406698,264.0004578,10,264.0004578,10,
263.0551147,0.001191169955,263.0551147,0.4508231282,263.0551147,0.4780228138,263.0551147,0.484287858,263.0551147,0.5845839977,263.0551147,0.7031011581,263.0551147,0.8369069099,263.0551147,0.9393268824,263.0551147,1.061588764,263.0551147,1.184815288,263.0551147,1.322507381,263.0551147,1.398903608,263.0551147,1.557327628,263.0551147,1.692884564,263.0551147,2.332540512,263.0551147,2.494377851,263.0551147,2.307489872,263.0551147,3.060670614,
261.9521179,0.000448110135,261.9521179,0.4441355765,261.9521179,0.4659354687,261.9521179,0.4755360782,261.9521179,0.5781267285,261.9521179,0.7182878256,261.9521179,0.8402882218,261.9521179,0.9484905601,261.9521179,1.054089189,261.9521179,1.187340856,261.9521179,1.334070086,261.9521179,1.42831707,261.9521179,1.599347115,261.9521179,1.804375768,261.9521179,2.534119844,261.9521179,2.707004547,261.9521179,2.495986462,261.9521179,3.598551989,
261.0065918,-0.0005877830554,261.0065918,0.4400559962,261.0065918,0.459526509,261.0065918,0.4668065608,261.0065918,0.5736249685,261.0065918,0.7040808797,261.0065918,0.8432483673,261.0065918,0.9520391822,261.0065918,1.054021716,261.0065918,1.198095202,261.0065918,1.358645916,261.0065918,1.477314115,261.0065918,1.624901533,261.0065918,1.823298931,261.0065918,2.522122145,261.0065918,2.904174805,261.0065918,10,261.0065918,3.024602652,
260.0610046,-0.0003772535129,260.0610046,0.4327513576,260.0610046,0.4563783407,260.0610046,0.4617128372,260.0610046,0.569180429,260.0610046,0.7212502956,260.0610046,0.8466211557,260.0610046,0.9518008828,260.0610046,1.066016912,260.0610046,1.212518573,260.0610046,1.378843904,260.0610046,1.477947474,260.0610046,1.636094689,260.0610046,1.819284439,260.0610046,2.474379778,260.0610046,2.845669985,260.0610046,10,260.0610046,3.761105776,
258.9576721,-0.001448025927,258.9576721,0.4276057482,258.9576721,0.4492926002,258.9576721,0.4567992687,258.9576721,0.5657901168,258.9576721,0.7164650559,258.9576721,0.8434515595,258.9576721,0.9542320967,258.9576721,1.08750546,258.9576721,1.206970334,258.9576721,1.387352705,258.9576721,1.498682976,258.9576721,1.636103749,258.9576721,1.732935071,258.9576721,2.516203642,258.9576721,2.845573425,258.9576721,2.966462135,258.9576721,3.362651348,
258.0118713,-0.00228519598,258.0118713,0.4246706069,258.0118713,0.4452893138,258.0118713,0.4532422125,258.0118713,0.5594294667,258.0118713,0.7046026587,258.0118713,0.8361966014,258.0118713,0.9543454647,258.0118713,1.078768849,258.0118713,1.232294559,258.0118713,1.383364439,258.0118713,1.616771579,258.0118713,1.66955173,258.0118713,1.8236866,258.0118713,2.546047449,258.0118713,2.801352024,258.0118713,2.603206873,258.0118713,2.787495852,
257.0659485,-0.0009983605705,257.0659485,0.4259639978,257.0659485,0.4385254085,257.0659485,0.4459287822,257.0659485,0.5528451204,257.0659485,0.7050051689,257.0659485,0.8301865458,257.0659485,0.9472592473,257.0659485,1.086838603,257.0659485,1.223096013,257.0659485,1.40552032,257.0659485,1.500396252,257.0659485,1.654214859,257.0659485,1.76893878,257.0659485,2.34653616,257.0659485,3.212954283,257.0659485,2.266254425,257.0659485,3.104351759,
255.9622955,0.0002289699623,255.9622955,0.4071890414,255.9622955,0.4229943156,255.9622955,0.4318120182,255.9622955,0.5420469642,255.9622955,0.689671874,255.9622955,0.8241326809,255.9622955,0.9414274096,255.9622955,1.081196785,255.9622955,1.202161908,255.9622955,1.384950161,255.9622955,1.558871627,255.9622955,1.70585227,255.9622955,1.823139787,255.9622955,2.63150692,255.9622955,2.677539587,255.9622955,2.264060259,255.9622955,10,
255.0162048,-1.884457561E-5,255.0162048,0.3948226571,255.0162048,0.4145668745,255.0162048,0.4246197939,255.0162048,0.5313898325,255.0162048,0.684695065,255.0162048,0.8133304119,255.0162048,0.9262558818,255.0162048,1.052510977,255.0162048,1.217187881,255.0162048,1.360284925,255.0162048,1.401482224,255.0162048,1.656711817,255.0162048,1.73572278,255.0162048,2.894874811,255.0162048,10,255.0162048,2.272690058,255.0162048,3.065540314,
254.0700226,0.0002723021898,254.0700226,0.39249596,254.0700226,0.4107859731,254.0700226,0.4170192182,254.0700226,0.5283044577,254.0700226,0.6722794175,254.0700226,0.8002792001,254.0700226,0.9185392857,254.0700226,1.054150462,254.0700226,1.182521701,254.0700226,1.348425984,254.0700226,1.4316324,254.0700226,1.65072298,254.0700226,1.833418012,254.0700226,2.422875643,254.0700226,2.737161398,254.0700226,2.190036058,254.0700226,10,
252.9660339,0.0006152273272,252.9660339,0.3875810504,252.9660339,0.408201158,252.9660339,0.4150772393,252.9660339,0.5198838711,252.9660339,0.6767123938,252.9660339,0.8040616512,252.9660339,0.9101649523,252.9660339,1.053076029,252.9660339,1.182885408,252.9660339,1.317733169,252.9660339,1.425247908,252.9660339,1.602987647,252.9660339,1.766920686,252.9660339,2.486356974,252.9660339,10,252.9660339,10,252.9660339,3.872975588,
252.0196686,-0.002557392465,252.0196686,0.3815036714,252.0196686,0.4026772082,252.0196686,0.408217907,252.0196686,0.5124438405,252.0196686,0.6510594487,252.0196686,0.7888172269,252.0196686,0.8959877491,252.0196686,1.032925367,252.0196686,1.160945177,252.0196686,1.346915245,252.0196686,1.441075563,252.0196686,1.611270428,252.0196686,1.783816695,252.0196686,2.40181613,252.0196686,2.830468416,252.0196686,10,252.0196686,10,
251.0732117,0.003580694087,251.0732117,0.3794260025,251.0732117,0.3953936696,251.0732117,0.405449003,251.0732117,0.5057405233,251.0732117,0.6519372463,251.0732117,0.7800776362,251.0732117,0.8893312812,251.0732117,1.017861366,251.0732117,1.131966352,251.0732117,1.301317573,251.0732117,1.372490406,251.0732117,1.562802672,251.0732117,1.768155694,251.0732117,2.423019886,251.0732117,3.407129765,251.0732117,2.65472126,251.0732117,10,
249.9690857,-0.0006280052476,249.9690857,0.3746424317,249.9690857,0.3918343782,249.9690857,0.3972932398,249.9690857,0.496506691,249.9690857,0.634862721,249.9690857,0.7676103711,249.9690857,0.8685083389,249.9690857,1.002082109,249.9690857,1.090515494,249.9690857,1.289567709,249.9690857,1.387168884,249.9690857,1.527572513,249.9690857,1.700751305,249.9690857,2.35205698,249.9690857,2.739375591,249.9690857,10,249.9690857,2.331265926,
249.0280762,0.0004582680122,249.0280762,0.3778688908,249.0280762,0.3945147693,249.0280762,0.4011546671,249.0280762,0.4965723157,249.0280762,0.6357465386,249.0280762,0.7630648613,249.0280762,0.8667196035,249.0280762,0.9831249714,249.0280762,1.097972393,249.0280762,1.264411092,249.0280762,1.35822916,249.0280762,1.504350066,249.0280762,1.715260506,249.0280762,2.327092648,249.0280762,10,249.0280762,10,249.0280762,3.266670704,
247.9301453,-0.0009871517541,247.9301453,0.3801245391,247.9301453,0.3964203,247.9301453,0.4050487876,247.9301453,0.4994183481,247.9301453,0.6310997009,247.9301453,0.7532574534,247.9301453,0.8527346849,247.9301453,0.9748507142,247.9301453,1.095335722,247.9301453,1.249017715,247.9301453,1.351307631,247.9301453,1.526814938,247.9301453,1.666929603,247.9301453,2.400723696,247.9301453,2.952462912,247.9301453,3.308354378,247.9301453,10,
246.9889526,-0.001067828387,246.9889526,0.3868018091,246.9889526,0.4022396207,246.9889526,0.4134424925,246.9889526,0.5087666512,246.9889526,0.6319562197,246.9889526,0.7534735799,246.9889526,0.8475325108,246.9889526,0.9614844918,246.9889526,1.066274285,246.9889526,1.259557486,246.9889526,1.330100536,246.9889526,1.476460695,246.9889526,1.612399578,246.9889526,2.277252674,246.9889526,2.748771429,246.9889526,2.796256542,246.9889526,10,
246.0476837,-0.0006513717235,246.0476837,0.3919702768,246.0476837,0.4166555703,246.0476837,0.4202388227,246.0476837,0.5153966546,246.0476837,0.6354836822,246.0476837,0.7524320483,246.0476837,0.8444291353,246.0476837,0.9532165527,246.0476837,1.055896282,246.0476837,1.20772624,246.0476837,1.300440788,246.0476837,1.477785945,246.0476837,1.542103648,246.0476837,2.216920137,246.0476837,3.070021152,246.0476837,2.833177805,246.0476837,2.947362185,
244.9494171,-0.0001242866274,244.9494171,0.4161575735,244.9494171,0.4279642999,244.9494171,0.4362978935,244.9494171,0.5213381648,244.9494171,0.6423492432,244.9494171,0.746520102,244.9494171,0.8425605297,244.9494171,0.9441060424,244.9494171,1.07468307,244.9494171,1.194304347,244.9494171,1.273641229,244.9494171,1.397527933,244.9494171,1.568283796,244.9494171,1.972461224,244.9494171,3.050937653,244.9494171,10,244.9494171,2.9904356,
244.0079651,-0.0009312064503,244.0079651,0.4248440266,244.0079651,0.4519363046,244.0079651,0.4538627565,244.0079651,0.5391215682,244.0079651,0.6558751464,244.0079651,0.777919054,244.0079651,0.8464103937,244.0079651,0.9507738948,244.0079651,1.056100726,244.0079651,1.190251231,244.0079651,1.300755382,244.0079651,1.440266728,244.0079651,1.523504019,244.0079651,2.072881699,244.0079651,2.700530529,244.0079651,2.772391319,244.0079651,10,
243.0664215,-0.0009033602546,243.0664215,0.4490157068,243.0664215,0.4753445387,243.0664215,0.4838200808,243.0664215,0.5594129562,243.0664215,0.6717110872,243.0664215,0.7799952626,243.0664215,0.8486613631,243.0664215,0.9745112658,243.0664215,1.064037442,243.0664215,1.137133956,243.0664215,1.294726133,243.0664215,1.399039388,243.0664215,1.541978836,243.0664215,2.059077501,243.0664215,2.621989727,243.0664215,3.232172489,243.0664215,2.918883801,
