baseline,,bm3,,dmso_1.0,,dmso_2.0,,Arachadonic_acid_0.5,,Arachadonic_acid_1.0,,Arachadonic_acid_1.5,,Arachadonic_acid_2.0,,Arachadonic_acid_2.5,,Arachadonic_acid_3.0,,Arachadonic_acid_3.5,,Arachadonic_acid_4.0,,Arachadonic_acid_5.0,,Arachadonic_acid_6.0,,Arachadonic_acid_7.0,,Arachadonic_acid_8.0,,Arachadonic_acid_9.0,,Arachadonic_acid_10.0,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
511.0249634,-0.001051766565,511.0249634,0.02841885947,511.0249634,0.03326661885,511.0249634,0.03493384644,511.0249634,0.03726409748,511.0249634,0.03946013749,511.0249634,0.04240917787,511.0249634,0.04299481213,511.0249634,0.06397550553,511.0249634,0.04810877889,511.0249634,0.04601934552,511.0249634,0.04903292283,511.0249634,0.04884885252,511.0249634,0.06525653601,511.0249634,0.06524859369,511.0249634,0.06630206853,511.0249634,0.08471721411,511.0249634,0.0668920055,
509.9638672,0.0004115229531,509.9638672,0.02905676328,509.9638672,0.03264075518,509.9638672,0.03287196532,509.9638672,0.03760768846,509.9638672,0.03890719265,509.9638672,0.04420249909,509.9638672,0.04372884706,509.9638672,0.065572761,509.9638672,0.05027875677,509.9638672,0.04556759819,509.9638672,0.04751681909,509.9638672,0.04986509308,509.9638672,0.07008913904,509.9638672,0.06203017756,509.9638672,0.06585069001,509.9638672,0.08392892778,509.9638672,0.06570328772,
509.0541382,0.0001712953381,509.0541382,0.02634579688,509.0541382,0.02840832993,509.0541382,0.03349198401,509.0541382,0.03552720696,509.0541382,0.03884080425,509.0541382,0.0405780375,509.0541382,0.04084380344,509.0541382,0.06316788495,509.0541382,0.04860220477,509.0541382,0.04590136558,509.0541382,0.04741976783,509.0541382,0.04793781787,509.0541382,0.06418290734,509.0541382,0.06197371334,509.0541382,0.06468307972,509.0541382,0.0859522,509.0541382,0.06465679407,
507.9926147,0.00068986509,507.9926147,0.02973688021,507.9926147,0.0316722542,507.9926147,0.03165824711,507.9926147,0.03740604967,507.9926147,0.03988137096,507.9926147,0.04251467809,507.9926147,0.04363990948,507.9926147,0.06183532253,507.9926147,0.0462615937,507.9926147,0.04666053876,507.9926147,0.04796236008,507.9926147,0.04991524294,507.9926147,0.07040160149,507.9926147,0.06249592081,507.9926147,0.06639407575,507.9926147,0.08653815091,507.9926147,0.06641422957,
506.9308167,0.001369271893,506.9308167,0.0293977689,506.9308167,0.03112893179,506.9308167,0.03455284238,506.9308167,0.03754884005,506.9308167,0.04071041569,506.9308167,0.04248305038,506.9308167,0.0440688245,506.9308167,0.06897439063,506.9308167,0.04980328307,506.9308167,0.04819039255,506.9308167,0.05005558208,506.9308167,0.0495516248,506.9308167,0.07132029533,506.9308167,0.06368226558,506.9308167,0.06957571954,506.9308167,0.09049613774,506.9308167,0.06929451972,
506.0205078,0.0005434533814,506.0205078,0.02777954377,506.0205078,0.0286626257,506.0205078,0.03343726695,506.0205078,0.03594592959,506.0205078,0.03921726346,506.0205078,0.04316309467,506.0205078,0.04180985317,506.0205078,0.06711442769,506.0205078,0.04989729449,506.0205078,0.04655624181,506.0205078,0.04726757854,506.0205078,0.0471309647,506.0205078,0.06900685281,506.0205078,0.06441836059,506.0205078,0.06302303076,506.0205078,0.08069240302,506.0205078,0.06811962277,
504.9582825,0.002272302518,504.9582825,0.02852961235,504.9582825,0.03230929747,504.9582825,0.03322699293,504.9582825,0.03752572462,504.9582825,0.04080245271,504.9582825,0.04476321116,504.9582825,0.04435353354,504.9582825,0.06381122768,504.9582825,0.05010909215,504.9582825,0.04745938256,504.9582825,0.04942386225,504.9582825,0.05071314797,504.9582825,0.06448259205,504.9582825,0.06622622907,504.9582825,0.06828332692,504.9582825,0.09882207215,504.9582825,0.06815160811,
504.0476074,3.054651825E-5,504.0476074,0.02634733729,504.0476074,0.02983732335,504.0476074,0.03159204125,504.0476074,0.03494562954,504.0476074,0.03751347587,504.0476074,0.04231680185,504.0476074,0.04158776626,504.0476074,0.06194353104,504.0476074,0.0488265194,504.0476074,0.04431133345,504.0476074,0.04819566011,504.0476074,0.04887790605,504.0476074,0.07105433196,504.0476074,0.06406193227,504.0476074,0.0655631572,504.0476074,0.08321901411,504.0476074,0.06611534953,
502.9849243,0.001908202539,502.9849243,0.02788638137,502.9849243,0.03274616972,502.9849243,0.03351130337,502.9849243,0.03814790398,502.9849243,0.03864085674,502.9849243,0.04416389763,502.9849243,0.04408444092,502.9849243,0.06672028452,502.9849243,0.04990060627,502.9849243,0.04870447144,502.9849243,0.05013959482,502.9849243,0.05000402406,502.9849243,0.07119669765,502.9849243,0.06643941253,502.9849243,0.06830807775,502.9849243,0.08691520244,502.9849243,0.06801889092,
502.0738525,0.0005386585253,502.0738525,0.02554122731,502.0738525,0.02977086604,502.0738525,0.03211071715,502.0738525,0.0333010219,502.0738525,0.03927254304,502.0738525,0.04081908986,502.0738525,0.04303213954,502.0738525,0.06143102422,502.0738525,0.04912372679,502.0738525,0.04740259051,502.0738525,0.04832271114,502.0738525,0.04925655946,502.0738525,0.07054050267,502.0738525,0.06555045396,502.0738525,0.06722520292,502.0738525,0.09317488223,502.0738525,0.06736308336,
501.0107422,-0.0008810406434,501.0107422,0.02545478195,501.0107422,0.02958120219,501.0107422,0.03248612583,501.0107422,0.03350543231,501.0107422,0.03608795628,501.0107422,0.04070777446,501.0107422,0.04177514091,501.0107422,0.0639584437,501.0107422,0.04826094583,501.0107422,0.0452645123,501.0107422,0.04709351808,501.0107422,0.04750783741,501.0107422,0.0667938441,501.0107422,0.06377567351,501.0107422,0.06556734443,501.0107422,0.07609222829,501.0107422,0.06619855016,
499.9473877,0.001347225858,499.9473877,0.02840155922,499.9473877,0.03126786277,499.9473877,0.02940156311,499.9473877,0.03588207439,499.9473877,0.03766197339,499.9473877,0.04187139496,499.9473877,0.04327990487,499.9473877,0.06450904906,499.9473877,0.04944112152,499.9473877,0.04668195173,499.9473877,0.04846612364,499.9473877,0.04860779271,499.9473877,0.06222962961,499.9473877,0.06493795663,499.9473877,0.06623874605,499.9473877,0.07857327908,499.9473877,0.06788972765,
499.0357361,-6.212628136E-7,499.0357361,0.0262804497,499.0357361,0.02710675448,499.0357361,0.03212897107,499.0357361,0.03487420827,499.0357361,0.03591114655,499.0357361,0.04117102548,499.0357361,0.03960663825,499.0357361,0.06131307781,499.0357361,0.0476013571,499.0357361,0.04578077048,499.0357361,0.04734418541,499.0357361,0.04580792412,499.0357361,0.06826876104,499.0357361,0.06128207594,499.0357361,0.06530984491,499.0357361,0.08189938217,499.0357361,0.06526634097,
497.9719543,-6.791947089E-5,497.9719543,0.0260421671,497.9719543,0.02742687427,497.9719543,0.03218792751,497.9719543,0.03512269258,497.9719543,0.03761237487,497.9719543,0.04082898423,497.9719543,0.04063192755,497.9719543,0.06477832794,497.9719543,0.04839802906,497.9719543,0.04502677917,497.9719543,0.04704196379,497.9719543,0.0478245765,497.9719543,0.06985019892,497.9719543,0.0636440143,497.9719543,0.0653090924,497.9719543,0.08732605726,497.9719543,0.06643217802,
497.0599365,-0.0002967588662,497.0599365,0.02597796544,497.0599365,0.02895447984,497.0599365,0.03161709756,497.0599365,0.03426025435,497.0599365,0.03754338995,497.0599365,0.03782772273,497.0599365,0.04121682048,497.0599365,0.06416112185,497.0599365,0.0462654531,497.0599365,0.04541295394,497.0599365,0.04699935764,497.0599365,0.04731370509,497.0599365,0.06828914583,497.0599365,0.06409007311,497.0599365,0.06616861373,497.0599365,0.08593538404,497.0599365,0.06454391778,
495.995697,-0.0005936253001,495.995697,0.02450053953,495.995697,0.02897351794,495.995697,0.03189378232,495.995697,0.03314892203,495.995697,0.03821650147,495.995697,0.04086791724,495.995697,0.04021900147,495.995697,0.06345122308,495.995697,0.04666220769,495.995697,0.04494575784,495.995697,0.04608853534,495.995697,0.04793995619,495.995697,0.06916479021,495.995697,0.06341791153,495.995697,0.06539969891,495.995697,0.08795295656,495.995697,0.06261972338,
494.9312439,-0.0002039335377,494.9312439,0.02605401352,494.9312439,0.02896090038,494.9312439,0.0313417837,494.9312439,0.0341876857,494.9312439,0.03734632581,494.9312439,0.04086493328,494.9312439,0.03950314596,494.9312439,0.05931260064,494.9312439,0.04636766016,494.9312439,0.04551567882,494.9312439,0.0470828712,494.9312439,0.04758229479,494.9312439,0.06887305528,494.9312439,0.05970785767,494.9312439,0.06554040313,494.9312439,0.08761750907,494.9312439,0.06601574272,
494.0186462,5.837678327E-5,494.0186462,0.02464810573,494.0186462,0.02809883468,494.0186462,0.03117176145,494.0186462,0.03469166532,494.0186462,0.03792347014,494.0186462,0.0415479131,494.0186462,0.04176490754,494.0186462,0.06183114275,494.0186462,0.04814669117,494.0186462,0.04614878818,494.0186462,0.04702523351,494.0186462,0.04769914225,494.0186462,0.07015646249,494.0186462,0.06381968409,494.0186462,0.06638690084,494.0186462,0.08860405535,494.0186462,0.06459212303,
492.9537659,-4.855936277E-5,492.9537659,0.02500049956,492.9537659,0.02927449904,492.9537659,0.03108886071,492.9537659,0.03415371478,492.9537659,0.03761065379,492.9537659,0.04103790969,492.9537659,0.03837462887,492.9537659,0.05951757729,492.9537659,0.04585179314,492.9537659,0.04501434788,492.9537659,0.04715817422,492.9537659,0.04765401781,492.9537659,0.06801198423,492.9537659,0.06036936119,492.9537659,0.06666401774,492.9537659,0.08709427714,492.9537659,0.0647162199,
492.040802,0.001176452613,492.040802,0.02568859793,492.040802,0.02913833596,492.040802,0.03208404407,492.040802,0.03417250514,492.040802,0.0386256054,492.040802,0.04035547376,492.040802,0.04117495194,492.040802,0.06707751006,492.040802,0.04765690491,492.040802,0.04490284249,492.040802,0.04841799662,492.040802,0.04858914763,492.040802,0.06887236238,492.040802,0.06519574672,492.040802,0.06622568518,492.040802,0.08850092441,492.040802,0.06758163869,
490.9754639,4.944248303E-6,490.9754639,0.02712469175,490.9754639,0.02828945592,490.9754639,0.03242539614,490.9754639,0.03417788073,490.9754639,0.03806659952,490.9754639,0.03950121626,490.9754639,0.0420012027,490.9754639,0.06250943244,490.9754639,0.04558168724,490.9754639,0.04546822235,490.9754639,0.04797534272,490.9754639,0.04846178368,490.9754639,0.07080651075,490.9754639,0.06630592793,490.9754639,0.06730178744,490.9754639,0.08643399924,490.9754639,0.06729649752,
490.0621338,0.0003163122747,490.0621338,0.02677962929,490.0621338,0.02824881673,490.0621338,0.03037222661,490.0621338,0.03299933299,490.0621338,0.03693845123,490.0621338,0.03938686475,490.0621338,0.04167984799,490.0621338,0.05901518837,490.0621338,0.04523690045,490.0621338,0.04523761943,490.0621338,0.04742695764,490.0621338,0.04779637232,490.0621338,0.06922259182,490.0621338,0.06554753333,490.0621338,0.06673117727,490.0621338,0.08177764714,490.0621338,0.06460537016,
488.9963684,-0.002533304738,488.9963684,0.02598277479,488.9963684,0.02943665907,488.9963684,0.03168425336,488.9963684,0.03361102939,488.9963684,0.03656038642,488.9963684,0.04023021832,488.9963684,0.03876689821,488.9963684,0.0612424314,488.9963684,0.04669867083,488.9963684,0.04383175075,488.9963684,0.04669843987,488.9963684,0.0451951921,488.9963684,0.06820505857,488.9963684,0.06054707244,488.9963684,0.0647944957,488.9963684,0.08589212596,488.9963684,0.0641952157,
487.9303589,0.0004173269263,487.9303589,0.02658182569,487.9303589,0.03024282493,487.9303589,0.03363158926,487.9303589,0.03648092598,487.9303589,0.0392389372,487.9303589,0.04272778705,487.9303589,0.04288042337,487.9303589,0.0604606308,487.9303589,0.04577122256,487.9303589,0.04715601355,487.9303589,0.0489474386,487.9303589,0.04943366721,487.9303589,0.07042251527,487.9303589,0.06627260149,487.9303589,0.06803981215,487.9303589,0.08661474288,487.9303589,0.0696311146,
487.0164795,0.0005639293813,487.0164795,0.02677068114,487.0164795,0.03074888699,487.0164795,0.03234922886,487.0164795,0.03526885808,487.0164795,0.0378096737,487.0164795,0.04029809684,487.0164795,0.04040439054,487.0164795,0.06470507383,487.0164795,0.04574205726,487.0164795,0.04642786086,487.0164795,0.04783307388,487.0164795,0.04878121614,487.0164795,0.07301273197,487.0164795,0.0656125024,487.0164795,0.06703355908,487.0164795,0.08697970957,487.0164795,0.06653432548,
485.9500427,-8.738223551E-5,485.9500427,0.02643222548,485.9500427,0.02952536941,485.9500427,0.0313851051,485.9500427,0.03440181538,485.9500427,0.03712890297,485.9500427,0.03893635422,485.9500427,0.0414493978,485.9500427,0.06576948613,485.9500427,0.04603692889,485.9500427,0.04431371391,485.9500427,0.04489497468,485.9500427,0.04742435738,485.9500427,0.06933068484,485.9500427,0.06060311198,485.9500427,0.06616406888,485.9500427,0.08374581486,485.9500427,0.06719951332,
485.0357971,0.001301501528,485.0357971,0.02752019279,485.0357971,0.03099466115,485.0357971,0.03346598148,485.0357971,0.03475503623,485.0357971,0.0391266644,485.0357971,0.0423647128,485.0357971,0.042524416,485.0357971,0.06437546015,485.0357971,0.04783789814,485.0357971,0.04711616412,485.0357971,0.04866940528,485.0357971,0.04952893406,485.0357971,0.0703458041,485.0357971,0.06236130372,485.0357971,0.06668065488,485.0357971,0.0839921236,485.0357971,0.06918543577,
483.9689331,0.0003835404932,483.9689331,0.02683230117,483.9689331,0.02961803041,483.9689331,0.03233520314,483.9689331,0.03395286202,483.9689331,0.03760444373,483.9689331,0.04025021195,483.9689331,0.04146434739,483.9689331,0.06596620381,483.9689331,0.04634637386,483.9689331,0.04539829493,483.9689331,0.04868208617,483.9689331,0.04864864424,483.9689331,0.06847282499,483.9689331,0.06514740735,483.9689331,0.06513222307,483.9689331,0.08230318129,483.9689331,0.06760087609,
483.0543213,-0.000975322735,483.0543213,0.02607435361,483.0543213,0.02786589973,483.0543213,0.03159847111,483.0543213,0.03379588947,483.0543213,0.03738734499,483.0543213,0.04087073356,483.0543213,0.04120512307,483.0543213,0.05799381062,483.0543213,0.04576233402,483.0543213,0.04526942223,483.0543213,0.04737037048,483.0543213,0.04800881818,483.0543213,0.07026363164,483.0543213,0.06664150953,483.0543213,0.06447826326,483.0543213,0.07863392681,483.0543213,0.06538169831,
481.9870605,-0.0002237524313,481.9870605,0.02769552357,481.9870605,0.0304725673,481.9870605,0.030876467,481.9870605,0.03505963087,481.9870605,0.03687864915,481.9870605,0.04222646728,481.9870605,0.04072906822,481.9870605,0.05420519039,481.9870605,0.04628172144,481.9870605,0.04675009847,481.9870605,0.04594593495,481.9870605,0.04858231544,481.9870605,0.06969553977,481.9870605,0.06766424328,481.9870605,0.06569199264,481.9870605,0.0851451084,481.9870605,0.06861896068,
481.072052,-0.0002587308409,481.072052,0.02772551402,481.072052,0.02917039208,481.072052,0.03280657902,481.072052,0.03504366428,481.072052,0.03761827573,481.072052,0.04147676751,481.072052,0.04136325791,481.072052,0.06401288509,481.072052,0.04624739662,481.072052,0.04527930543,481.072052,0.04799410328,481.072052,0.04822880775,481.072052,0.06986543536,481.072052,0.06404215842,481.072052,0.06782396138,481.072052,0.08150421083,481.072052,0.06762101501,
480.004364,0.0005122228758,480.004364,0.02816183306,480.004364,0.02976925857,480.004364,0.03264890239,480.004364,0.03643785417,480.004364,0.03826715797,480.004364,0.04223348573,480.004364,0.0432866253,480.004364,0.06423737854,480.004364,0.04867817834,480.004364,0.04654589668,480.004364,0.04850340262,480.004364,0.04679919407,480.004364,0.06931786984,480.004364,0.06687150151,480.004364,0.06848261505,480.004364,0.08280813694,480.004364,0.06589889526,
478.9364319,-0.0002115403768,478.9364319,0.02730038576,478.9364319,0.03084300458,478.9364319,0.03454084322,478.9364319,0.0352091752,478.9364319,0.03757762909,478.9364319,0.04285765067,478.9364319,0.04381671548,478.9364319,0.06492614001,478.9364319,0.04848514125,478.9364319,0.04998331517,478.9364319,0.05001215637,478.9364319,0.04947761446,478.9364319,0.07134137303,478.9364319,0.06643911451,478.9364319,0.06940657645,478.9364319,0.08744980395,478.9364319,0.070540227,
478.0209045,-0.0004246328608,478.0209045,0.028162634,478.0209045,0.03149542212,478.0209045,0.03081135266,478.0209045,0.03389495239,478.0209045,0.03833017871,478.0209045,0.04166793823,478.0209045,0.04144521058,478.0209045,0.06458854675,478.0209045,0.04714490101,478.0209045,0.04632814601,478.0209045,0.04833656922,478.0209045,0.04871144891,478.0209045,0.07120700926,478.0209045,0.06526631117,478.0209045,0.06863972545,478.0209045,0.08699963987,478.0209045,0.06885962188,
476.9525452,0.0003812087234,476.9525452,0.0268814005,476.9525452,0.03047812171,476.9525452,0.03424061835,476.9525452,0.03445351496,476.9525452,0.03690015152,476.9525452,0.03975386918,476.9525452,0.04228829592,476.9525452,0.06414078176,476.9525452,0.04784385115,476.9525452,0.04838587716,476.9525452,0.04934346676,476.9525452,0.04932145402,476.9525452,0.07317338884,476.9525452,0.06649491936,476.9525452,0.06858509779,476.9525452,0.08705922961,476.9525452,0.07026226074,
476.0366516,5.436087577E-6,476.0366516,0.02871295623,476.0366516,0.03096424788,476.0366516,0.03437609226,476.0366516,0.03671563044,476.0366516,0.03960074112,476.0366516,0.04136861116,476.0366516,0.04074823111,476.0366516,0.05927019566,476.0366516,0.04814886302,476.0366516,0.04644880444,476.0366516,0.0485293977,476.0366516,0.05070075765,476.0366516,0.0715835765,476.0366516,0.06609844416,476.0366516,0.06612653285,476.0366516,0.08659161627,476.0366516,0.07017992437,
474.9678955,0.0006121943588,474.9678955,0.02920560911,474.9678955,0.03259900957,474.9678955,0.03538912535,474.9678955,0.03760060295,474.9678955,0.03955539688,474.9678955,0.04357228056,474.9678955,0.04178166762,474.9678955,0.06300780177,474.9678955,0.04715912789,474.9678955,0.04711408913,474.9678955,0.05030848831,474.9678955,0.05135368183,474.9678955,0.07354498655,474.9678955,0.0683446154,474.9678955,0.0694245249,474.9678955,0.09131282568,474.9678955,0.0685961917,
474.0516357,-0.001361845993,474.0516357,0.02970031835,474.0516357,0.03190857545,474.0516357,0.03400554135,474.0516357,0.03756842762,474.0516357,0.03971982747,474.0516357,0.04083009437,474.0516357,0.04465870932,474.0516357,0.06529345363,474.0516357,0.04570400715,474.0516357,0.04871064052,474.0516357,0.05057329684,474.0516357,0.0502310656,474.0516357,0.07262124866,474.0516357,0.06771763414,474.0516357,0.06982861459,474.0516357,0.09101777524,474.0516357,0.07159420103,
472.9824524,1.167472874E-5,472.9824524,0.02928928658,472.9824524,0.03287509456,472.9824524,0.0346189104,472.9824524,0.03702329472,472.9824524,0.04101361334,472.9824524,0.04433057085,472.9824524,0.04415383935,472.9824524,0.06678958982,472.9824524,0.04725912213,472.9824524,0.04911502823,472.9824524,0.05071032792,472.9824524,0.05105581507,472.9824524,0.07408946753,472.9824524,0.06945250183,472.9824524,0.06619852036,472.9824524,0.09035042673,472.9824524,0.07174850255,
472.0658264,0.0003519587626,472.0658264,0.02990528755,472.0658264,0.03332371637,472.0658264,0.03632661328,472.0658264,0.03753305972,472.0658264,0.04036453366,472.0658264,0.04387275502,472.0658264,0.0438375324,472.0658264,0.06191902235,472.0658264,0.04904929549,472.0658264,0.04901399836,472.0658264,0.05081495643,472.0658264,0.05234903097,472.0658264,0.07301236689,472.0658264,0.06867156178,472.0658264,0.07123872638,472.0658264,0.09091627598,472.0658264,0.07181996107,
470.9962463,-0.0001458688203,470.9962463,0.02883603796,470.9962463,0.03371394053,470.9962463,0.0347286202,470.9962463,0.03780549392,470.9962463,0.03952500224,470.9962463,0.04484853521,470.9962463,0.04595606402,470.9962463,0.06625490636,470.9962463,0.04878909513,470.9962463,0.04754070193,470.9962463,0.05134013295,470.9962463,0.05156251416,470.9962463,0.07456000149,470.9962463,0.06956213713,470.9962463,0.06951079518,470.9962463,0.09344222397,470.9962463,0.07124370337,
469.9264221,-4.545338015E-5,469.9264221,0.0308537893,469.9264221,0.03384928033,469.9264221,0.03740390763,469.9264221,0.03781693429,469.9264221,0.04157645628,469.9264221,0.04536240175,469.9264221,0.04619220272,469.9264221,0.06783288717,469.9264221,0.05046006292,469.9264221,0.0502076745,469.9264221,0.05138771236,469.9264221,0.05327911675,469.9264221,0.06470146775,469.9264221,0.06818622351,469.9264221,0.07272605598,469.9264221,0.09112392366,469.9264221,0.07283428311,
469.0092468,-9.949426749E-5,469.0092468,0.03117946535,469.0092468,0.03463912383,469.0092468,0.03608292341,469.0092468,0.0365184322,469.0092468,0.04198392108,469.0092468,0.04660059139,469.0092468,0.04603433982,469.0092468,0.07118654251,469.0092468,0.05135487393,469.0092468,0.05076577887,469.0092468,0.05275161937,469.0092468,0.05338035524,469.0092468,0.07146857679,469.0092468,0.07058191299,469.0092468,0.07510329038,469.0092468,0.08623000234,469.0092468,0.07467631251,
467.9390259,0.0009727702127,467.9390259,0.03204675391,467.9390259,0.03648467362,467.9390259,0.03626681119,467.9390259,0.04122601449,467.9390259,0.04460400343,467.9390259,0.04838411137,467.9390259,0.04766562954,467.9390259,0.07144456357,467.9390259,0.05048585311,467.9390259,0.05270716548,467.9390259,0.05434442684,467.9390259,0.05463266745,467.9390259,0.07838936895,467.9390259,0.06976225227,467.9390259,0.07049397379,467.9390259,0.08892961591,467.9390259,0.07612849772,
467.0215149,0.0001945507393,467.0215149,0.03293635696,467.0215149,0.03645696864,467.0215149,0.03957493603,467.0215149,0.04133048654,467.0215149,0.04340218008,467.0215149,0.04619562626,467.0215149,0.0460970588,467.0215149,0.07007639855,467.0215149,0.05153980851,467.0215149,0.05284159631,467.0215149,0.05327704176,467.0215149,0.05469194055,467.0215149,0.07045588642,467.0215149,0.07308216393,467.0215149,0.07565475255,467.0215149,0.08983507007,467.0215149,0.07598894835,
465.9508667,0.0009114688728,465.9508667,0.03470747918,465.9508667,0.03880004212,465.9508667,0.04054063931,465.9508667,0.04274781048,465.9508667,0.046259664,465.9508667,0.04946009442,465.9508667,0.04859632626,465.9508667,0.07451934367,465.9508667,0.0533676818,465.9508667,0.05523594096,465.9508667,0.0549088791,465.9508667,0.05485961959,465.9508667,0.07991932333,465.9508667,0.07349338382,465.9508667,0.07529707998,465.9508667,0.09122806042,465.9508667,0.07707738876,
465.03302,0.001096177497,465.03302,0.03529342636,465.03302,0.03899856284,465.03302,0.04190491885,465.03302,0.04245464876,465.03302,0.04463180155,465.03302,0.05039836839,465.03302,0.05045299605,465.03302,0.07158827782,465.03302,0.05464816839,465.03302,0.05606336892,465.03302,0.05623832345,465.03302,0.05737612024,465.03302,0.07608547062,465.03302,0.07543866336,465.03302,0.07637635618,465.03302,0.09605363756,465.03302,0.07917044312,
463.9619446,-2.619581028E-5,463.9619446,0.03535896167,463.9619446,0.03920609877,463.9619446,0.04154119268,463.9619446,0.04290605336,463.9619446,0.04624909535,463.9619446,0.05053706095,463.9619446,0.0490234755,463.9619446,0.07119966298,463.9619446,0.053855896,463.9619446,0.05449169129,463.9619446,0.05517091975,463.9619446,0.05667293817,463.9619446,0.07513175905,463.9619446,0.07475708425,463.9619446,0.07645123452,463.9619446,0.09059397131,463.9619446,0.08009463549,
463.0437317,9.50895701E-5,463.0437317,0.03724824637,463.0437317,0.04162229598,463.0437317,0.04282625392,463.0437317,0.04491601884,463.0437317,0.04650218785,463.0437317,0.05091151595,463.0437317,0.05168221518,463.0437317,0.07238274068,463.0437317,0.0530571714,463.0437317,0.05653106421,463.0437317,0.0564224571,463.0437317,0.05817688629,463.0437317,0.08259947598,463.0437317,0.07574640214,463.0437317,0.07450585067,463.0437317,0.09100577235,463.0437317,0.08029627055,
461.97229,-0.001368761645,461.97229,0.03683480248,461.97229,0.04065472633,461.97229,0.04338101298,461.97229,0.04434278235,461.97229,0.04631449282,461.97229,0.04986631498,461.97229,0.05087149888,461.97229,0.07264180481,461.97229,0.05681459233,461.97229,0.05612307414,461.97229,0.05640760064,461.97229,0.05829070136,461.97229,0.07371445745,461.97229,0.07568307221,461.97229,0.07851685584,461.97229,0.09656175226,461.97229,0.08107117563,
461.0537109,0.0008662571781,461.0537109,0.0382899195,461.0537109,0.04283776507,461.0537109,0.04456568137,461.0537109,0.04577550665,461.0537109,0.04875515029,461.0537109,0.05321137607,461.0537109,0.05225851387,461.0537109,0.07575783134,461.0537109,0.05795310438,461.0537109,0.05796703696,461.0537109,0.05837673694,461.0537109,0.05953369662,461.0537109,0.07694300264,461.0537109,0.07684449106,461.0537109,0.07664145529,461.0537109,0.09276288003,461.0537109,0.08174880594,
459.9818726,0.0002607240749,459.9818726,0.03972686455,459.9818726,0.04398368299,459.9818726,0.04699575156,459.9818726,0.04815704748,459.9818726,0.05060889572,459.9818726,0.0532499142,459.9818726,0.05353118852,459.9818726,0.08003490418,459.9818726,0.05697273463,459.9818726,0.06065186486,459.9818726,0.06039039046,459.9818726,0.05895968154,459.9818726,0.07569533587,459.9818726,0.07739365101,459.9818726,0.08113295585,459.9818726,0.09523447603,459.9818726,0.0829975903,
459.0629578,0.001514793374,459.0629578,0.0402768217,459.0629578,0.04583479464,459.0629578,0.04809076339,459.0629578,0.04958066717,459.0629578,0.05186664686,459.0629578,0.05485826731,459.0629578,0.05517027155,459.0629578,0.07766389847,459.0629578,0.05830935016,459.0629578,0.05815235153,459.0629578,0.06107313558,459.0629578,0.06215510145,459.0629578,0.08969467133,459.0629578,0.07959335297,459.0629578,0.084169209,459.0629578,0.1065617204,459.0629578,0.0849706158,
457.9906921,-0.001751428819,457.9906921,0.03995447233,457.9906921,0.04551185668,457.9906921,0.04869236797,457.9906921,0.04908653721,457.9906921,0.05129177123,457.9906921,0.05368641019,457.9906921,0.05295925587,457.9906921,0.07523486763,457.9906921,0.05907106027,457.9906921,0.06020040438,457.9906921,0.05939269811,457.9906921,0.06144426391,457.9906921,0.07823198289,457.9906921,0.07930409908,457.9906921,0.08032286912,457.9906921,0.1034627482,457.9906921,0.08219037205,
457.0714417,0.0003084113705,457.0714417,0.04287573695,457.0714417,0.04703864455,457.0714417,0.05010066554,457.0714417,0.05072833598,457.0714417,0.05337104946,457.0714417,0.05667798221,457.0714417,0.05612242594,457.0714417,0.07939781994,457.0714417,0.06082576141,457.0714417,0.06115015969,457.0714417,0.06235565618,457.0714417,0.06257095933,457.0714417,0.08566606045,457.0714417,0.08106387407,457.0714417,0.08556296676,457.0714417,0.09849124402,457.0714417,0.08525018394,
455.9987793,-0.0002733215806,455.9987793,0.04452584311,455.9987793,0.04847081378,455.9987793,0.05204134807,455.9987793,0.05201780051,455.9987793,0.05216293409,455.9987793,0.05736010894,455.9987793,0.05755199119,455.9987793,0.07734926045,455.9987793,0.06098843738,455.9987793,0.06211663038,455.9987793,0.06204982474,455.9987793,0.06391693652,455.9987793,0.08969084918,455.9987793,0.07763102651,455.9987793,0.08440377563,455.9987793,0.1033407301,455.9987793,0.08861430734,
454.9258728,6.09657327E-5,454.9258728,0.04564097151,454.9258728,0.05055762082,454.9258728,0.05247508362,454.9258728,0.05304272473,454.9258728,0.05416513234,454.9258728,0.05768452957,454.9258728,0.05535792559,454.9258728,0.07757364213,454.9258728,0.06246931478,454.9258728,0.06408385932,454.9258728,0.0620469898,454.9258728,0.06311330944,454.9258728,0.08249895275,454.9258728,0.0854773894,454.9258728,0.0831791684,454.9258728,0.1020778343,454.9258728,0.08845833689,
