baseline,,bm3,,dmso_1.0,,dmso_2.0,,Palmitic_acid_0.1,,Palmitic_acid_0.2,,Palmitic_acid_0.3,,Palmitic_acid_0.4,,Palmitic_acid_0.5,,Palmitic_acid_0.6,,Palmitic_acid_0.7,,Palmitic_acid_0.8,,Palmitic_acid_0.9,,Palmitic_acid_1.0,,Palmitic_acid_2.0,,Palmitic_acid_3.0,,Palmitic_acid_4.0,,Palmitic_acid_5.0,,Palmitic_acid_6.0,,Palmitic_acid_7.0,,Palmitic_acid_8.0,,Palmitic_acid_9.0,,Palmitic_acid_10.0,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
450.0185547,-0.0006786137819,450.0185547,0.07083847374,450.0185547,0.07142579556,450.0185547,0.07761319727,450.0185547,0.07448645681,450.0185547,0.07386113703,450.0185547,0.07283783704,450.0185547,0.0748879984,450.0185547,0.07536657155,450.0185547,0.08125781268,450.0185547,0.08360950649,450.0185547,0.08730839938,450.0185547,0.0900112763,450.0185547,0.09186317027,450.0185547,0.1055817083,450.0185547,0.1155933589,450.0185547,0.1273773313,450.0185547,0.1802568883,450.0185547,0.1632829159,450.0185547,0.180729419,450.0185547,0.1864425838,450.0185547,0.208071962,450.0185547,0.2239937484,
448.9444885,0.0002789073042,448.9444885,0.07182576507,448.9444885,0.07509295642,448.9444885,0.08144772053,448.9444885,0.07831189036,448.9444885,0.07690162212,448.9444885,0.07543496788,448.9444885,0.07664787769,448.9444885,0.07919343561,448.9444885,0.0836905092,448.9444885,0.08547364175,448.9444885,0.09027996659,448.9444885,0.09366361052,448.9444885,0.0950929597,448.9444885,0.107593134,448.9444885,0.1204312667,448.9444885,0.1303603351,448.9444885,0.1821459979,448.9444885,0.1673574448,448.9444885,0.1844930351,448.9444885,0.189682126,448.9444885,0.2088616639,448.9444885,0.2311785668,
448.0236816,4.297283158E-5,448.0236816,0.07520934939,448.0236816,0.07863461226,448.0236816,0.08481563628,448.0236816,0.08135049045,448.0236816,0.08041360229,448.0236816,0.07825683802,448.0236816,0.08083756268,448.0236816,0.08131721616,448.0236816,0.08596602082,448.0236816,0.08939167857,448.0236816,0.0922491923,448.0236816,0.09570242465,448.0236816,0.0971538201,448.0236816,0.1106766015,448.0236816,0.1218245924,448.0236816,0.1335102618,448.0236816,0.1845517457,448.0236816,0.1696117818,448.0236816,0.1857429445,448.0236816,0.1926207095,448.0236816,0.216074422,448.0236816,0.2344918996,
446.9492188,-0.0001155913487,446.9492188,0.07956850529,446.9492188,0.08198857307,446.9492188,0.0891162008,446.9492188,0.08397717029,446.9492188,0.08338142186,446.9492188,0.08091836423,446.9492188,0.08337467909,446.9492188,0.0834350884,446.9492188,0.08938741684,446.9492188,0.09223399311,446.9492188,0.09587195516,446.9492188,0.09667991102,446.9492188,0.1000431925,446.9492188,0.1132110581,446.9492188,0.1262397766,446.9492188,0.1350881904,446.9492188,0.1879683584,446.9492188,0.1741603911,446.9492188,0.1894748807,446.9492188,0.1969908774,446.9492188,0.2166158706,446.9492188,0.237688154,
446.0280762,-7.687452307E-5,446.0280762,0.08384593576,446.0280762,0.08475320786,446.0280762,0.09142397344,446.0280762,0.08812595904,446.0280762,0.08599542826,446.0280762,0.08456204087,446.0280762,0.08411331475,446.0280762,0.08634737134,446.0280762,0.09105075151,446.0280762,0.09390564263,446.0280762,0.09835259616,446.0280762,0.101691775,446.0280762,0.102361396,446.0280762,0.1151871085,446.0280762,0.1269891858,446.0280762,0.1391955316,446.0280762,0.1835404634,446.0280762,0.1750372648,446.0280762,0.1927886158,446.0280762,0.1992907226,446.0280762,0.2206741124,446.0280762,0.2403921336,
444.9532166,-0.0004620774998,444.9532166,0.08677466959,444.9532166,0.09061967582,444.9532166,0.09620954841,444.9532166,0.09247561544,444.9532166,0.08910991251,444.9532166,0.08788046986,444.9532166,0.08929237723,444.9532166,0.08992634714,444.9532166,0.09414649755,444.9532166,0.09775833786,444.9532166,0.1012430862,444.9532166,0.1051137075,444.9532166,0.1054601446,444.9532166,0.1193648279,444.9532166,0.1305443496,444.9532166,0.1399329156,444.9532166,0.1956288218,444.9532166,0.1787769049,444.9532166,0.1969252527,444.9532166,0.2033141702,444.9532166,0.2254577428,444.9532166,0.2445407957,
444.0317383,-0.0009977407753,444.0317383,0.09135129303,444.0317383,0.09344742447,444.0317383,0.1000296995,444.0317383,0.09582637995,444.0317383,0.09275310487,444.0317383,0.09085073322,444.0317383,0.09133429825,444.0317383,0.09266327322,444.0317383,0.09530220181,444.0317383,0.1005040929,444.0317383,0.1036271304,444.0317383,0.1060863286,444.0317383,0.1088832095,444.0317383,0.1225048676,444.0317383,0.1316247135,444.0317383,0.1417195797,444.0317383,0.1954409331,444.0317383,0.1842652708,444.0317383,0.1997741461,444.0317383,0.206958726,444.0317383,0.2281621248,444.0317383,0.2481650114,
442.9564819,0.0001199462567,442.9564819,0.09749043733,442.9564819,0.1007880345,442.9564819,0.1057399809,442.9564819,0.1020004973,442.9564819,0.0982055217,442.9564819,0.09563266486,442.9564819,0.0951744616,442.9564819,0.09663598984,442.9564819,0.1005974412,442.9564819,0.1041480675,442.9564819,0.1090777069,442.9564819,0.1117444262,442.9564819,0.1129200906,442.9564819,0.1271048784,442.9564819,0.1385615319,442.9564819,0.1493540555,442.9564819,0.2019191682,442.9564819,0.1875051409,442.9564819,0.2042224556,442.9564819,0.2108071297,442.9564819,0.2356993407,442.9564819,0.2541231215,
442.034668,0.0004171973851,442.034668,0.1029001772,442.034668,0.1060270742,442.034668,0.1117019057,442.034668,0.1074393839,442.034668,0.1032212451,442.034668,0.1011887044,442.034668,0.1018193215,442.034668,0.1015619487,442.034668,0.1057900488,442.034668,0.1102565005,442.034668,0.1132274568,442.034668,0.1159198284,442.034668,0.1179118007,442.034668,0.1314078867,442.034668,0.1429570019,442.034668,0.1551318914,442.034668,0.206786871,442.034668,0.1905395985,442.034668,0.2089900225,442.034668,0.2162665129,442.034668,0.2385993302,442.034668,0.2567465007,
440.9590454,-0.0001570476597,440.9590454,0.1105022877,440.9590454,0.1119024903,440.9590454,0.1174562499,440.9590454,0.1125846282,440.9590454,0.1094991565,440.9590454,0.10653992,440.9590454,0.1061729565,440.9590454,0.1062572822,440.9590454,0.1091713235,440.9590454,0.1148467883,440.9590454,0.1180412099,440.9590454,0.1223890111,440.9590454,0.1241065264,440.9590454,0.1361304224,440.9590454,0.1466960609,440.9590454,0.1591647118,440.9590454,0.2117076814,440.9590454,0.1989016533,440.9590454,0.2147769779,440.9590454,0.2210204452,440.9590454,0.2445051521,440.9590454,0.2633164525,
440.0368958,-0.0001932734012,440.0368958,0.1152309477,440.0368958,0.1174767092,440.0368958,0.1232063174,440.0368958,0.1183129922,440.0368958,0.1134006754,440.0368958,0.1109938771,440.0368958,0.1096890271,440.0368958,0.1100722849,440.0368958,0.1149304286,440.0368958,0.1179263666,440.0368958,0.1220058426,440.0368958,0.1240708381,440.0368958,0.1256638765,440.0368958,0.1376600564,440.0368958,0.1517863274,440.0368958,0.1634510905,440.0368958,0.2169377357,440.0368958,0.2014775276,440.0368958,0.2167432606,440.0368958,0.2266115844,440.0368958,0.2482720613,440.0368958,0.2689359188,
438.9608765,0.0001949133002,438.9608765,0.1218121573,438.9608765,0.1246039048,438.9608765,0.1298240125,438.9608765,0.1253647506,438.9608765,0.120069921,438.9608765,0.1180335358,438.9608765,0.116126664,438.9608765,0.1166960821,438.9608765,0.119495213,438.9608765,0.1227556244,438.9608765,0.1275998354,438.9608765,0.1289054751,438.9608765,0.1311488301,438.9608765,0.1448875517,438.9608765,0.1569522023,438.9608765,0.1690998673,438.9608765,0.22069709,438.9608765,0.2055310905,438.9608765,0.2237911522,438.9608765,0.2312524021,438.9608765,0.2538422048,438.9608765,0.2747175694,
438.0384216,0.0001838033786,438.0384216,0.1290362179,438.0384216,0.1333287209,438.0384216,0.1378830969,438.0384216,0.132318005,438.0384216,0.1267406195,438.0384216,0.1223643795,438.0384216,0.1206170917,438.0384216,0.1208598539,438.0384216,0.1247197241,438.0384216,0.1291560233,438.0384216,0.1324114352,438.0384216,0.1344815344,438.0384216,0.1366319507,438.0384216,0.1505847126,438.0384216,0.1595718563,438.0384216,0.1757631153,438.0384216,0.2249947637,438.0384216,0.2117573768,438.0384216,0.2265138924,438.0384216,0.2327672988,438.0384216,0.2600798011,438.0384216,0.2789204121,
436.9620056,0.0005645514466,436.9620056,0.1406007111,436.9620056,0.1432370245,436.9620056,0.1497173905,436.9620056,0.1445355713,436.9620056,0.1347736865,436.9620056,0.1305079907,436.9620056,0.1278456748,436.9620056,0.1281708777,436.9620056,0.1327127814,436.9620056,0.1364480853,436.9620056,0.1394360214,436.9620056,0.1426491439,436.9620056,0.1448993385,436.9620056,0.1584345996,436.9620056,0.1708747745,436.9620056,0.1828962564,436.9620056,0.2363588214,436.9620056,0.2184609473,436.9620056,0.2378425151,436.9620056,0.2468277216,436.9620056,0.2691858709,436.9620056,0.2882052362,
436.0391846,-0.0005320447963,436.0391846,0.1492578685,436.0391846,0.1508887112,436.0391846,0.1576233655,436.0391846,0.1486773938,436.0391846,0.1402922273,436.0391846,0.1366212517,436.0391846,0.1341738403,436.0391846,0.1338030994,436.0391846,0.1395818591,436.0391846,0.1408097595,436.0391846,0.1440495551,436.0391846,0.1486041993,436.0391846,0.1487880498,436.0391846,0.1626286954,436.0391846,0.1758087724,436.0391846,0.1885931641,436.0391846,0.2409647852,436.0391846,0.2246932685,436.0391846,0.2434627414,436.0391846,0.2493360192,436.0391846,0.2740075588,436.0391846,0.2946180403,
434.9624023,-0.0004781611497,434.9624023,0.1605126709,434.9624023,0.1652379334,434.9624023,0.1687557697,434.9624023,0.1612330079,434.9624023,0.1513549089,434.9624023,0.1445738226,434.9624023,0.1419778466,434.9624023,0.142176941,434.9624023,0.145008266,434.9624023,0.1500456482,434.9624023,0.1532754898,434.9624023,0.157512933,434.9624023,0.1570511162,434.9624023,0.1713434309,434.9624023,0.1830758303,434.9624023,0.1951278299,434.9624023,0.2494888306,434.9624023,0.2349110395,434.9624023,0.2496667951,434.9624023,0.2597363889,434.9624023,0.2810471356,434.9624023,0.3014959991,
434.0392761,-0.001144617447,434.0392761,0.1678572148,434.0392761,0.1726232618,434.0392761,0.1766758263,434.0392761,0.1669157743,434.0392761,0.1575649828,434.0392761,0.1517347842,434.0392761,0.148492828,434.0392761,0.1471877098,434.0392761,0.1509124637,434.0392761,0.1551600099,434.0392761,0.155778423,434.0392761,0.1604400724,434.0392761,0.1621306539,434.0392761,0.1761130244,434.0392761,0.1876662076,434.0392761,0.2000671178,434.0392761,0.2515044212,434.0392761,0.2385840863,434.0392761,0.2569053769,434.0392761,0.263556689,434.0392761,0.2836737633,434.0392761,0.3087179661,
432.9620972,-9.20407474E-5,432.9620972,0.1833159924,432.9620972,0.1846710145,432.9620972,0.1900797337,432.9620972,0.1789198071,432.9620972,0.1682818532,432.9620972,0.1614089906,432.9620972,0.1571309119,432.9620972,0.1562327296,432.9620972,0.1585428864,432.9620972,0.1616742313,432.9620972,0.166403681,432.9620972,0.1672864854,432.9620972,0.1705829501,432.9620972,0.1841037124,432.9620972,0.1961755604,432.9620972,0.2093915343,432.9620972,0.2623322904,432.9620972,0.2488059402,432.9620972,0.2690353096,432.9620972,0.2721409202,432.9620972,0.2985851169,432.9620972,0.3172954023,
432.0386353,-0.000754489738,432.0386353,0.1983285397,432.0386353,0.1991861314,432.0386353,0.2058125734,432.0386353,0.1931971908,432.0386353,0.179570362,432.0386353,0.1731089652,432.0386353,0.1658820957,432.0386353,0.1644585282,432.0386353,0.1696031392,432.0386353,0.1719136387,432.0386353,0.1756148487,432.0386353,0.1756540984,432.0386353,0.1798517555,432.0386353,0.1938890815,432.0386353,0.206296742,432.0386353,0.2185251713,432.0386353,0.2645046413,432.0386353,0.2579779327,432.0386353,0.2759743929,432.0386353,0.2858639657,432.0386353,0.3082033694,432.0386353,0.3290458024,
430.9610901,-0.0003173495352,430.9610901,0.2149345279,430.9610901,0.2165107578,430.9610901,0.2225203812,430.9610901,0.2082315683,430.9610901,0.1925723851,430.9610901,0.185685426,430.9610901,0.1763837636,430.9610901,0.174463138,430.9610901,0.1788661182,430.9610901,0.1811516434,430.9610901,0.1859836876,430.9610901,0.1863359809,430.9610901,0.1897284389,430.9610901,0.2026908249,430.9610901,0.2163129449,430.9610901,0.2286324352,430.9610901,0.2850938439,430.9610901,0.2682481408,430.9610901,0.2828526795,430.9610901,0.2928160131,430.9610901,0.3178604543,430.9610901,0.3394433558,
430.037323,0.0001373467821,430.037323,0.2279511839,430.037323,0.230090186,430.037323,0.2344872355,430.037323,0.2221901268,430.037323,0.2018942833,430.037323,0.1938951463,430.037323,0.1873365045,430.037323,0.1840116382,430.037323,0.1885669082,430.037323,0.1903622448,430.037323,0.1936693937,430.037323,0.1958495378,430.037323,0.1994817257,430.037323,0.2140078098,430.037323,0.2255862653,430.037323,0.2373614162,430.037323,0.2902350724,430.037323,0.2764270604,430.037323,0.29479146,430.037323,0.3030517697,430.037323,0.3284915686,430.037323,0.3502653241,
428.9593811,5.159380089E-5,428.9593811,0.2428610772,428.9593811,0.2489371151,428.9593811,0.2509416938,428.9593811,0.2348852605,428.9593811,0.2170873135,428.9593811,0.206326589,428.9593811,0.198026672,428.9593811,0.1952523142,428.9593811,0.1969692111,428.9593811,0.2013851553,428.9593811,0.2054124773,428.9593811,0.2051814795,428.9593811,0.2072457671,428.9593811,0.22224617,428.9593811,0.2354914695,428.9593811,0.2507609427,428.9593811,0.3028481603,428.9593811,0.2872669995,428.9593811,0.3057250977,428.9593811,0.3138193488,428.9593811,0.3386837244,428.9593811,0.3610070944,
428.0352783,-0.0003094858839,428.0352783,0.2586877942,428.0352783,0.2596669197,428.0352783,0.2649351656,428.0352783,0.2467585504,428.0352783,0.2293150723,428.0352783,0.2156699151,428.0352783,0.2038634717,428.0352783,0.2027415633,428.0352783,0.2058663815,428.0352783,0.2092014104,428.0352783,0.2118481398,428.0352783,0.2133765966,428.0352783,0.2172151059,428.0352783,0.2295375615,428.0352783,0.2423184365,428.0352783,0.2583185434,428.0352783,0.3092804849,428.0352783,0.2947389483,428.0352783,0.3152828813,428.0352783,0.3223164976,428.0352783,0.3456397057,428.0352783,0.3682168126,
426.9569702,-5.803246313E-5,426.9569702,0.276009053,426.9569702,0.28244856,426.9569702,0.2832547128,426.9569702,0.2649387717,426.9569702,0.2423000336,426.9569702,0.2302122116,426.9569702,0.2176793814,426.9569702,0.2120326757,426.9569702,0.216589272,426.9569702,0.2201268971,426.9569702,0.2218458056,426.9569702,0.2262346596,426.9569702,0.2274847925,426.9569702,0.2408189625,426.9569702,0.2527432144,426.9569702,0.2670032978,426.9569702,0.314421922,426.9569702,0.3060173094,426.9569702,0.3265722692,426.9569702,0.3340476453,426.9569702,0.359857738,426.9569702,0.3826093078,
426.0325317,0.0002194908157,426.0325317,0.2933955491,426.0325317,0.2989720404,426.0325317,0.3000538349,426.0325317,0.2809013724,426.0325317,0.2548137307,426.0325317,0.2417786419,426.0325317,0.2290276289,426.0325317,0.2246128917,426.0325317,0.2259994298,426.0325317,0.2301912308,426.0325317,0.2324996293,426.0325317,0.2345379591,426.0325317,0.2378584892,426.0325317,0.2504394054,426.0325317,0.2635132372,426.0325317,0.2765221596,426.0325317,0.3333816826,426.0325317,0.3174948394,426.0325317,0.3385402262,426.0325317,0.3452381194,426.0325317,0.3710743189,426.0325317,0.3928658962,
424.9538574,-0.0004603191046,424.9538574,0.3087801933,424.9538574,0.3148635626,424.9538574,0.317764014,424.9538574,0.2944322228,424.9538574,0.2681718171,424.9538574,0.2525169551,424.9538574,0.2388894558,424.9538574,0.2343229204,424.9538574,0.2373031974,424.9538574,0.241756469,424.9538574,0.2425605506,424.9538574,0.2447080165,424.9538574,0.246336937,424.9538574,0.2610501945,424.9538574,0.2726582289,424.9538574,0.2854312658,424.9538574,0.3429714441,424.9538574,0.3291838169,424.9538574,0.3437579274,424.9538574,0.3544867039,424.9538574,0.3821235597,424.9538574,0.4062596262,
424.0291138,-0.0005064483266,424.0291138,0.3215016127,424.0291138,0.326233834,424.0291138,0.3296949267,424.0291138,0.3063723743,424.0291138,0.2777390778,424.0291138,0.2646308243,424.0291138,0.2454112619,424.0291138,0.243704915,424.0291138,0.2447028756,424.0291138,0.248383075,424.0291138,0.2497599125,424.0291138,0.2541608214,424.0291138,0.2548150718,424.0291138,0.268468082,424.0291138,0.2818598151,424.0291138,0.2951876223,424.0291138,0.3499795496,424.0291138,0.3373686671,424.0291138,0.3591862023,424.0291138,0.3642007113,424.0291138,0.3913961053,424.0291138,0.4093521833,
422.9500427,0.0006672053714,422.9500427,0.3355773687,422.9500427,0.3387331367,422.9500427,0.342315346,422.9500427,0.3189088106,422.9500427,0.2887739837,422.9500427,0.2731852531,422.9500427,0.2566982508,422.9500427,0.250792712,422.9500427,0.2521778047,422.9500427,0.2568275332,422.9500427,0.2599097192,422.9500427,0.2617425025,422.9500427,0.2629337311,422.9500427,0.2775873542,422.9500427,0.2901192904,422.9500427,0.3053872287,422.9500427,0.3536437154,422.9500427,0.3442591131,422.9500427,0.3684856296,422.9500427,0.3749336302,422.9500427,0.4006807804,422.9500427,0.423150003,
422.0249939,-7.775448466E-5,422.0249939,0.3482510149,422.0249939,0.3503948748,422.0249939,0.3551380038,422.0249939,0.3295834363,422.0249939,0.2977724373,422.0249939,0.2807943523,422.0249939,0.2647725046,422.0249939,0.2605552077,422.0249939,0.2620652616,422.0249939,0.2648262084,422.0249939,0.2662968934,422.0249939,0.2677295804,422.0249939,0.2712759674,422.0249939,0.285746038,422.0249939,0.2967089713,422.0249939,0.3110225499,422.0249939,0.3661147356,422.0249939,0.3532183468,422.0249939,0.3761200607,422.0249939,0.3800515831,422.0249939,0.4098382294,422.0249939,0.4293139577,
420.9455566,-0.0007924743695,420.9455566,0.3592091501,420.9455566,0.3623776734,420.9455566,0.3661149442,420.9455566,0.3411953449,420.9455566,0.3077540994,420.9455566,0.2915315628,420.9455566,0.27427724,420.9455566,0.2672320902,420.9455566,0.2702768743,420.9455566,0.2736675739,420.9455566,0.2761976421,420.9455566,0.2761884332,420.9455566,0.2803685665,420.9455566,0.2941901386,420.9455566,0.306851387,420.9455566,0.32167539,420.9455566,0.370611608,420.9455566,0.3632520437,420.9455566,0.3847055435,420.9455566,0.3921204805,420.9455566,0.4192540646,420.9455566,0.4413240552,
420.0201721,-0.0002623526962,420.0201721,0.3647689223,420.0201721,0.3687830865,420.0201721,0.3715816438,420.0201721,0.3469060063,420.0201721,0.3118258119,420.0201721,0.2971971929,420.0201721,0.2813723087,420.0201721,0.273815006,420.0201721,0.2751972675,420.0201721,0.2789374292,420.0201721,0.2800497413,420.0201721,0.2823734283,420.0201721,0.2853628099,420.0201721,0.2983880937,420.0201721,0.3122018576,420.0201721,0.3265012205,420.0201721,0.3834644854,420.0201721,0.3692114353,420.0201721,0.3904529214,420.0201721,0.3976006806,420.0201721,0.4258164465,420.0201721,0.451148361,
418.9403992,1.819821773E-5,418.9403992,0.3704077601,418.9403992,0.373806119,418.9403992,0.3774780631,418.9403992,0.3524224162,418.9403992,0.3188788295,418.9403992,0.3019990027,418.9403992,0.286035955,418.9403992,0.277941823,418.9403992,0.280431658,418.9403992,0.2844626307,418.9403992,0.2865482867,418.9403992,0.2880618274,418.9403992,0.29315418,418.9403992,0.3047482967,418.9403992,0.3191250861,418.9403992,0.3326441646,418.9403992,0.3903830945,418.9403992,0.3759849966,418.9403992,0.3962273896,418.9403992,0.404417634,418.9403992,0.4316999912,418.9403992,0.4520127773,
418.014679,0.0003928936785,418.014679,0.3727708757,418.014679,0.375302434,418.014679,0.3797934353,418.014679,0.3540309966,418.014679,0.3224019706,418.014679,0.3061709702,418.014679,0.2887016535,418.014679,0.282951057,418.014679,0.2853178084,418.014679,0.2882322371,418.014679,0.2906077206,418.014679,0.2920245826,418.014679,0.2959991097,418.014679,0.3100251555,418.014679,0.32474491,418.014679,0.3355343044,418.014679,0.3929418623,418.014679,0.3809122741,418.014679,0.3997732699,418.014679,0.4089949727,418.014679,0.43587026,418.014679,0.4600427151,
416.9345398,0.0009942523902,416.9345398,0.3736858666,416.9345398,0.3791221678,416.9345398,0.3810487986,416.9345398,0.3570821285,416.9345398,0.3256388009,416.9345398,0.3096657693,416.9345398,0.293333441,416.9345398,0.2886455059,416.9345398,0.2910598218,416.9345398,0.2933110595,416.9345398,0.2961181998,416.9345398,0.2959330082,416.9345398,0.3027869165,416.9345398,0.3161470294,416.9345398,0.3277139664,416.9345398,0.3418442011,416.9345398,0.3827112913,416.9345398,0.3857717216,416.9345398,0.4064059854,416.9345398,0.4158212841,416.9345398,0.4426236749,416.9345398,0.4642653763,
416.0085144,-0.0006045341142,416.0085144,0.3689130247,416.0085144,0.3746044636,416.0085144,0.3770007491,416.0085144,0.3539735973,416.0085144,0.3246813118,416.0085144,0.3100372255,416.0085144,0.2918099761,416.0085144,0.2854661047,416.0085144,0.2908158898,416.0085144,0.2950267494,416.0085144,0.2975476682,416.0085144,0.299132973,416.0085144,0.3025759161,416.0085144,0.3175815046,416.0085144,0.3319761455,416.0085144,0.3463416696,416.0085144,0.3985020816,416.0085144,0.3875368834,416.0085144,0.408870399,416.0085144,0.4166760147,416.0085144,0.4445561767,416.0085144,0.465200007,
414.9279785,-0.00021164387,414.9279785,0.3644286096,414.9279785,0.3696146607,414.9279785,0.3700796664,414.9279785,0.3500623405,414.9279785,0.3229944408,414.9279785,0.3091850579,414.9279785,0.2971122861,414.9279785,0.2923285961,414.9279785,0.2945392132,414.9279785,0.2986963391,414.9279785,0.3007858992,414.9279785,0.3013954461,414.9279785,0.3048112094,414.9279785,0.3193259239,414.9279785,0.3331375122,414.9279785,0.3464725614,414.9279785,0.3935202062,414.9279785,0.3914217055,414.9279785,0.4113921225,414.9279785,0.4205375016,414.9279785,0.4454963505,414.9279785,0.4694605768,
414.0016785,0.0001470830903,414.0016785,0.3582351208,414.0016785,0.3625591099,414.0016785,0.3669750988,414.0016785,0.3481518328,414.0016785,0.3188619614,414.0016785,0.3098777831,414.0016785,0.2969097197,414.0016785,0.2925799489,414.0016785,0.2949926257,414.0016785,0.2983030975,414.0016785,0.3015716076,414.0016785,0.3027744889,414.0016785,0.3072057068,414.0016785,0.3221292198,414.0016785,0.33633551,414.0016785,0.3475199044,414.0016785,0.4035306275,414.0016785,0.391174525,414.0016785,0.4129098356,414.0016785,0.4213451147,414.0016785,0.4476093352,414.0016785,0.4714772105,
413.0751953,0.0005542614963,413.0751953,0.3507980704,413.0751953,0.3575470448,413.0751953,0.3622294664,413.0751953,0.3434719443,413.0751953,0.31988132,413.0751953,0.3055206239,413.0751953,0.2979495525,413.0751953,0.294526577,413.0751953,0.2960202992,413.0751953,0.3014007509,413.0751953,0.3024787009,413.0751953,0.3063871861,413.0751953,0.3088512123,413.0751953,0.3216485977,413.0751953,0.3375449479,413.0751953,0.353076309,413.0751953,0.4082485139,413.0751953,0.3916273713,413.0751953,0.4147774577,413.0751953,0.4227520823,413.0751953,0.4497513175,413.0751953,0.4736438096,
411.9941406,-0.0005336994654,411.9941406,0.3428143859,411.9941406,0.3469187915,411.9941406,0.3496575058,411.9941406,0.3345187902,411.9941406,0.3162525892,411.9941406,0.3026774526,411.9941406,0.2930158079,411.9941406,0.2942210734,411.9941406,0.2960120142,411.9941406,0.299708575,411.9941406,0.3035672605,411.9941406,0.3044139445,411.9941406,0.310692668,411.9941406,0.3195095062,411.9941406,0.3303286135,411.9941406,0.3492093682,411.9941406,0.4042767286,411.9941406,0.3921023011,411.9941406,0.412558496,411.9941406,0.4220965803,411.9941406,0.4475023448,411.9941406,0.4688194394,
411.0673523,-0.0004421660269,411.0673523,0.3319463134,411.0673523,0.3375734389,411.0673523,0.3405565619,411.0673523,0.3289622664,411.0673523,0.3105919659,411.0673523,0.3032669127,411.0673523,0.2932130992,411.0673523,0.2934910953,411.0673523,0.297247231,411.0673523,0.3011128008,411.0673523,0.3021941185,411.0673523,0.3048549891,411.0673523,0.307392627,411.0673523,0.3248375356,411.0673523,0.3380376697,411.0673523,0.3502546847,411.0673523,0.4059010446,411.0673523,0.3918271661,411.0673523,0.4134190679,411.0673523,0.4220631123,411.0673523,0.4487912953,411.0673523,0.4653468728,
409.9859314,4.28175008E-5,409.9859314,0.3225684762,409.9859314,0.3280310035,409.9859314,0.326762408,409.9859314,0.3211576939,409.9859314,0.3059944808,409.9859314,0.2968141437,409.9859314,0.2936947048,409.9859314,0.2927018106,409.9859314,0.295611769,409.9859314,0.2996808589,409.9859314,0.3037385046,409.9859314,0.304854244,409.9859314,0.3060554564,409.9859314,0.3197986782,409.9859314,0.3310764134,409.9859314,0.3498345315,409.9859314,0.4093445539,409.9859314,0.3958616257,409.9859314,0.4139269888,409.9859314,0.4237033427,409.9859314,0.4521007538,409.9859314,0.465264082,
409.0588379,-0.0004931582371,409.0588379,0.3115108609,409.0588379,0.317789644,409.0588379,0.3205359578,409.0588379,0.3132618666,409.0588379,0.3023716509,409.0588379,0.2964278758,409.0588379,0.2919834554,409.0588379,0.2904117703,409.0588379,0.2958992124,409.0588379,0.2987170517,409.0588379,0.3019962311,409.0588379,0.3054700792,409.0588379,0.3052305877,409.0588379,0.3249570429,409.0588379,0.3358500004,409.0588379,0.3489834666,409.0588379,0.4029094577,409.0588379,0.3922216296,409.0588379,0.4134836197,409.0588379,0.4219657183,409.0588379,0.4464259446,409.0588379,0.4680174291,
407.9770508,-5.61689194E-5,407.9770508,0.301568836,407.9770508,0.3092612624,407.9770508,0.3132144213,407.9770508,0.305693388,407.9770508,0.298179239,407.9770508,0.2938744724,407.9770508,0.288677752,407.9770508,0.2898817062,407.9770508,0.2957983911,407.9770508,0.3000224829,407.9770508,0.3043995798,407.9770508,0.3059825301,407.9770508,0.3075451255,407.9770508,0.3217491806,407.9770508,0.3364413679,407.9770508,0.3498173356,407.9770508,0.4074549675,407.9770508,0.3899290562,407.9770508,0.4144436121,407.9770508,0.4219231606,407.9770508,0.4480849206,407.9770508,0.4708389044,
407.0496826,-0.0009036702104,407.0496826,0.2957497537,407.0496826,0.299577266,407.0496826,0.3059806228,407.0496826,0.2975091636,407.0496826,0.2932664454,407.0496826,0.2896580398,407.0496826,0.2913827002,407.0496826,0.2899469137,407.0496826,0.2957862318,407.0496826,0.2940544486,407.0496826,0.3015407026,407.0496826,0.3057449758,407.0496826,0.3071695268,407.0496826,0.3189426363,407.0496826,0.335246563,407.0496826,0.3482938111,407.0496826,0.4053928554,407.0496826,0.3901298344,407.0496826,0.4125824273,407.0496826,0.4211963415,407.0496826,0.4418478906,407.0496826,0.4687480927,
