baseline,,bm3,,dmso_1.0.,,dmso_2.0,,Arachadonic_Acid_0.5,,Arachadonic_Acid_1.0,,Arachadonic_Acid_1.5,,Arachadonic_Acid_2.0,,Arachadonic_Acid_2.5,,Arachadonic_Acid_3.0,,Arachadonic_Acid_3.5,,Arachadonic_Acid_4.0,,Arachadonic_Acid_5.0,,Arachadonic_Acid_6.0,,Arachadonic_Acid_7.0,,Arachadonic_Acid_8.0,,Arachadonic_Acid_9.0,,Arachadonic_Acid_10.0,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
492.040802,-0.002339473926,492.040802,0.02487781458,492.040802,0.02937987633,492.040802,0.03117615543,492.040802,0.03473201394,492.040802,0.03760438412,492.040802,0.04056553543,492.040802,0.04277063161,492.040802,0.04281956702,492.040802,0.04822397605,492.040802,0.06274233013,492.040802,0.04991524294,492.040802,0.051524885,492.040802,0.05365158245,492.040802,0.05598997697,492.040802,0.06068053097,492.040802,0.0653366223,492.040802,0.0743887499,
490.9754639,-0.001121535664,490.9754639,0.02489683777,490.9754639,0.02962196618,490.9754639,0.03162934631,490.9754639,0.0341431573,490.9754639,0.03770200536,490.9754639,0.04127494618,490.9754639,0.041521281,490.9754639,0.04331456497,490.9754639,0.048342444,490.9754639,0.05816466361,490.9754639,0.0504835248,490.9754639,0.05051932111,490.9754639,0.05540053546,490.9754639,0.05649695173,490.9754639,0.0599200651,490.9754639,0.06756010652,490.9754639,0.07765365392,
490.0621338,0.001100900699,490.0621338,0.02804628573,490.0621338,0.03073268756,490.0621338,0.0329708755,490.0621338,0.0368052721,490.0621338,0.03846758604,490.0621338,0.04172244668,490.0621338,0.04265715927,490.0621338,0.0446100831,490.0621338,0.05073575303,490.0621338,0.06464727223,490.0621338,0.05078655481,490.0621338,0.0532983169,490.0621338,0.05589522421,490.0621338,0.05821267143,490.0621338,0.06169551238,490.0621338,0.06912217289,490.0621338,0.08351688087,
488.9963684,-0.001213958603,488.9963684,0.02626279555,488.9963684,0.02985997684,488.9963684,0.03151148185,488.9963684,0.03494599462,488.9963684,0.03747684509,488.9963684,0.04069321603,488.9963684,0.04177895933,488.9963684,0.04299761355,488.9963684,0.04972737283,488.9963684,0.06231029704,488.9963684,0.05009389669,488.9963684,0.05166991428,488.9963684,0.05562859401,488.9963684,0.05802833661,488.9963684,0.06231080741,488.9963684,0.06720419973,488.9963684,0.08083313704,
487.9303589,0.0001543595718,487.9303589,0.02482088283,487.9303589,0.02791210823,487.9303589,0.03169093654,487.9303589,0.03528210893,487.9303589,0.03777429089,487.9303589,0.03897248581,487.9303589,0.04172959924,487.9303589,0.04295045882,487.9303589,0.04762345552,487.9303589,0.06186946854,487.9303589,0.05052310228,487.9303589,0.05174703896,487.9303589,0.05488743633,487.9303589,0.05675145984,487.9303589,0.06260830164,487.9303589,0.06876574457,487.9303589,0.08050613105,
487.0164795,0.0008764507947,487.0164795,0.0275580883,487.0164795,0.03118564002,487.0164795,0.0327629447,487.0164795,0.03625730053,487.0164795,0.03852169588,487.0164795,0.04051741958,487.0164795,0.04262842983,487.0164795,0.04434963316,487.0164795,0.050959602,487.0164795,0.06142881885,487.0164795,0.05162967741,487.0164795,0.05109826848,487.0164795,0.05580063909,487.0164795,0.05928357691,487.0164795,0.06317132711,487.0164795,0.06984622031,487.0164795,0.08183896542,
485.9500427,2.542076436E-5,485.9500427,0.02680999786,485.9500427,0.02991565876,485.9500427,0.03077925742,485.9500427,0.03531032801,485.9500427,0.03777496889,485.9500427,0.03905526176,485.9500427,0.04176282883,485.9500427,0.04308965057,485.9500427,0.04681810737,485.9500427,0.06457031518,485.9500427,0.05034929886,485.9500427,0.05013924837,485.9500427,0.05576661229,485.9500427,0.05801321939,485.9500427,0.06205974147,485.9500427,0.06915498525,485.9500427,0.08193286508,
485.0357971,-0.0007245130837,485.0357971,0.02677756362,485.0357971,0.02956981212,485.0357971,0.03240255266,485.0357971,0.03534663469,485.0357971,0.03773168102,485.0357971,0.0404885225,485.0357971,0.04224030301,485.0357971,0.04312712699,485.0357971,0.04795426875,485.0357971,0.0631512627,485.0357971,0.05048506707,485.0357971,0.0522175543,485.0357971,0.05615123361,485.0357971,0.05684356764,485.0357971,0.06281684339,485.0357971,0.06951990724,485.0357971,0.08167310059,
483.9689331,-3.054533408E-6,483.9689331,0.02692604251,483.9689331,0.0304005444,483.9689331,0.03240319714,483.9689331,0.03543908894,483.9689331,0.03779936582,483.9689331,0.04114148393,483.9689331,0.04317827523,483.9689331,0.0437742807,483.9689331,0.04847700894,483.9689331,0.06128007546,483.9689331,0.05052589253,483.9689331,0.05178815871,483.9689331,0.05639702082,483.9689331,0.05738773197,483.9689331,0.06268329918,483.9689331,0.06962317973,483.9689331,0.08078593016,
483.0543213,-0.000717742194,483.0543213,0.02624140121,483.0543213,0.03040495887,483.0543213,0.0322878249,483.0543213,0.03499523178,483.0543213,0.03818083182,483.0543213,0.04133464396,483.0543213,0.042762205,483.0543213,0.04351816699,483.0543213,0.0492059961,483.0543213,0.06075296178,483.0543213,0.04921448976,483.0543213,0.0500138104,483.0543213,0.05652793869,483.0543213,0.05781456828,483.0543213,0.06272935122,483.0543213,0.06936205178,483.0543213,0.07979882509,
481.9870605,7.259032282E-5,481.9870605,0.02684080973,481.9870605,0.03118808754,481.9870605,0.03302999958,481.9870605,0.03647349402,481.9870605,0.03774540499,481.9870605,0.04041726142,481.9870605,0.04402014986,481.9870605,0.04426982626,481.9870605,0.04856355488,481.9870605,0.0679396987,481.9870605,0.05152861401,481.9870605,0.05331833288,481.9870605,0.05584128946,481.9870605,0.05932559818,481.9870605,0.06372578442,481.9870605,0.07040047646,481.9870605,0.08179218322,
481.072052,0.0001445972011,481.072052,0.0264323093,481.072052,0.03166267276,481.072052,0.03325778618,481.072052,0.03664380312,481.072052,0.0386768207,481.072052,0.0411542058,481.072052,0.04427636042,481.072052,0.0442478992,481.072052,0.04924388975,481.072052,0.05884257704,481.072052,0.05146901309,481.072052,0.0533182472,481.072052,0.05753535032,481.072052,0.05972749367,481.072052,0.0644370392,481.072052,0.07037395984,481.072052,0.08532869071,
480.004364,-0.0007716478431,480.004364,0.02705344185,480.004364,0.02995007485,480.004364,0.03229635954,480.004364,0.03607037663,480.004364,0.03802884743,480.004364,0.0415225625,480.004364,0.0433017239,480.004364,0.04377680272,480.004364,0.04829143733,480.004364,0.06512485445,480.004364,0.05062998086,480.004364,0.05280613527,480.004364,0.05549070984,480.004364,0.05801174045,480.004364,0.06318611652,480.004364,0.06990909576,480.004364,0.07879376411,
478.9364319,-0.0007917509065,478.9364319,0.0281592086,478.9364319,0.03140413761,478.9364319,0.03361637145,478.9364319,0.03665208444,478.9364319,0.03910913318,478.9364319,0.0420550406,478.9364319,0.04439883307,478.9364319,0.04479810596,478.9364319,0.04755987972,478.9364319,0.06409310549,478.9364319,0.04821425676,478.9364319,0.05376140401,478.9364319,0.0573471114,478.9364319,0.0590496473,478.9364319,0.06395535171,478.9364319,0.07065327466,478.9364319,0.08004423976,
478.0209045,-0.0008355196333,478.0209045,0.02638188563,478.0209045,0.03125812486,478.0209045,0.03363544866,478.0209045,0.03575512394,478.0209045,0.03899618611,478.0209045,0.04064818844,478.0209045,0.04406653345,478.0209045,0.04412532598,478.0209045,0.04908824712,478.0209045,0.0651338473,478.0209045,0.05247049779,478.0209045,0.05333381519,478.0209045,0.05757918209,478.0209045,0.06001510844,478.0209045,0.06339835376,478.0209045,0.0709310919,478.0209045,0.0828088522,
476.9525452,-0.0006390166236,476.9525452,0.0281890668,476.9525452,0.03184695542,476.9525452,0.03359103203,476.9525452,0.0365174748,476.9525452,0.03918994963,476.9525452,0.04128098115,476.9525452,0.04461470246,476.9525452,0.04495348036,476.9525452,0.04746157676,476.9525452,0.06673691422,476.9525452,0.05233270675,476.9525452,0.0527850017,476.9525452,0.0584779568,476.9525452,0.05991379544,476.9525452,0.06410870701,476.9525452,0.07148328424,476.9525452,0.0842429027,
476.0366516,-3.090674727E-5,476.0366516,0.02910553291,476.0366516,0.03285133094,476.0366516,0.03451777622,476.0366516,0.03771547601,476.0366516,0.04017697275,476.0366516,0.04156027734,476.0366516,0.04523538053,476.0366516,0.04599318653,476.0366516,0.04912433401,476.0366516,0.06662870944,476.0366516,0.05183327571,476.0366516,0.05390835553,476.0366516,0.05953711271,476.0366516,0.06129173189,476.0366516,0.06540448219,476.0366516,0.07224924862,476.0366516,0.08278909326,
474.9678955,-3.468705927E-6,474.9678955,0.02890445478,474.9678955,0.03129339963,474.9678955,0.03467428312,474.9678955,0.03776934743,474.9678955,0.04021201283,474.9678955,0.04223131761,474.9678955,0.04542353004,474.9678955,0.04562478513,474.9678955,0.04891962558,474.9678955,0.06642650068,474.9678955,0.05231571198,474.9678955,0.05493507907,474.9678955,0.0580066517,474.9678955,0.06131710112,474.9678955,0.06568946689,474.9678955,0.07284095883,474.9678955,0.08197584748,
474.0516357,0.0003394976957,474.0516357,0.02990068309,474.0516357,0.03348384798,474.0516357,0.03512670472,474.0516357,0.03738491982,474.0516357,0.04097631574,474.0516357,0.04451735318,474.0516357,0.04588767141,474.0516357,0.04531645775,474.0516357,0.05157090724,474.0516357,0.06756282598,474.0516357,0.05382360518,474.0516357,0.05562167987,474.0516357,0.06031117961,474.0516357,0.06251274794,474.0516357,0.06525421888,474.0516357,0.07266570628,474.0516357,0.08330841362,
472.9824524,0.0004827308585,472.9824524,0.03092416376,472.9824524,0.03479390591,472.9824524,0.03601299971,472.9824524,0.04037442058,472.9824524,0.04229822382,472.9824524,0.04535070807,472.9824524,0.04722691327,472.9824524,0.04741122201,472.9824524,0.0518540442,472.9824524,0.06750560552,472.9824524,0.05369431898,472.9824524,0.05568606406,472.9824524,0.06185493246,472.9824524,0.06352810562,472.9824524,0.06724698842,472.9824524,0.07541827857,472.9824524,0.08577797562,
472.0658264,1.009553898E-6,472.0658264,0.03009265289,472.0658264,0.03350484371,472.0658264,0.03432728723,472.0658264,0.03792926297,472.0658264,0.04176587611,472.0658264,0.04411504045,472.0658264,0.04725661129,472.0658264,0.04778640345,472.0658264,0.05182000622,472.0658264,0.0669112429,472.0658264,0.05505269021,472.0658264,0.05660846829,472.0658264,0.061764054,472.0658264,0.06327243894,472.0658264,0.06761623919,472.0658264,0.07383542508,472.0658264,0.08506458998,
470.9962463,6.554822176E-5,470.9962463,0.03105299175,470.9962463,0.03504372016,470.9962463,0.03711328283,470.9962463,0.04047704116,470.9962463,0.04289185256,470.9962463,0.0458808504,470.9962463,0.04774077609,470.9962463,0.04703841358,470.9962463,0.05285788327,470.9962463,0.06897459924,470.9962463,0.05469170585,470.9962463,0.05704248324,470.9962463,0.06185585633,470.9962463,0.06368157268,470.9962463,0.06799061596,470.9962463,0.07488301396,470.9962463,0.08109448105,
469.9264221,0.0001431988931,469.9264221,0.03213278949,469.9264221,0.03627826273,469.9264221,0.03769274801,469.9264221,0.04123460874,469.9264221,0.04264488071,469.9264221,0.04712949321,469.9264221,0.04864099994,469.9264221,0.04940591007,469.9264221,0.05391345173,469.9264221,0.06456124038,469.9264221,0.0563919805,469.9264221,0.05822116509,469.9264221,0.06401774287,469.9264221,0.06418000162,469.9264221,0.06917238235,469.9264221,0.07602480799,469.9264221,0.08720807731,
469.0092468,-8.696814621E-5,469.0092468,0.03223211691,469.0092468,0.03508292511,469.0092468,0.0384160839,469.0092468,0.04173529893,469.0092468,0.04353444651,469.0092468,0.04624471813,469.0092468,0.04802680388,469.0092468,0.04914488643,469.0092468,0.05256146938,469.0092468,0.06854641438,469.0092468,0.05713677779,469.0092468,0.05863024667,469.0092468,0.06385545433,469.0092468,0.06538100541,469.0092468,0.06761708111,469.0092468,0.0763887018,469.0092468,0.08960894495,
467.9390259,-0.0002766846155,467.9390259,0.03308332711,467.9390259,0.0371350497,467.9390259,0.03864614666,467.9390259,0.04269631207,467.9390259,0.04465417936,467.9390259,0.04810820147,467.9390259,0.04978835955,467.9390259,0.0495095253,467.9390259,0.0547153689,467.9390259,0.06758980453,467.9390259,0.05730929971,467.9390259,0.05894808844,467.9390259,0.06527268887,467.9390259,0.06606776267,467.9390259,0.07033801824,467.9390259,0.07709380239,467.9390259,0.08666941524,
467.0215149,-7.118057692E-5,467.0215149,0.03411028162,467.0215149,0.03850888088,467.0215149,0.0377199091,467.0215149,0.04301081598,467.0215149,0.04589932412,467.0215149,0.04775163904,467.0215149,0.05063812807,467.0215149,0.05082298815,467.0215149,0.05530009046,467.0215149,0.07223442197,467.0215149,0.05859460682,467.0215149,0.0594948642,467.0215149,0.0667937845,467.0215149,0.06741372496,467.0215149,0.07206875831,467.0215149,0.07837116718,467.0215149,0.09198424965,
465.9508667,0.0001069481004,465.9508667,0.03480610624,465.9508667,0.03906369954,465.9508667,0.04017379507,465.9508667,0.04272693023,465.9508667,0.0464348346,465.9508667,0.04847593606,465.9508667,0.05197552219,465.9508667,0.05166976526,465.9508667,0.05576467142,465.9508667,0.07322452962,465.9508667,0.05843978375,465.9508667,0.06128115207,465.9508667,0.06724306196,465.9508667,0.06790480018,465.9508667,0.07202415168,465.9508667,0.07956073433,465.9508667,0.089970164,
465.03302,-0.0005202550674,465.03302,0.03550017998,465.03302,0.03858197853,465.03302,0.03978169709,465.03302,0.04489913955,465.03302,0.04673372209,465.03302,0.04978551716,465.03302,0.05245267972,465.03302,0.05088508874,465.03302,0.05487028137,465.03302,0.07403322309,465.03302,0.05991914496,465.03302,0.06178183854,465.03302,0.06740664691,465.03302,0.06821460277,465.03302,0.07494632155,465.03302,0.07984315604,465.03302,0.09129481018,
463.9619446,-0.0002504004224,463.9619446,0.03549655899,463.9619446,0.04182786867,463.9619446,0.04298723862,463.9619446,0.04479463398,463.9619446,0.04732897505,463.9619446,0.05005630478,463.9619446,0.052853439,463.9619446,0.05291346461,463.9619446,0.05591518432,463.9619446,0.07388746738,463.9619446,0.05961829051,463.9619446,0.0618725419,463.9619446,0.06840973347,463.9619446,0.06948473305,463.9619446,0.07371228188,463.9619446,0.08040223271,463.9619446,0.08622416109,
463.0437317,-0.0001447302202,463.0437317,0.03676935285,463.0437317,0.04132205993,463.0437317,0.04299103841,463.0437317,0.04687589034,463.0437317,0.04959250614,463.0437317,0.0519765988,463.0437317,0.05332649872,463.0437317,0.05457974225,463.0437317,0.05853760988,463.0437317,0.07180786878,463.0437317,0.06151058897,463.0437317,0.06365983933,463.0437317,0.06946107,463.0437317,0.07072336972,463.0437317,0.07512080669,463.0437317,0.08210311085,463.0437317,0.09054282308,
461.97229,0.002155870665,461.97229,0.04077117518,461.97229,0.04512191936,461.97229,0.04678953439,461.97229,0.04962042347,461.97229,0.05211559311,461.97229,0.05527783185,461.97229,0.05729598179,461.97229,0.05733384937,461.97229,0.06171866506,461.97229,0.07990594208,461.97229,0.06452739239,461.97229,0.0665718019,461.97229,0.07261105627,461.97229,0.07396817952,461.97229,0.07840679586,461.97229,0.08316765726,461.97229,0.09850101918,
461.0537109,-0.000588558556,461.0537109,0.03845344484,461.0537109,0.04202121869,461.0537109,0.04579736665,461.0537109,0.04893216863,461.0537109,0.05045668781,461.0537109,0.05273066461,461.0537109,0.05556410551,461.0537109,0.0546351932,461.0537109,0.06020483375,461.0537109,0.07769277692,461.0537109,0.06291042268,461.0537109,0.06493930519,461.0537109,0.07104439288,461.0537109,0.07238714397,461.0537109,0.07709572464,461.0537109,0.08213823289,461.0537109,0.09456380457,
459.9818726,0.0003371661587,459.9818726,0.04098459706,459.9818726,0.04658514634,459.9818726,0.04736078531,459.9818726,0.05130860955,459.9818726,0.05279456079,459.9818726,0.05544223636,459.9818726,0.05746032298,459.9818726,0.05659104139,459.9818726,0.06191305071,459.9818726,0.0744824335,459.9818726,0.06372258067,459.9818726,0.06690562516,459.9818726,0.07243705541,459.9818726,0.07359644026,459.9818726,0.07826669514,459.9818726,0.08483757079,459.9818726,0.09726531059,
459.0629578,2.081281673E-5,459.0629578,0.04230726883,459.0629578,0.04763474688,459.0629578,0.04883019626,459.0629578,0.05090345442,459.0629578,0.05358878896,459.0629578,0.05586531386,459.0629578,0.05768151581,459.0629578,0.05762880668,459.0629578,0.0622177422,459.0629578,0.07947919518,459.0629578,0.06253911555,459.0629578,0.06731698662,459.0629578,0.07399777323,459.0629578,0.07457552105,459.0629578,0.07908698916,459.0629578,0.08759071678,459.0629578,0.09886029363,
457.9906921,-0.0003888402134,457.9906921,0.04340927303,457.9906921,0.0489519313,457.9906921,0.05077319965,457.9906921,0.05330642313,457.9906921,0.0549284108,457.9906921,0.05782001093,457.9906921,0.05744120479,457.9906921,0.05951971561,457.9906921,0.06321141124,457.9906921,0.08093223721,457.9906921,0.06704343855,457.9906921,0.06818500906,457.9906921,0.07501006126,457.9906921,0.07542341948,457.9906921,0.08065032214,457.9906921,0.08605528623,457.9906921,0.09676377475,
457.0714417,0.0003456634295,457.0714417,0.04561578482,457.0714417,0.05155406147,457.0714417,0.05340801924,457.0714417,0.05599683896,457.0714417,0.05642228201,457.0714417,0.05901993439,457.0714417,0.06089228764,457.0714417,0.06133767217,457.0714417,0.0649164319,457.0714417,0.0762181133,457.0714417,0.06809224933,457.0714417,0.07050605863,457.0714417,0.07713362575,457.0714417,0.07743900269,457.0714417,0.08237480372,457.0714417,0.08864983171,457.0714417,0.0949774608,
455.9987793,0.001134976512,455.9987793,0.04782925919,455.9987793,0.05424267054,455.9987793,0.05602357909,455.9987793,0.05769547075,455.9987793,0.05918813497,455.9987793,0.06046107784,455.9987793,0.06298319995,455.9987793,0.06254945695,455.9987793,0.0676010251,455.9987793,0.08415818214,455.9987793,0.07000294328,455.9987793,0.07256504148,455.9987793,0.07878603041,455.9987793,0.07958371192,455.9987793,0.08474971354,455.9987793,0.09149893373,455.9987793,0.1036392897,
454.9258728,-0.001714559272,454.9258728,0.0484148711,454.9258728,0.05292594805,454.9258728,0.0568199344,454.9258728,0.05906097591,454.9258728,0.05936358124,454.9258728,0.06110114232,454.9258728,0.06226111948,454.9258728,0.06264483929,454.9258728,0.06752021611,454.9258728,0.08509082347,454.9258728,0.06914242357,454.9258728,0.07416895777,454.9258728,0.07907627523,454.9258728,0.08008243144,454.9258728,0.08434649557,454.9258728,0.09239810705,454.9258728,0.1016480401,
454.0061035,-0.0008494709618,454.0061035,0.04995653778,454.0061035,0.05548409,454.0061035,0.05836649239,454.0061035,0.05991543084,454.0061035,0.06096955016,454.0061035,0.0612423718,454.0061035,0.06387473643,454.0061035,0.06547270715,454.0061035,0.06874700636,454.0061035,0.08440025896,454.0061035,0.07085286081,454.0061035,0.0740082711,454.0061035,0.0803136453,454.0061035,0.08137999475,454.0061035,0.08592345566,454.0061035,0.09207604825,454.0061035,0.09840408713,
452.9328308,-0.000244553521,452.9328308,0.05288361013,452.9328308,0.05929856375,452.9328308,0.06142735854,452.9328308,0.06273668259,452.9328308,0.06268927455,452.9328308,0.06510654092,452.9328308,0.06692036241,452.9328308,0.06555409729,452.9328308,0.06957125664,452.9328308,0.08794876933,452.9328308,0.07427466661,452.9328308,0.07586429268,452.9328308,0.082599096,452.9328308,0.08278044313,452.9328308,0.08819616586,452.9328308,0.09469445795,452.9328308,0.1059739441,
452.0126953,0.0001454517187,452.0126953,0.05481782556,452.0126953,0.06115454063,452.0126953,0.06202175841,452.0126953,0.0651397109,452.0126953,0.06579490751,452.0126953,0.06735353172,452.0126953,0.06905704737,452.0126953,0.06869445741,452.0126953,0.07207967341,452.0126953,0.09052366018,452.0126953,0.07594729215,452.0126953,0.07838062942,452.0126953,0.08463321626,452.0126953,0.085162431,452.0126953,0.08983309567,452.0126953,0.09437309951,452.0126953,0.108414337,
450.9390259,-0.0004926928086,450.9390259,0.05754575506,450.9390259,0.06367237121,450.9390259,0.06507198513,450.9390259,0.06707403809,450.9390259,0.06735592335,450.9390259,0.06889929622,450.9390259,0.07048337907,450.9390259,0.06982186437,450.9390259,0.0746614635,450.9390259,0.08596437424,450.9390259,0.07706647366,450.9390259,0.07901293039,450.9390259,0.08574410528,450.9390259,0.08643557876,450.9390259,0.09213431925,450.9390259,0.09973557293,450.9390259,0.1099221259,
450.0185547,-0.0003782363201,450.0185547,0.05887586623,450.0185547,0.06510993838,450.0185547,0.06834028661,450.0185547,0.0687847361,450.0185547,0.06857145578,450.0185547,0.07167586684,450.0185547,0.07066503167,450.0185547,0.07203759253,450.0185547,0.07625514269,450.0185547,0.08824875206,450.0185547,0.0794480741,450.0185547,0.08115832508,450.0185547,0.08716353029,450.0185547,0.08761452883,450.0185547,0.0934118256,450.0185547,0.1009773985,450.0185547,0.1125692949,
448.9444885,-0.00103436131,448.9444885,0.06213855371,448.9444885,0.07004424185,448.9444885,0.07127441466,448.9444885,0.07170642912,448.9444885,0.07236280292,448.9444885,0.07380671054,448.9444885,0.07567056268,448.9444885,0.07475566864,448.9444885,0.07881424576,448.9444885,0.0950377658,448.9444885,0.07980402559,448.9444885,0.08336386085,448.9444885,0.08996386081,448.9444885,0.09072943032,448.9444885,0.09538389742,448.9444885,0.1030055955,448.9444885,0.1135275438,
448.0236816,0.0003252236056,448.0236816,0.06611514091,448.0236816,0.07402318716,448.0236816,0.07514505088,448.0236816,0.0760518536,448.0236816,0.07540078461,448.0236816,0.07784071565,448.0236816,0.07808226347,448.0236816,0.0782122016,448.0236816,0.08105826378,448.0236816,0.09210862219,448.0236816,0.08519991487,448.0236816,0.08704176545,448.0236816,0.09285903722,448.0236816,0.09427856654,448.0236816,0.09930720925,448.0236816,0.1055817381,448.0236816,0.1173526943,
446.9492188,0.001336787594,446.9492188,0.06983862072,446.9492188,0.07904621214,446.9492188,0.07963361591,446.9492188,0.08012090623,446.9492188,0.08023420721,446.9492188,0.08163577318,446.9492188,0.0827190578,446.9492188,0.08220507205,446.9492188,0.08513834327,446.9492188,0.09914276749,446.9492188,0.08878046274,446.9492188,0.08931841701,446.9492188,0.09775552154,446.9492188,0.09831192344,446.9492188,0.1032666191,446.9492188,0.1094285846,446.9492188,0.1176408082,
446.0280762,0.0007634524954,446.0280762,0.07255347818,446.0280762,0.08169849962,446.0280762,0.08379428834,446.0280762,0.08280143142,446.0280762,0.08258520067,446.0280762,0.08322083205,446.0280762,0.08528883755,446.0280762,0.08440179378,446.0280762,0.08855980635,446.0280762,0.1054382697,446.0280762,0.09094260633,446.0280762,0.09302952141,446.0280762,0.09941576421,446.0280762,0.1001281664,446.0280762,0.1052319705,446.0280762,0.1121087968,446.0280762,0.124809429,
444.9532166,9.426104225E-5,444.9532166,0.07583864778,444.9532166,0.08524747193,444.9532166,0.08590209484,444.9532166,0.08577273786,444.9532166,0.08564581722,444.9532166,0.08744955063,444.9532166,0.08796598017,444.9532166,0.08713470399,444.9532166,0.09054081142,444.9532166,0.1099322587,444.9532166,0.09302477539,444.9532166,0.09348777682,444.9532166,0.1034210324,444.9532166,0.1027784795,444.9532166,0.1080123857,444.9532166,0.115289107,444.9532166,0.1271129251,
444.0317383,0.0006994322757,444.0317383,0.07967755944,444.0317383,0.09034201503,444.0317383,0.09261790663,444.0317383,0.09133017063,444.0317383,0.0894953981,444.0317383,0.09156867117,444.0317383,0.09133164585,444.0317383,0.09072177112,444.0317383,0.09524768591,444.0317383,0.1098943204,444.0317383,0.09651380777,444.0317383,0.09944580495,444.0317383,0.1061999947,444.0317383,0.1067255214,444.0317383,0.1111595258,444.0317383,0.1164016873,444.0317383,0.1303871125,
442.9564819,-0.0006255237968,442.9564819,0.08347728848,442.9564819,0.09509309381,442.9564819,0.09616616368,442.9564819,0.0957197845,442.9564819,0.09420501441,442.9564819,0.09496663511,442.9564819,0.09571200609,442.9564819,0.09366849065,442.9564819,0.09842710942,442.9564819,0.1138140038,442.9564819,0.10051094,442.9564819,0.1036017239,442.9564819,0.109338671,442.9564819,0.1106692553,442.9564819,0.1154287457,442.9564819,0.1213884428,442.9564819,0.1355531812,
442.034668,0.001595951268,442.034668,0.09101273119,442.034668,0.1020380184,442.034668,0.103458643,442.034668,0.1019709334,442.034668,0.1006609201,442.034668,0.1012718454,442.034668,0.1000840366,442.034668,0.1010636687,442.034668,0.1054613963,442.034668,0.121801056,442.034668,0.1071611643,442.034668,0.1085832268,442.034668,0.1158588156,442.034668,0.1166382432,442.034668,0.1208732575,442.034668,0.1284061372,442.034668,0.1345101744,
440.9590454,-0.0003626145481,440.9590454,0.09412508458,440.9590454,0.1060638502,440.9590454,0.1086184606,440.9590454,0.1062074974,440.9590454,0.1049425751,440.9590454,0.105822213,440.9590454,0.1052771583,440.9590454,0.1042891741,440.9590454,0.1081602648,440.9590454,0.1234902665,440.9590454,0.1101881713,440.9590454,0.1125689298,440.9590454,0.119373858,440.9590454,0.1194594577,440.9590454,0.1247999445,440.9590454,0.1314201802,440.9590454,0.1418906003,
440.0368958,-0.0009402986616,440.0368958,0.09930122644,440.0368958,0.1119972244,440.0368958,0.1136052758,440.0368958,0.1106310785,440.0368958,0.1097781137,440.0368958,0.1096978262,440.0368958,0.1106558964,440.0368958,0.1092077345,440.0368958,0.112914145,440.0368958,0.1272640526,440.0368958,0.1138086915,440.0368958,0.1159135103,440.0368958,0.1221620962,440.0368958,0.1228749827,440.0368958,0.1281889677,440.0368958,0.1352355182,440.0368958,0.1450999826,
438.9608765,0.0006528686499,438.9608765,0.1072772667,438.9608765,0.1202488691,438.9608765,0.1223085895,438.9608765,0.1193562001,438.9608765,0.1169769838,438.9608765,0.1119856983,438.9608765,0.1172580421,438.9608765,0.1147591546,438.9608765,0.1190156341,438.9608765,0.1329431236,438.9608765,0.1203015521,438.9608765,0.1229000241,438.9608765,0.1299067438,438.9608765,0.1290822476,438.9608765,0.1339386404,438.9608765,0.1413977295,438.9608765,0.1512643695,
438.0384216,-0.001366181183,438.0384216,0.1129888892,438.0384216,0.1261709929,438.0384216,0.129187569,438.0384216,0.1245477945,438.0384216,0.1220130771,438.0384216,0.1219329312,438.0384216,0.1200402305,438.0384216,0.1185300499,438.0384216,0.1242204979,438.0384216,0.1377901584,438.0384216,0.1246146634,438.0384216,0.1273020953,438.0384216,0.1337208301,438.0384216,0.1339556277,438.0384216,0.1393856108,438.0384216,0.1446838975,438.0384216,0.1512975544,
436.9620056,0.0003459743166,436.9620056,0.123404339,436.9620056,0.1372454613,436.9620056,0.1388789713,436.9620056,0.1336680353,436.9620056,0.132595852,436.9620056,0.1304216534,436.9620056,0.1298731565,436.9620056,0.1273113489,436.9620056,0.1330532581,436.9620056,0.1463023424,436.9620056,0.1328798234,436.9620056,0.1346612871,436.9620056,0.141582638,436.9620056,0.1415708363,436.9620056,0.1484862715,436.9620056,0.1545068324,436.9620056,0.1655602157,
436.0391846,-3.561763151E-5,436.0391846,0.1303633451,436.0391846,0.1463269144,436.0391846,0.1471651644,436.0391846,0.142098546,436.0391846,0.1377414614,436.0391846,0.1375637949,436.0391846,0.1352687776,436.0391846,0.1339261979,436.0391846,0.1379820704,436.0391846,0.150882706,436.0391846,0.1373461783,436.0391846,0.1398082525,436.0391846,0.14695099,436.0391846,0.1474954635,436.0391846,0.1519420296,436.0391846,0.1595010906,436.0391846,0.1686917245,
