baseline,,bm3,,dmso_1,,dmso_2,,dmso_3,,Palmitic_Acid_0.1,,Palmitic_Acid_0.2,,Palmitic_Acid_0.3,,Palmitic_Acid_0.4,,Palmitic_Acid_0.5,,Palmitic_Acid_0.6,,Palmitic_Acid_0.7,,Palmitic_Acid_0.8,,Palmitic_Acid_0.9,,Palmitic_Acid_1.0,,Palmitic_Acid_2.0,,Palmitic_Acid_3.0,,Palmitic_Acid_4.0,,Palmitic_Acid_5.0,,Palmitic_Acid_6.0,,Palmitic_Acid_7.0,,Palmitic_Acid_8.0,,Palmitic_Acid_9.0,,Palmitic_Acid_10,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
483.9689331,6.717928045E-5,483.9689331,0.0268788673,483.9689331,0.02964449674,483.9689331,0.03033391945,483.9689331,0.03229214624,483.9689331,0.03176436946,483.9689331,0.03892123327,483.9689331,0.04709726572,483.9689331,0.04747607186,483.9689331,0.05173703656,483.9689331,0.05694959313,483.9689331,0.05500664562,483.9689331,0.05679715797,483.9689331,0.05912560225,483.9689331,0.06234519929,483.9689331,0.07799452543,483.9689331,0.0854216069,483.9689331,0.1015049815,483.9689331,0.1096616089,483.9689331,0.1210421026,483.9689331,0.1373885423,483.9689331,0.1458006799,483.9689331,0.1621334404,483.9689331,0.1648938656,
483.0543213,0.0002081212733,483.0543213,0.02602908388,483.0543213,0.02880389616,483.0543213,0.03049486503,483.0543213,0.03199021146,483.0543213,0.03209878504,483.0543213,0.03856313974,483.0543213,0.04612676427,483.0543213,0.04696431383,483.0543213,0.05128929764,483.0543213,0.05699492991,483.0543213,0.05502859503,483.0543213,0.05746017396,483.0543213,0.0587634705,483.0543213,0.06312590837,483.0543213,0.07628327608,483.0543213,0.08576088399,483.0543213,0.1009895131,483.0543213,0.1111131832,483.0543213,0.1212522164,483.0543213,0.1369543076,483.0543213,0.1458978802,483.0543213,0.1615566164,483.0543213,0.1646231562,
481.9870605,3.769160685E-5,481.9870605,0.02574926801,481.9870605,0.02824981138,481.9870605,0.03038016707,481.9870605,0.03202693909,481.9870605,0.03177701682,481.9870605,0.03814168647,481.9870605,0.04637601227,481.9870605,0.0441609472,481.9870605,0.0493132472,481.9870605,0.05554692447,481.9870605,0.0548739247,481.9870605,0.05560341105,481.9870605,0.05987279117,481.9870605,0.06284071505,481.9870605,0.07570168376,481.9870605,0.08367013931,481.9870605,0.1009259224,481.9870605,0.110635519,481.9870605,0.1209648699,481.9870605,0.1362677217,481.9870605,0.1458531916,481.9870605,0.1590243578,481.9870605,0.1636974365,
481.072052,0.0004864366783,481.072052,0.02766702324,481.072052,0.02814059332,481.072052,0.02986635454,481.072052,0.03226914257,481.072052,0.03263643011,481.072052,0.03882588819,481.072052,0.04837083071,481.072052,0.04589647427,481.072052,0.05146583542,481.072052,0.05423111469,481.072052,0.05532375723,481.072052,0.05526154488,481.072052,0.05958898365,481.072052,0.06171487644,481.072052,0.07678285986,481.072052,0.08513018489,481.072052,0.1017958298,481.072052,0.1100617498,481.072052,0.1223940253,481.072052,0.1373474151,481.072052,0.1476386487,481.072052,0.1614533514,481.072052,0.1643588245,
480.004364,-0.0002157835843,480.004364,0.0274400264,480.004364,0.02796403505,480.004364,0.03123239614,480.004364,0.03186907247,480.004364,0.03233924508,480.004364,0.03884924203,480.004364,0.04691773653,480.004364,0.046799656,480.004364,0.05100836232,480.004364,0.05681601167,480.004364,0.05507702008,480.004364,0.05695127696,480.004364,0.05962924659,480.004364,0.06355953962,480.004364,0.07821217179,480.004364,0.0855249539,480.004364,0.103420116,480.004364,0.1127455458,480.004364,0.120307155,480.004364,0.1388377249,480.004364,0.1476183534,480.004364,0.1653237939,480.004364,0.1643098444,
478.9364319,0.0005926233134,478.9364319,0.02824475616,478.9364319,0.02937403135,478.9364319,0.03170012683,478.9364319,0.03324361891,478.9364319,0.03336080909,478.9364319,0.03863112256,478.9364319,0.047352992,478.9364319,0.04705531895,478.9364319,0.05242390931,478.9364319,0.05745382234,478.9364319,0.0574715808,478.9364319,0.05847932026,478.9364319,0.0608724542,478.9364319,0.0640450716,478.9364319,0.07972159237,478.9364319,0.08686695248,478.9364319,0.1023706347,478.9364319,0.1131945327,478.9364319,0.1222542226,478.9364319,0.1393637657,478.9364319,0.1481558383,478.9364319,0.1637774855,478.9364319,0.1687805951,
478.0209045,0.0006360437255,478.0209045,0.02730358392,478.0209045,0.02961337566,478.0209045,0.03178943694,478.0209045,0.03324641287,478.0209045,0.03335904703,478.0209045,0.03872835264,478.0209045,0.04770746082,478.0209045,0.04726489633,478.0209045,0.05227737501,478.0209045,0.05733951926,478.0209045,0.05552032962,478.0209045,0.05758113042,478.0209045,0.06067761406,478.0209045,0.06372971088,478.0209045,0.07826896012,478.0209045,0.08665165305,478.0209045,0.1027433574,478.0209045,0.1132533923,478.0209045,0.1245088279,478.0209045,0.1382039934,478.0209045,0.1489795595,478.0209045,0.165547058,478.0209045,0.1675516963,
476.9525452,0.0006622276269,476.9525452,0.02780631371,476.9525452,0.02775520459,476.9525452,0.03147680312,476.9525452,0.03291915357,476.9525452,0.03378111497,476.9525452,0.03984045237,476.9525452,0.04733090848,476.9525452,0.04779608175,476.9525452,0.05186212435,476.9525452,0.05773076788,476.9525452,0.0579720065,476.9525452,0.05816705897,476.9525452,0.06219936907,476.9525452,0.06320814788,476.9525452,0.07878919691,476.9525452,0.08676448464,476.9525452,0.103184998,476.9525452,0.1132738516,476.9525452,0.1245728955,476.9525452,0.1401743293,476.9525452,0.1495330334,476.9525452,0.166096136,476.9525452,0.1669117808,
476.0366516,0.000404293969,476.0366516,0.02866810188,476.0366516,0.03000180237,476.0366516,0.03176668286,476.0366516,0.03386626393,476.0366516,0.03352922946,476.0366516,0.03876933455,476.0366516,0.04730059952,476.0366516,0.04795059562,476.0366516,0.05186626688,476.0366516,0.05831681192,476.0366516,0.0565290004,476.0366516,0.05878501758,476.0366516,0.06050829962,476.0366516,0.06392317265,476.0366516,0.07933887094,476.0366516,0.08734042943,476.0366516,0.1043646112,476.0366516,0.1149163619,476.0366516,0.1261387467,476.0366516,0.1415001899,476.0366516,0.1486799866,476.0366516,0.168219313,476.0366516,0.1662158668,
474.9678955,0.001175933401,474.9678955,0.0302857887,474.9678955,0.03079123423,474.9678955,0.03326701,474.9678955,0.03534399718,474.9678955,0.03512606025,474.9678955,0.03980192542,474.9678955,0.04867299646,474.9678955,0.04943680018,474.9678955,0.05224630982,474.9678955,0.06015363336,474.9678955,0.05868212506,474.9678955,0.06050526351,474.9678955,0.06298915297,474.9678955,0.06695403159,474.9678955,0.08068563789,474.9678955,0.08926048875,474.9678955,0.1061899737,474.9678955,0.1157552302,474.9678955,0.1257615089,474.9678955,0.1430681795,474.9678955,0.1528881639,474.9678955,0.1694447249,474.9678955,0.1720623523,
474.0516357,-0.0004783679906,474.0516357,0.0293635074,474.0516357,0.02850321308,474.0516357,0.03168230504,474.0516357,0.03382885084,474.0516357,0.03396971151,474.0516357,0.04022607207,474.0516357,0.04686115682,474.0516357,0.04819476232,474.0516357,0.05280546471,474.0516357,0.05739015341,474.0516357,0.05688166246,474.0516357,0.05705555901,474.0516357,0.06144044921,474.0516357,0.06624546647,474.0516357,0.07942000777,474.0516357,0.08747595549,474.0516357,0.1039673835,474.0516357,0.1151564643,474.0516357,0.1242899299,474.0516357,0.1407427788,474.0516357,0.1523158401,474.0516357,0.1676279902,474.0516357,0.1700913757,
472.9824524,5.389792932E-5,472.9824524,0.03017902561,472.9824524,0.03132414445,472.9824524,0.03253651038,472.9824524,0.0345181115,472.9824524,0.0342848748,472.9824524,0.04135457426,472.9824524,0.0482634604,472.9824524,0.04902981967,472.9824524,0.05416380987,472.9824524,0.05886608735,472.9824524,0.05751194805,472.9824524,0.06064570323,472.9824524,0.06326082349,472.9824524,0.065982081,472.9824524,0.08150620759,472.9824524,0.08873829246,472.9824524,0.1051957235,472.9824524,0.1162353829,472.9824524,0.1269830167,472.9824524,0.1435073614,472.9824524,0.1515726596,472.9824524,0.1687892228,472.9824524,0.1720729619,
472.0658264,-0.0001388818928,472.0658264,0.02831537277,472.0658264,0.02957990021,472.0658264,0.03233668208,472.0658264,0.03414256871,472.0658264,0.03497054428,472.0658264,0.04147460312,472.0658264,0.04756605998,472.0658264,0.05008300394,472.0658264,0.05300210044,472.0658264,0.05906317011,472.0658264,0.05655158684,472.0658264,0.05911000073,472.0658264,0.06265886128,472.0658264,0.06501034647,472.0658264,0.07999873906,472.0658264,0.08909487724,472.0658264,0.1064197123,472.0658264,0.1158595607,472.0658264,0.1260632575,472.0658264,0.143923983,472.0658264,0.1522235423,472.0658264,0.1692307442,472.0658264,0.1707391292,
470.9962463,7.282333536E-5,470.9962463,0.03109545074,470.9962463,0.03298933432,470.9962463,0.0349142924,470.9962463,0.03646009415,470.9962463,0.03597149253,470.9962463,0.04241560027,470.9962463,0.04767620191,470.9962463,0.04909842089,470.9962463,0.05544697493,470.9962463,0.06093663722,470.9962463,0.05917077884,470.9962463,0.06120752916,470.9962463,0.06445793808,470.9962463,0.06853056699,470.9962463,0.08134802431,470.9962463,0.09055436403,470.9962463,0.1079386026,470.9962463,0.116336748,470.9962463,0.1281241775,470.9962463,0.1458194107,470.9962463,0.153564766,470.9962463,0.1725629866,470.9962463,0.1760267615,
469.9264221,-0.0002005181886,469.9264221,0.03155818954,469.9264221,0.0330186598,469.9264221,0.03474104404,469.9264221,0.03505289555,469.9264221,0.03650544956,469.9264221,0.042915795,469.9264221,0.04793767259,469.9264221,0.05002084002,469.9264221,0.05554295331,469.9264221,0.06151041016,469.9264221,0.0595600605,469.9264221,0.06268206984,469.9264221,0.0617627129,469.9264221,0.06760501862,469.9264221,0.08318245411,469.9264221,0.09125901014,469.9264221,0.1082834154,469.9264221,0.1182454601,469.9264221,0.1284761429,469.9264221,0.145810321,469.9264221,0.1558494717,469.9264221,0.1724259704,469.9264221,0.1761175394,
469.0092468,0.0002873775375,469.0092468,0.03174746782,469.0092468,0.031290479,469.0092468,0.03426159918,469.0092468,0.03735366091,469.0092468,0.03712179884,469.0092468,0.04367814958,469.0092468,0.04833095893,469.0092468,0.05108962208,469.0092468,0.05587058142,469.0092468,0.06142899767,469.0092468,0.05947767571,469.0092468,0.06087090448,469.0092468,0.06504513323,469.0092468,0.06864063442,469.0092468,0.08397980779,469.0092468,0.09110891819,469.0092468,0.1089742929,469.0092468,0.1196085289,469.0092468,0.1283999234,469.0092468,0.1474548578,469.0092468,0.1555981487,469.0092468,0.1705402732,469.0092468,0.1815759242,
467.9390259,0.001080866437,467.9390259,0.03341316804,467.9390259,0.03516617045,467.9390259,0.03628591821,467.9390259,0.03840030357,467.9390259,0.03849236295,467.9390259,0.04364036769,467.9390259,0.05021023005,467.9390259,0.05260859802,467.9390259,0.0557654351,467.9390259,0.06293152273,467.9390259,0.06190627441,467.9390259,0.06389543414,467.9390259,0.06726306677,467.9390259,0.06940931082,467.9390259,0.08415365964,467.9390259,0.09360917658,467.9390259,0.1102609411,467.9390259,0.1201160997,467.9390259,0.1325095147,467.9390259,0.1487277001,467.9390259,0.1591284573,467.9390259,0.174715966,467.9390259,0.1781815737,
467.0215149,0.0001965707488,467.0215149,0.03385218978,467.0215149,0.03683674708,467.0215149,0.0358700417,467.0215149,0.03786994517,467.0215149,0.03900541738,467.0215149,0.04451674968,467.0215149,0.0482243225,467.0215149,0.05287808552,467.0215149,0.05691940337,467.0215149,0.06302764267,467.0215149,0.06102138385,467.0215149,0.06469933689,467.0215149,0.06741327047,467.0215149,0.0701033771,467.0215149,0.08561593294,467.0215149,0.09315425158,467.0215149,0.1104008779,467.0215149,0.1212311387,467.0215149,0.1317279935,467.0215149,0.1491347998,467.0215149,0.1592817754,467.0215149,0.1767056882,467.0215149,0.1810032874,
465.9508667,-0.0001027033795,465.9508667,0.03318440542,465.9508667,0.03504747897,465.9508667,0.03603735566,465.9508667,0.03949115425,465.9508667,0.03913949803,465.9508667,0.0443889685,465.9508667,0.04873160645,465.9508667,0.05308896676,465.9508667,0.05809565261,465.9508667,0.06254802644,465.9508667,0.06148213893,465.9508667,0.06412289292,465.9508667,0.0665358305,465.9508667,0.07092581689,465.9508667,0.08615347743,465.9508667,0.0937961489,465.9508667,0.1109735593,465.9508667,0.1207290888,465.9508667,0.1335989833,465.9508667,0.1494969875,465.9508667,0.1592835933,465.9508667,0.1769936383,465.9508667,0.1788397729,
465.03302,0.0009602394421,465.03302,0.03495182842,465.03302,0.03605763614,465.03302,0.03949682415,465.03302,0.03923559561,465.03302,0.03958055004,465.03302,0.04587642103,465.03302,0.05033973604,465.03302,0.05449765176,465.03302,0.05909813941,465.03302,0.06491799653,465.03302,0.06124764681,465.03302,0.06609440595,465.03302,0.06885637343,465.03302,0.07233702391,465.03302,0.08541613072,465.03302,0.09409923106,465.03302,0.1124709174,465.03302,0.1235968098,465.03302,0.1316363961,465.03302,0.1512756646,465.03302,0.162528798,465.03302,0.1778694093,465.03302,0.1782397479,
463.9619446,0.000243810704,463.9619446,0.03621714562,463.9619446,0.03723871335,463.9619446,0.03904398903,463.9619446,0.04071800783,463.9619446,0.0403255038,463.9619446,0.04607178643,463.9619446,0.05114023015,463.9619446,0.05435032398,463.9619446,0.05863146111,463.9619446,0.06406760216,463.9619446,0.06385204196,463.9619446,0.06578978151,463.9619446,0.06874030083,463.9619446,0.07306556404,463.9619446,0.08756240457,463.9619446,0.09565799683,463.9619446,0.1125693619,463.9619446,0.1230349839,463.9619446,0.1360275894,463.9619446,0.1522420645,463.9619446,0.1624270082,463.9619446,0.1787694097,463.9619446,0.1843989044,
463.0437317,0.0009031679947,463.0437317,0.03715955466,463.0437317,0.03777025267,463.0437317,0.04035868123,463.0437317,0.04149274155,463.0437317,0.04145939276,463.0437317,0.04494836926,463.0437317,0.05173808709,463.0437317,0.05542150512,463.0437317,0.0584550947,463.0437317,0.06470862031,463.0437317,0.06482106447,463.0437317,0.06682530791,463.0437317,0.06944806874,463.0437317,0.07362882793,463.0437317,0.08747646213,463.0437317,0.09634023905,463.0437317,0.1143573597,463.0437317,0.1249178573,463.0437317,0.1378054768,463.0437317,0.153606832,463.0437317,0.1631596535,463.0437317,0.1812278181,463.0437317,0.1866132766,
461.97229,-9.318848242E-6,461.97229,0.03693915531,461.97229,0.03781345859,461.97229,0.04059571773,461.97229,0.04147069901,461.97229,0.04210355133,461.97229,0.04748008773,461.97229,0.05083608255,461.97229,0.05608631298,461.97229,0.06013115868,461.97229,0.06614673138,461.97229,0.06487020105,461.97229,0.06540358067,461.97229,0.07004351169,461.97229,0.07369047403,461.97229,0.08820302039,461.97229,0.09685629606,461.97229,0.1149488464,461.97229,0.1259603947,461.97229,0.1366433054,461.97229,0.1543858796,461.97229,0.1643687636,461.97229,0.1814038754,461.97229,0.1858772337,
461.0537109,0.001339929411,461.0537109,0.04028128088,461.0537109,0.0411282517,461.0537109,0.04170113429,461.0537109,0.04500808939,461.0537109,0.04398975521,461.0537109,0.04887773097,461.0537109,0.05239677802,461.0537109,0.05891470239,461.0537109,0.06054876745,461.0537109,0.06851450354,461.0537109,0.06699057668,461.0537109,0.067412965,461.0537109,0.07228428125,461.0537109,0.07640329748,461.0537109,0.08917182684,461.0537109,0.0996363163,461.0537109,0.117005758,461.0537109,0.1280527115,461.0537109,0.1398153603,461.0537109,0.1562456042,461.0537109,0.166869238,461.0537109,0.18353948,461.0537109,0.1881518811,
459.9818726,0.0007651639753,459.9818726,0.04175684229,459.9818726,0.04158981889,459.9818726,0.04422239214,459.9818726,0.04574398324,459.9818726,0.04567024484,459.9818726,0.05041613057,459.9818726,0.05398388579,459.9818726,0.05981678516,459.9818726,0.06063299254,459.9818726,0.06786397099,459.9818726,0.06790277362,459.9818726,0.06951939315,459.9818726,0.07267950475,459.9818726,0.07531251013,459.9818726,0.0918854028,459.9818726,0.09978491813,459.9818726,0.1172845587,459.9818726,0.1287454963,459.9818726,0.1399536133,459.9818726,0.1574632674,459.9818726,0.1679012626,459.9818726,0.184857592,459.9818726,0.1898245662,
459.0629578,0.0003992674465,459.0629578,0.04180632159,459.0629578,0.04217705876,459.0629578,0.04412716255,459.0629578,0.04593767598,459.0629578,0.04553798586,459.0629578,0.05026605725,459.0629578,0.05455074087,459.0629578,0.05978131667,459.0629578,0.06345802546,459.0629578,0.06830710918,459.0629578,0.06795934588,459.0629578,0.07040050626,459.0629578,0.07140916586,459.0629578,0.07649769634,459.0629578,0.09119149297,459.0629578,0.1003439277,459.0629578,0.1179656982,459.0629578,0.1285221875,459.0629578,0.1395103335,459.0629578,0.1574998349,459.0629578,0.1678146571,459.0629578,0.1859197021,459.0629578,0.1907010078,
457.9906921,0.0003521660401,457.9906921,0.04389408976,457.9906921,0.0440438427,457.9906921,0.04533076659,457.9906921,0.04707660899,457.9906921,0.04609774798,457.9906921,0.05155618861,457.9906921,0.05611529574,457.9906921,0.06134178489,457.9906921,0.0638204366,457.9906921,0.06772302091,457.9906921,0.06870730966,457.9906921,0.0718171522,457.9906921,0.07193921506,457.9906921,0.07800155878,457.9906921,0.09251590818,457.9906921,0.10186629,457.9906921,0.1175137609,457.9906921,0.1289414316,457.9906921,0.141775012,457.9906921,0.157498762,457.9906921,0.1702452004,457.9906921,0.1877805591,457.9906921,0.1927384138,
457.0714417,0.0004684261512,457.0714417,0.04384320229,457.0714417,0.04597580433,457.0714417,0.04552686214,457.0714417,0.04869934544,457.0714417,0.0476376377,457.0714417,0.05276465788,457.0714417,0.05641240627,457.0714417,0.06071265042,457.0714417,0.06430935115,457.0714417,0.07145341486,457.0714417,0.0701187104,457.0714417,0.07225615531,457.0714417,0.07538560033,457.0714417,0.07704152912,457.0714417,0.09323914349,457.0714417,0.1026611775,457.0714417,0.120719485,457.0714417,0.1340434551,457.0714417,0.1425852776,457.0714417,0.1603939682,457.0714417,0.1704946309,457.0714417,0.1888379604,457.0714417,0.1928714216,
455.9987793,0.001305266283,455.9987793,0.04929170385,455.9987793,0.04837707803,455.9987793,0.05023984239,455.9987793,0.05060200021,455.9987793,0.05007838458,455.9987793,0.05478842929,455.9987793,0.05865086615,455.9987793,0.06467472762,455.9987793,0.06516719609,455.9987793,0.07135269046,455.9987793,0.070710361,455.9987793,0.07460004836,455.9987793,0.07720819861,455.9987793,0.08216168731,455.9987793,0.09674656391,455.9987793,0.1044461951,455.9987793,0.1231492534,455.9987793,0.1337732673,455.9987793,0.1451050043,455.9987793,0.16396299,455.9987793,0.1742152423,455.9987793,0.1926639527,455.9987793,0.1966436058,
454.9258728,0.0005931936321,454.9258728,0.04832120612,454.9258728,0.04919660091,454.9258728,0.05144246295,454.9258728,0.05170787498,454.9258728,0.0517219007,454.9258728,0.05615597591,454.9258728,0.05923592672,454.9258728,0.06254889071,454.9258728,0.06711648405,454.9258728,0.07347621769,454.9258728,0.07168176025,454.9258728,0.07610345632,454.9258728,0.07846710831,454.9258728,0.08317317814,454.9258728,0.09602805972,454.9258728,0.1071656421,454.9258728,0.1236482933,454.9258728,0.1340264678,454.9258728,0.1465692222,454.9258728,0.1630562395,454.9258728,0.1742992699,454.9258728,0.1935669184,454.9258728,0.197871998,
454.0061035,0.0001328930084,454.0061035,0.05078573897,454.0061035,0.05043002963,454.0061035,0.0511521399,454.0061035,0.05284004658,454.0061035,0.05253242701,454.0061035,0.05657175556,454.0061035,0.0598490797,454.0061035,0.06639205664,454.0061035,0.06842081994,454.0061035,0.07381495833,454.0061035,0.07079831511,454.0061035,0.07567493618,454.0061035,0.07634264976,454.0061035,0.08103879541,454.0061035,0.09809104353,454.0061035,0.1073521376,454.0061035,0.1257570833,454.0061035,0.1366349012,454.0061035,0.1480750144,454.0061035,0.1658657789,454.0061035,0.1769548506,454.0061035,0.1945195198,454.0061035,0.1990382373,
452.9328308,-0.0004129436566,452.9328308,0.05266113579,452.9328308,0.05105019733,452.9328308,0.05414466187,452.9328308,0.05415181816,452.9328308,0.05433724076,452.9328308,0.05890503898,452.9328308,0.06167399883,452.9328308,0.06831323355,452.9328308,0.06859721988,452.9328308,0.07389062643,452.9328308,0.07355329394,452.9328308,0.07754776627,452.9328308,0.08051158488,452.9328308,0.08261629194,452.9328308,0.09940785915,452.9328308,0.1081656441,452.9328308,0.1266290992,452.9328308,0.1380314827,452.9328308,0.1508253664,452.9328308,0.1677479297,452.9328308,0.1782623827,452.9328308,0.1978571713,452.9328308,0.2012802213,
452.0126953,-0.0007123150863,452.0126953,0.05388801545,452.0126953,0.0544282794,452.0126953,0.05441205204,452.0126953,0.05685799569,452.0126953,0.05679450184,452.0126953,0.05787365511,452.0126953,0.06103925779,452.0126953,0.06979192048,452.0126953,0.07060910761,452.0126953,0.07621623576,452.0126953,0.07411835343,452.0126953,0.07892757654,452.0126953,0.08162602037,452.0126953,0.08544105291,452.0126953,0.1011037529,452.0126953,0.1082664728,452.0126953,0.1282314956,452.0126953,0.1402442455,452.0126953,0.1513069719,452.0126953,0.1698140353,452.0126953,0.1790167093,452.0126953,0.1982175261,452.0126953,0.2031914443,
450.9390259,0.0001302259479,450.9390259,0.05902358145,450.9390259,0.05771740526,450.9390259,0.05852629617,450.9390259,0.06035264209,450.9390259,0.05929814652,450.9390259,0.06050660089,450.9390259,0.0653116256,450.9390259,0.07160937041,450.9390259,0.07414402813,450.9390259,0.07862979919,450.9390259,0.07855352014,450.9390259,0.08137319237,450.9390259,0.08367378265,450.9390259,0.08894576132,450.9390259,0.1050935984,450.9390259,0.112474747,450.9390259,0.1308089197,450.9390259,0.1422692388,450.9390259,0.1530642658,450.9390259,0.1734642386,450.9390259,0.184186697,450.9390259,0.199783951,450.9390259,0.2062017173,
450.0185547,-0.001102377428,450.0185547,0.05928488448,450.0185547,0.0581676513,450.0185547,0.05941545963,450.0185547,0.06025250256,450.0185547,0.05928067118,450.0185547,0.06170019507,450.0185547,0.06552153081,450.0185547,0.07246161997,450.0185547,0.07426670939,450.0185547,0.07999677956,450.0185547,0.07949156314,450.0185547,0.0821454525,450.0185547,0.08428988606,450.0185547,0.08807760477,450.0185547,0.1042440534,450.0185547,0.1137451455,450.0185547,0.1308905184,450.0185547,0.1427993476,450.0185547,0.1530537605,450.0185547,0.1729790568,450.0185547,0.1847234219,450.0185547,0.2025259286,450.0185547,0.2066699564,
448.9444885,0.000460107869,448.9444885,0.06279010326,448.9444885,0.06072384492,448.9444885,0.06252378225,448.9444885,0.06338304281,448.9444885,0.06253959239,448.9444885,0.06480609626,448.9444885,0.06871367991,448.9444885,0.07532796264,448.9444885,0.07669525594,448.9444885,0.0813280195,448.9444885,0.08130800724,448.9444885,0.08431355655,448.9444885,0.0875235796,448.9444885,0.09026651829,448.9444885,0.1070253849,448.9444885,0.1157406271,448.9444885,0.1339019984,448.9444885,0.1475991607,448.9444885,0.1567841768,448.9444885,0.175653547,448.9444885,0.1871224195,448.9444885,0.2062491626,448.9444885,0.2117752135,
448.0236816,-0.0001048772829,448.0236816,0.06582508981,448.0236816,0.06508530676,448.0236816,0.06612081081,448.0236816,0.06456650048,448.0236816,0.06601013988,448.0236816,0.0670216009,448.0236816,0.07029464096,448.0236816,0.07685499638,448.0236816,0.07723912597,448.0236816,0.08390041441,448.0236816,0.08298984915,448.0236816,0.0865612179,448.0236816,0.08821801841,448.0236816,0.09260163456,448.0236816,0.1081329361,448.0236816,0.1190212145,448.0236816,0.1369894743,448.0236816,0.1488527656,448.0236816,0.1601936668,448.0236816,0.1794983,448.0236816,0.1909158975,448.0236816,0.2089369446,448.0236816,0.2111642361,
446.9492188,0.001171131618,446.9492188,0.06975283474,446.9492188,0.06886862963,446.9492188,0.06930939853,446.9492188,0.06971681118,446.9492188,0.07028910518,446.9492188,0.07037252933,446.9492188,0.07333894819,446.9492188,0.08055286855,446.9492188,0.0819363296,446.9492188,0.08747253567,446.9492188,0.08762279898,446.9492188,0.08956535906,446.9492188,0.09261854738,446.9492188,0.09749960154,446.9492188,0.1137011871,446.9492188,0.1218886822,446.9492188,0.1404402256,446.9492188,0.151121363,446.9492188,0.1623666286,446.9492188,0.1820395887,446.9492188,0.1939095557,446.9492188,0.2125659734,446.9492188,0.2175162286,
446.0280762,0.001654335181,446.0280762,0.07301812619,446.0280762,0.07231666148,446.0280762,0.07249804586,446.0280762,0.07304323465,446.0280762,0.07256764174,446.0280762,0.07282029837,446.0280762,0.07719440758,446.0280762,0.08334504068,446.0280762,0.08542838693,446.0280762,0.090042077,446.0280762,0.08920739591,446.0280762,0.0933098346,446.0280762,0.09603432566,446.0280762,0.09792874753,446.0280762,0.1147810742,446.0280762,0.1247141734,446.0280762,0.1409633309,446.0280762,0.154947564,446.0280762,0.1674363017,446.0280762,0.1857680827,446.0280762,0.1974602938,446.0280762,0.2155264616,446.0280762,0.2207714021,
444.9532166,-0.001533002127,444.9532166,0.07604090869,444.9532166,0.07491743565,444.9532166,0.0745773986,444.9532166,0.07469396293,444.9532166,0.07471059263,444.9532166,0.0738131851,444.9532166,0.07616517693,444.9532166,0.08518388122,444.9532166,0.08616232127,444.9532166,0.09096963704,444.9532166,0.09049974382,444.9532166,0.09360519797,444.9532166,0.09698837996,444.9532166,0.1013156101,444.9532166,0.1162318587,444.9532166,0.1256173104,444.9532166,0.14453879,444.9532166,0.1560247988,444.9532166,0.1666372716,444.9532166,0.1873370707,444.9532166,0.1994134188,444.9532166,0.2185921818,444.9532166,0.2226333171,
444.0317383,0.000603173452,444.0317383,0.08255705237,444.0317383,0.07883010805,444.0317383,0.078876324,444.0317383,0.07981139421,444.0317383,0.0781295225,444.0317383,0.07885987312,444.0317383,0.0821960941,444.0317383,0.08840207756,444.0317383,0.08861360699,444.0317383,0.09574475884,444.0317383,0.09486382455,444.0317383,0.09824810177,444.0317383,0.1018615067,444.0317383,0.1047291681,444.0317383,0.120285809,444.0317383,0.130353421,444.0317383,0.1481589675,444.0317383,0.1604172289,444.0317383,0.1725812405,444.0317383,0.1914148629,444.0317383,0.202598691,444.0317383,0.2221600413,444.0317383,0.2272533923,
442.9564819,0.0008321505156,442.9564819,0.08628168702,442.9564819,0.08288319409,442.9564819,0.08258075267,442.9564819,0.08328050375,442.9564819,0.08366508782,442.9564819,0.08313148469,442.9564819,0.08716577291,442.9564819,0.09219125658,442.9564819,0.09436795115,442.9564819,0.09852005541,442.9564819,0.09885388613,442.9564819,0.1005168781,442.9564819,0.1045814306,442.9564819,0.109826915,442.9564819,0.1245634481,442.9564819,0.1332643628,442.9564819,0.1521995366,442.9564819,0.1649148613,442.9564819,0.1762571484,442.9564819,0.1956303567,442.9564819,0.2084510028,442.9564819,0.2259977311,442.9564819,0.2315463424,
442.034668,-0.0006438242854,442.034668,0.0898463726,442.034668,0.08540815115,442.034668,0.0862160176,442.034668,0.08790969104,442.034668,0.08728830516,442.034668,0.08504904062,442.034668,0.08860557526,442.034668,0.09484063834,442.034668,0.0954786092,442.034668,0.1010667011,442.034668,0.1026338637,442.034668,0.1032778174,442.034668,0.1067899689,442.034668,0.1107181832,442.034668,0.1269482225,442.034668,0.1370418072,442.034668,0.1535328776,442.034668,0.1683178991,442.034668,0.1780400127,442.034668,0.1986028999,442.034668,0.2098539919,442.034668,0.2287819386,442.034668,0.2363441437,
