baseline,,bm3,,dmso_1,,dmso_2,,4Phenylimidazole_0.1,,4Phenylimidazole_0.2,,4Phenylimidazole_0.3,,4Phenylimidazole_0.5,,4Phenylimidazole_0.6,,4Phenylimidazole_0.7,,4Phenylimidazole_0.8,,4Phenylimidazole_0.9,,4Phenylimidazole_1.0,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
485.9500427,0.0001579849049,485.9500427,0.01402592566,485.9500427,0.01477302704,485.9500427,0.01662111096,485.9500427,0.01857418194,485.9500427,0.01758251898,485.9500427,0.02089229226,485.9500427,0.01934742369,485.9500427,0.01938049868,485.9500427,0.02879958041,485.9500427,0.02426416241,485.9500427,0.0283905603,485.9500427,0.02606113255,
485.0357971,-0.001836500363,485.0357971,0.01409881376,485.0357971,0.01553058997,485.0357971,0.01744466275,485.0357971,0.01866840199,485.0357971,0.02037462778,485.0357971,0.02173909545,485.0357971,0.02004141733,485.0357971,0.01979810558,485.0357971,0.02945372462,485.0357971,0.02834524214,485.0357971,0.02877972089,485.0357971,0.02871898375,
483.9689331,-0.0005513316719,483.9689331,0.01546011772,483.9689331,0.01649617217,483.9689331,0.01679752953,483.9689331,0.01852042228,483.9689331,0.02066590451,483.9689331,0.02264247276,483.9689331,0.01906898618,483.9689331,0.02274128795,483.9689331,0.02861877158,483.9689331,0.02817776985,483.9689331,0.0301952865,483.9689331,0.02955762111,
483.0543213,0.0002688312961,483.0543213,0.01463643461,483.0543213,0.01681415923,483.0543213,0.01691857353,483.0543213,0.0191412624,483.0543213,0.02086632699,483.0543213,0.02210188285,483.0543213,0.02105809189,483.0543213,0.02305730432,483.0543213,0.02865128964,483.0543213,0.02848859131,483.0543213,0.02896519005,483.0543213,0.02879427001,
481.9870605,0.0007951419684,481.9870605,0.01485268306,481.9870605,0.01834478788,481.9870605,0.01704102382,481.9870605,0.01994397305,481.9870605,0.02210267261,481.9870605,0.02014354616,481.9870605,0.02220964618,481.9870605,0.02257629111,481.9870605,0.02896330692,481.9870605,0.0292838309,481.9870605,0.03051774763,481.9870605,0.03035965189,
481.072052,-0.0005256846198,481.072052,0.01418182254,481.072052,0.01651838049,481.072052,0.01622962952,481.072052,0.02009249292,481.072052,0.02244499139,481.072052,0.022877343,481.072052,0.02036822401,481.072052,0.02259725891,481.072052,0.02824398316,481.072052,0.02953287773,481.072052,0.0293646697,481.072052,0.03198809549,
480.004364,0.0007220418192,480.004364,0.01680048928,480.004364,0.02035004832,480.004364,0.01844414137,480.004364,0.0221499037,480.004364,0.02231509425,480.004364,0.0235206522,480.004364,0.02330507152,480.004364,0.02371006645,480.004364,0.03021995723,480.004364,0.03021426685,480.004364,0.03102616034,480.004364,0.03227257356,
478.9364319,0.002342879307,478.9364319,0.01792630926,478.9364319,0.01846501976,478.9364319,0.01929505542,478.9364319,0.02381653711,478.9364319,0.02396945097,478.9364319,0.02560706623,478.9364319,0.02529615909,478.9364319,0.02625325322,478.9364319,0.03126266226,478.9364319,0.03259348497,478.9364319,0.03305999935,478.9364319,0.03390544653,
478.0209045,0.0001924012467,478.0209045,0.01675735973,478.0209045,0.01848471165,478.0209045,0.02038612962,478.0209045,0.02321939915,478.0209045,0.0234509483,478.0209045,0.02467459999,478.0209045,0.02210593969,478.0209045,0.02384623513,478.0209045,0.02995850705,478.0209045,0.0317704156,478.0209045,0.03030935302,478.0209045,0.03321905434,
476.9525452,0.001637601294,476.9525452,0.01583546773,476.9525452,0.01941227727,476.9525452,0.02266399004,476.9525452,0.0244261045,476.9525452,0.02655931562,476.9525452,0.02717252821,476.9525452,0.02516225167,476.9525452,0.02850337885,476.9525452,0.03112353757,476.9525452,0.03335980326,476.9525452,0.03323794529,476.9525452,0.03434482589,
476.0366516,0.001093789935,476.0366516,0.01619727723,476.0366516,0.02093958296,476.0366516,0.0226236023,476.0366516,0.02498374693,476.0366516,0.02630635723,476.0366516,0.02818113938,476.0366516,0.0259548258,476.0366516,0.02845077962,476.0366516,0.031597469,476.0366516,0.03399725631,476.0366516,0.03729173914,476.0366516,0.03524137288,
474.9678955,-0.001079035224,474.9678955,0.01606475003,474.9678955,0.01914856769,474.9678955,0.02111290023,474.9678955,0.02404583246,474.9678955,0.0251492504,474.9678955,0.02765758708,474.9678955,0.0258000847,474.9678955,0.02836013585,474.9678955,0.03054015897,474.9678955,0.03255935758,474.9678955,0.03284787014,474.9678955,0.03424045071,
474.0516357,0.0001039445997,474.0516357,0.01656568237,474.0516357,0.02115776949,474.0516357,0.02183533646,474.0516357,0.02466775104,474.0516357,0.02620683797,474.0516357,0.02615055628,474.0516357,0.02504415438,474.0516357,0.0291117616,474.0516357,0.031441845,474.0516357,0.03490618616,474.0516357,0.03380366787,474.0516357,0.03451211378,
472.9824524,-0.0005074825604,472.9824524,0.01739653945,472.9824524,0.02209578082,472.9824524,0.02276371047,472.9824524,0.02639943548,472.9824524,0.02797303349,472.9824524,0.0276999101,472.9824524,0.02594026178,472.9824524,0.02983848751,472.9824524,0.03307664767,472.9824524,0.03348795697,472.9824524,0.03479696438,472.9824524,0.03641916066,
472.0658264,0.0003461038286,472.0658264,0.01852387935,472.0658264,0.02246674523,472.0658264,0.02435718663,472.0658264,0.0269011464,472.0658264,0.02751864865,472.0658264,0.02845920995,472.0658264,0.02686058171,472.0658264,0.03089153208,472.0658264,0.03205904365,472.0658264,0.03629875183,472.0658264,0.03607476503,472.0658264,0.03711387515,
470.9962463,-0.001143791247,470.9962463,0.01825765707,470.9962463,0.02328447811,470.9962463,0.02492197603,470.9962463,0.02739963308,470.9962463,0.02812827565,470.9962463,0.03184963018,470.9962463,0.02884475328,470.9962463,0.03113660775,470.9962463,0.03333344311,470.9962463,0.03657970577,470.9962463,0.03423804045,470.9962463,0.03841501102,
469.9264221,0.0004045530804,469.9264221,0.01823827438,469.9264221,0.02381607145,469.9264221,0.02495120279,469.9264221,0.02641830593,469.9264221,0.02839053236,469.9264221,0.03083661385,469.9264221,0.02999966592,469.9264221,0.03441946954,469.9264221,0.03581187502,469.9264221,0.03892398253,469.9264221,0.03669207916,469.9264221,0.03928764537,
469.0092468,-0.001598670613,469.0092468,0.01961361058,469.0092468,0.02504228987,469.0092468,0.02453584597,469.0092468,0.02941530198,469.0092468,0.03165635467,469.0092468,0.03251979873,469.0092468,0.03140942752,469.0092468,0.03219567984,469.0092468,0.03566454351,469.0092468,0.03900674731,469.0092468,0.03850379214,469.0092468,0.03768543527,
467.9390259,0.0002277526801,467.9390259,0.02127391845,467.9390259,0.02579429001,467.9390259,0.02683670633,467.9390259,0.02998743393,467.9390259,0.03121770918,467.9390259,0.0336082615,467.9390259,0.03157581016,467.9390259,0.03475795314,467.9390259,0.03634954989,467.9390259,0.04020159319,467.9390259,0.0397560522,467.9390259,0.04099409655,
467.0215149,-0.001323446515,467.0215149,0.02119815908,467.0215149,0.02513241023,467.0215149,0.02565968037,467.0215149,0.03091449104,467.0215149,0.03193783015,467.0215149,0.03428367153,467.0215149,0.03205477819,467.0215149,0.03474634513,467.0215149,0.03725481778,467.0215149,0.04144757614,467.0215149,0.03981778398,467.0215149,0.04125259817,
465.9508667,-0.0001023928198,465.9508667,0.02045444958,465.9508667,0.02634477988,465.9508667,0.02768616937,465.9508667,0.03232814744,465.9508667,0.03150658309,465.9508667,0.03469542414,465.9508667,0.03383078054,465.9508667,0.03622488305,465.9508667,0.03843823075,465.9508667,0.04089641571,465.9508667,0.04045505077,465.9508667,0.04256515577,
465.03302,-0.001544815954,465.03302,0.02254048921,465.03302,0.02910605818,465.03302,0.02999678254,465.03302,0.03361782804,465.03302,0.03475733846,465.03302,0.03603651375,465.03302,0.03647464886,465.03302,0.03930651769,465.03302,0.03958080336,465.03302,0.04454402626,465.03302,0.04258942604,465.03302,0.04403321445,
463.9619446,-0.0001660008711,463.9619446,0.02439595759,463.9619446,0.03055646084,463.9619446,0.03148395568,463.9619446,0.03413178772,463.9619446,0.03642217442,463.9619446,0.03872617334,463.9619446,0.03762572631,463.9619446,0.0388764739,463.9619446,0.04192002863,463.9619446,0.04582006484,463.9619446,0.04511399195,463.9619446,0.04645586386,
463.0437317,0.002514919033,463.0437317,0.02654855512,463.0437317,0.03185363859,463.0437317,0.03351404518,463.0437317,0.03601429611,463.0437317,0.03829418868,463.0437317,0.04085915908,463.0437317,0.0397082828,463.0437317,0.04251884669,463.0437317,0.04309402406,463.0437317,0.04785428569,463.0437317,0.04673204944,463.0437317,0.04849981517,
461.97229,-0.0001354660344,461.97229,0.02418607287,461.97229,0.0318040885,461.97229,0.03187197074,461.97229,0.03403140977,461.97229,0.03704863787,461.97229,0.03940869123,461.97229,0.03673689812,461.97229,0.041246254,461.97229,0.04117541015,461.97229,0.04615192488,461.97229,0.04466321692,461.97229,0.0472778827,
461.0537109,0.0003219595528,461.0537109,0.02615682408,461.0537109,0.03220961988,461.0537109,0.03327047452,461.0537109,0.03740122542,461.0537109,0.03915227205,461.0537109,0.04059898481,461.0537109,0.03798994422,461.0537109,0.04209673405,461.0537109,0.04340183735,461.0537109,0.04764543846,461.0537109,0.04571145773,461.0537109,0.04862600192,
459.9818726,0.0001288017957,459.9818726,0.02714709379,459.9818726,0.03413548321,459.9818726,0.03426050767,459.9818726,0.03942906857,459.9818726,0.0412091352,459.9818726,0.04272150248,459.9818726,0.0412672013,459.9818726,0.04421915114,459.9818726,0.0457448177,459.9818726,0.0481544435,459.9818726,0.04847278073,459.9818726,0.05124726146,
459.0629578,0.001974559389,459.0629578,0.02928075753,459.0629578,0.03687301278,459.0629578,0.0362504907,459.0629578,0.04256501421,459.0629578,0.04425053671,459.0629578,0.04416702315,459.0629578,0.044339858,459.0629578,0.04691130295,459.0629578,0.04856427759,459.0629578,0.05274361372,459.0629578,0.05228370801,459.0629578,0.05414319783,
457.9906921,0.000233968618,457.9906921,0.02939591371,457.9906921,0.03690339252,457.9906921,0.03591027483,457.9906921,0.04297012091,457.9906921,0.04398219287,457.9906921,0.04468834773,457.9906921,0.04542597011,457.9906921,0.04813200235,457.9906921,0.04919141158,457.9906921,0.05327853188,457.9906921,0.04919964448,457.9906921,0.05434437096,
457.0714417,0.0005359889474,457.0714417,0.03199221939,457.0714417,0.03843622282,457.0714417,0.0388160944,457.0714417,0.04511393607,457.0714417,0.0463325493,457.0714417,0.04613911361,457.0714417,0.04526129365,457.0714417,0.05105773732,457.0714417,0.05095750466,457.0714417,0.05556887016,457.0714417,0.05560608581,457.0714417,0.0559232831,
455.9987793,9.422594303E-6,455.9987793,0.03149684146,455.9987793,0.03931521997,455.9987793,0.04029792547,455.9987793,0.04610252753,455.9987793,0.04875228181,455.9987793,0.0492618382,455.9987793,0.04625831172,455.9987793,0.05070706829,455.9987793,0.0519721657,455.9987793,0.05388546735,455.9987793,0.05520639941,455.9987793,0.05716497451,
454.9258728,-0.0004858665925,454.9258728,0.03363726661,454.9258728,0.04158936068,454.9258728,0.04286039248,454.9258728,0.04844057187,454.9258728,0.04854546115,454.9258728,0.05230993032,454.9258728,0.04986704141,454.9258728,0.05413595214,454.9258728,0.05473269522,454.9258728,0.0599896647,454.9258728,0.05798171088,454.9258728,0.06010672078,
454.0061035,-0.000820379355,454.0061035,0.03424874321,454.0061035,0.04379604384,454.0061035,0.04465265572,454.0061035,0.05064525455,454.0061035,0.05298388004,454.0061035,0.05529447272,454.0061035,0.05291737989,454.0061035,0.05400868505,454.0061035,0.05647268891,454.0061035,0.06171693653,454.0061035,0.05963735282,454.0061035,0.06185108051,
452.9328308,-6.745359133E-5,452.9328308,0.03803285956,452.9328308,0.04667552561,452.9328308,0.04730256274,452.9328308,0.05389777571,452.9328308,0.05548962206,452.9328308,0.05751776695,452.9328308,0.0537535511,452.9328308,0.0596200712,452.9328308,0.0602674596,452.9328308,0.06489193439,452.9328308,0.06446433067,452.9328308,0.06553636491,
452.0126953,-0.000940195343,452.0126953,0.03993633762,452.0126953,0.04920834303,452.0126953,0.05029881001,452.0126953,0.05622615293,452.0126953,0.05810736865,452.0126953,0.06071130931,452.0126953,0.0597172752,452.0126953,0.0626219064,452.0126953,0.06318994612,452.0126953,0.06777478755,452.0126953,0.06678895652,452.0126953,0.06877502799,
450.9390259,0.0001527022832,450.9390259,0.04172415659,450.9390259,0.05149503797,450.9390259,0.0538287051,450.9390259,0.05960281938,450.9390259,0.06038539484,450.9390259,0.06418728828,450.9390259,0.06371622533,450.9390259,0.06613416225,450.9390259,0.06617365032,450.9390259,0.0721071139,450.9390259,0.06905583292,450.9390259,0.07157298923,
450.0185547,-0.0002993457019,450.0185547,0.04285059497,450.0185547,0.05383005366,450.0185547,0.05453997105,450.0185547,0.0619962588,450.0185547,0.06354524195,450.0185547,0.0651101768,450.0185547,0.06565760821,450.0185547,0.06857466698,450.0185547,0.06888725609,450.0185547,0.07295947522,450.0185547,0.07199860364,450.0185547,0.07470706105,
448.9444885,0.002858004766,448.9444885,0.04819765314,448.9444885,0.05994336307,448.9444885,0.06125032902,448.9444885,0.06920908391,448.9444885,0.07066780329,448.9444885,0.07340586185,448.9444885,0.07227437943,448.9444885,0.07535604388,448.9444885,0.0761808157,448.9444885,0.08198344707,448.9444885,0.07971291989,448.9444885,0.08169087768,
448.0236816,-0.0003117104934,448.0236816,0.04769928753,448.0236816,0.06099004671,448.0236816,0.06263174117,448.0236816,0.0707013756,448.0236816,0.07161092758,448.0236816,0.07590390742,448.0236816,0.07406061143,448.0236816,0.07750781626,448.0236816,0.07788494229,448.0236816,0.08164408058,448.0236816,0.08157610893,448.0236816,0.08499293029,
446.9492188,-7.0973525E-5,446.9492188,0.04952429235,446.9492188,0.06417831779,446.9492188,0.06639263034,446.9492188,0.07450904697,446.9492188,0.07769253105,446.9492188,0.08030068874,446.9492188,0.08016303182,446.9492188,0.08334620297,446.9492188,0.08390346169,446.9492188,0.08824133128,446.9492188,0.08716160059,446.9492188,0.08867491037,
446.0280762,0.001690637437,446.0280762,0.05666854605,446.0280762,0.07119273394,446.0280762,0.07315994054,446.0280762,0.08380147815,446.0280762,0.08477079123,446.0280762,0.0872977674,446.0280762,0.08681336045,446.0280762,0.0904545337,446.0280762,0.0905591473,446.0280762,0.09630269557,446.0280762,0.09478953481,446.0280762,0.09575401992,
444.9532166,-0.0004747996572,444.9532166,0.05533998832,444.9532166,0.07354774326,444.9532166,0.07567037642,444.9532166,0.08637048304,444.9532166,0.08868637681,444.9532166,0.09049355984,444.9532166,0.08884229511,444.9532166,0.09397538006,444.9532166,0.09371551871,444.9532166,0.09938143194,444.9532166,0.09691524506,444.9532166,0.1009373218,
444.0317383,-0.001847223262,444.0317383,0.05964985862,444.0317383,0.07732043415,444.0317383,0.07889612764,444.0317383,0.08969797939,444.0317383,0.0922338292,444.0317383,0.09575908631,444.0317383,0.09406904876,444.0317383,0.09881651402,444.0317383,0.09880559146,444.0317383,0.1034565419,444.0317383,0.1020854935,444.0317383,0.1034820676,
442.9564819,-0.0008131448994,442.9564819,0.06575731933,442.9564819,0.08485824615,442.9564819,0.08678708971,442.9564819,0.0993103683,442.9564819,0.1013414711,442.9564819,0.1054591238,442.9564819,0.1048431024,442.9564819,0.1072209701,442.9564819,0.1069323644,442.9564819,0.1127648801,442.9564819,0.1099952161,442.9564819,0.1125131771,
442.034668,-0.001074129017,442.034668,0.06997317076,442.034668,0.08966869861,442.034668,0.09210398048,442.034668,0.1055798233,442.034668,0.1084567383,442.034668,0.1125991866,442.034668,0.110814631,442.034668,0.1145266891,442.034668,0.1157098487,442.034668,0.1193662882,442.034668,0.118805781,442.034668,0.1202321053,
440.9590454,-4.866289237E-5,440.9590454,0.07440607995,440.9590454,0.09658846259,440.9590454,0.09904423356,440.9590454,0.1134032011,440.9590454,0.1158397496,440.9590454,0.1211905181,440.9590454,0.1197275594,440.9590454,0.1232573688,440.9590454,0.1226601303,440.9590454,0.1275211275,440.9590454,0.1260705292,440.9590454,0.1287201047,
440.0368958,0.0002327513212,440.0368958,0.07849369198,440.0368958,0.1024785861,440.0368958,0.1050545573,440.0368958,0.1218441948,440.0368958,0.1224460453,440.0368958,0.1270430684,440.0368958,0.1263124198,440.0368958,0.1301779151,440.0368958,0.1295446455,440.0368958,0.1354635656,440.0368958,0.1338511258,440.0368958,0.135490343,
438.9608765,-0.0005083616124,438.9608765,0.08452851325,438.9608765,0.109918125,438.9608765,0.113061592,438.9608765,0.1292119324,438.9608765,0.1321188211,438.9608765,0.1367542297,438.9608765,0.1348162293,438.9608765,0.1381285638,438.9608765,0.1373521835,438.9608765,0.1448059678,438.9608765,0.1432907134,438.9608765,0.1437995732,
438.0384216,0.001545108971,438.0384216,0.09308599681,438.0384216,0.1200126559,438.0384216,0.1232233718,438.0384216,0.1398333311,438.0384216,0.1450902224,438.0384216,0.1475186497,438.0384216,0.1468932927,438.0384216,0.1503269821,438.0384216,0.1507203132,438.0384216,0.1558353454,438.0384216,0.1561357379,438.0384216,0.1569377035,
436.9620056,-0.000642221712,436.9620056,0.09912718832,436.9620056,0.1272562444,436.9620056,0.1310271025,436.9620056,0.1504713744,436.9620056,0.1535493135,436.9620056,0.1580464542,436.9620056,0.1576220244,436.9620056,0.1603285968,436.9620056,0.1589713544,436.9620056,0.1659785956,436.9620056,0.1672633141,436.9620056,0.1658998877,
436.0391846,-0.001543423044,436.0391846,0.1058197394,436.0391846,0.1356046796,436.0391846,0.139653191,436.0391846,0.1606432498,436.0391846,0.1629472822,436.0391846,0.167022109,436.0391846,0.1670568287,436.0391846,0.1692736745,436.0391846,0.1694690734,436.0391846,0.1753288805,436.0391846,0.1737175733,436.0391846,0.1761299223,
434.9624023,-0.0001238725818,434.9624023,0.1154595464,434.9624023,0.1459007114,434.9624023,0.1491188109,434.9624023,0.1706749797,434.9624023,0.1749323457,434.9624023,0.1785974205,434.9624023,0.1797303557,434.9624023,0.181863144,434.9624023,0.181303978,434.9624023,0.1865922362,434.9624023,0.1844019145,434.9624023,0.1875035018,
434.0392761,-0.002027412411,434.0392761,0.121353358,434.0392761,0.153071329,434.0392761,0.1569522321,434.0392761,0.1796733886,434.0392761,0.1827125251,434.0392761,0.188189283,434.0392761,0.186367631,434.0392761,0.1904313415,434.0392761,0.1905611902,434.0392761,0.1960847229,434.0392761,0.1958021224,434.0392761,0.1964000165,
432.9620972,0.0003304824349,432.9620972,0.131472975,432.9620972,0.1666132212,432.9620972,0.1684307754,432.9620972,0.1934869289,432.9620972,0.1960193068,432.9620972,0.2003824413,432.9620972,0.1995156854,432.9620972,0.2045567781,432.9620972,0.2046976388,432.9620972,0.2091231942,432.9620972,0.2092686445,432.9620972,0.2104158849,
432.0386353,-0.0001923936652,432.0386353,0.142989561,432.0386353,0.1800336391,432.0386353,0.1820397079,432.0386353,0.2078544647,432.0386353,0.2111349404,432.0386353,0.2142375708,432.0386353,0.2156748921,432.0386353,0.2191679478,432.0386353,0.219078213,432.0386353,0.2241173387,432.0386353,0.2236284167,432.0386353,0.2230516374,
430.9610901,-0.00208641123,430.9610901,0.1558091789,430.9610901,0.1915163249,430.9610901,0.1974544227,430.9610901,0.2200498432,430.9610901,0.2245748639,430.9610901,0.2283872813,430.9610901,0.2273790836,430.9610901,0.2326943427,430.9610901,0.2329461128,430.9610901,0.2380181849,430.9610901,0.2374944091,430.9610901,0.2377620339,
430.037323,-0.0005041729892,430.037323,0.1681479365,430.037323,0.2039822489,430.037323,0.2089048326,430.037323,0.2326922715,430.037323,0.2357650399,430.037323,0.2390137613,430.037323,0.2413674444,430.037323,0.2439036369,430.037323,0.2452242374,430.037323,0.2520047128,430.037323,0.2508387864,430.037323,0.2487380952,
428.9593811,-0.0002266501542,428.9593811,0.1791508794,428.9593811,0.2142292112,428.9593811,0.2185504735,428.9593811,0.2448977828,428.9593811,0.2487353981,428.9593811,0.2512631118,428.9593811,0.2527814507,428.9593811,0.2571382225,428.9593811,0.2569360137,428.9593811,0.2630498409,428.9593811,0.2624476552,428.9593811,0.261700362,
428.0352783,0.001896762638,428.0352783,0.1923796535,428.0352783,0.2263794988,428.0352783,0.2319115698,428.0352783,0.2547791004,428.0352783,0.2585965693,428.0352783,0.2623987794,428.0352783,0.2625124753,428.0352783,0.2673797309,428.0352783,0.2682810724,428.0352783,0.2728457749,428.0352783,0.2715294957,428.0352783,0.2730334699,
426.9569702,-0.0008242032491,426.9569702,0.2046598643,426.9569702,0.2375767529,426.9569702,0.2415187359,426.9569702,0.2659060061,426.9569702,0.2690017521,426.9569702,0.2726386786,426.9569702,0.2731480002,426.9569702,0.2766545415,426.9569702,0.2763253152,426.9569702,0.2835015357,426.9569702,0.2805151641,426.9569702,0.2829902172,
426.0325317,-0.00160104339,426.0325317,0.2157857865,426.0325317,0.2477634251,426.0325317,0.2512602508,426.0325317,0.271012485,426.0325317,0.276445508,426.0325317,0.2808535695,426.0325317,0.2816393375,426.0325317,0.2850097418,426.0325317,0.2850655913,426.0325317,0.2889982462,426.0325317,0.2886275947,426.0325317,0.2917976677,
424.9538574,0.0002429041924,424.9538574,0.2288453281,424.9538574,0.2571070492,424.9538574,0.2615697682,424.9538574,0.2790821493,424.9538574,0.2862859964,424.9538574,0.2885990441,424.9538574,0.2904949784,424.9538574,0.2908391356,424.9538574,0.292062521,424.9538574,0.2983649075,424.9538574,0.2969685793,424.9538574,0.2976912558,
424.0291138,0.0007997062639,424.0291138,0.2388802469,424.0291138,0.2631025314,424.0291138,0.2635131478,424.0291138,0.2826406658,424.0291138,0.2838404775,424.0291138,0.2905834317,424.0291138,0.2891831696,424.0291138,0.2915626168,424.0291138,0.2930983007,424.0291138,0.296271503,424.0291138,0.2976790369,424.0291138,0.2993192673,
422.9500427,0.0002301095519,422.9500427,0.2466021329,422.9500427,0.2676369548,422.9500427,0.2692597508,422.9500427,0.2827832103,422.9500427,0.2857539356,422.9500427,0.2915191352,422.9500427,0.2908563316,422.9500427,0.2913113832,422.9500427,0.2936159074,422.9500427,0.296819061,422.9500427,0.2992424369,422.9500427,0.3013296127,
422.0249939,-0.0007503034431,422.0249939,0.2575291395,422.0249939,0.2725802958,422.0249939,0.2737470567,422.0249939,0.2849456966,422.0249939,0.2875345349,422.0249939,0.2866332829,422.0249939,0.2912406623,422.0249939,0.2949415147,422.0249939,0.2944060564,422.0249939,0.3004896343,422.0249939,0.2955366373,422.0249939,0.3006825447,
420.9455566,-0.0009720167727,420.9455566,0.2634778619,420.9455566,0.2725818157,420.9455566,0.2718287408,420.9455566,0.2780770659,420.9455566,0.2826288044,420.9455566,0.2834332585,420.9455566,0.2849290669,420.9455566,0.2882827222,420.9455566,0.2885111272,420.9455566,0.2940280437,420.9455566,0.2925167978,420.9455566,0.2930921912,
420.0201721,0.0002293843572,420.0201721,0.2700178623,420.0201721,0.2729441226,420.0201721,0.2737383246,420.0201721,0.2785066962,420.0201721,0.2801202238,420.0201721,0.2805844545,420.0201721,0.2816457748,420.0201721,0.2855263352,420.0201721,0.2850644886,420.0201721,0.2909475267,420.0201721,0.2882570326,420.0201721,0.2910701036,
418.9403992,-0.003269690787,418.9403992,0.2698431015,418.9403992,0.2681974471,418.9403992,0.2677026689,418.9403992,0.2660576105,418.9403992,0.2645364404,418.9403992,0.2709752321,418.9403992,0.2699582279,418.9403992,0.2740111053,418.9403992,0.272588253,418.9403992,0.2791867256,418.9403992,0.276564002,418.9403992,0.2789678276,
418.014679,-0.001923771575,418.014679,0.2723061442,418.014679,0.2666514516,418.014679,0.264724493,418.014679,0.2587796152,418.014679,0.2611309886,418.014679,0.2656253278,418.014679,0.2616981268,418.014679,0.265758723,418.014679,0.2669676542,418.014679,0.2732885778,418.014679,0.2699453533,418.014679,0.2724467814,
416.9345398,0.0004006406816,416.9345398,0.2734280825,416.9345398,0.2595062852,416.9345398,0.2596180439,416.9345398,0.2528864145,416.9345398,0.2566966116,416.9345398,0.2567270398,416.9345398,0.2549796999,416.9345398,0.2599717677,416.9345398,0.2577823699,416.9345398,0.2641458213,416.9345398,0.2628143132,416.9345398,0.260753721,
416.0085144,0.0001602378179,416.0085144,0.2702803612,416.0085144,0.2578531802,416.0085144,0.2517666817,416.0085144,0.246213764,416.0085144,0.2470086366,416.0085144,0.2473968565,416.0085144,0.2460493296,416.0085144,0.2452665865,416.0085144,0.2450209558,416.0085144,0.2536058128,416.0085144,0.2480974495,416.0085144,0.2533462942,
414.9279785,-0.001589798485,414.9279785,0.2661676109,414.9279785,0.2481750101,414.9279785,0.2452248782,414.9279785,0.2348001748,414.9279785,0.2315223962,414.9279785,0.2366214693,414.9279785,0.2356330156,414.9279785,0.2370438874,414.9279785,0.236520201,414.9279785,0.2420233935,414.9279785,0.2393411249,414.9279785,0.2412097007,
414.0016785,-0.0007092655287,414.0016785,0.2590470314,414.0016785,0.2400347292,414.0016785,0.2379569858,414.0016785,0.2260915637,414.0016785,0.2260799259,414.0016785,0.2259024829,414.0016785,0.2217211276,414.0016785,0.2278350741,414.0016785,0.2263800651,414.0016785,0.2278432995,414.0016785,0.2270045578,414.0016785,0.2321084142,
413.0751953,0.0004190629697,413.0751953,0.2582274079,413.0751953,0.233425498,413.0751953,0.2335489094,413.0751953,0.220271349,413.0751953,0.2162945867,413.0751953,0.2232929766,413.0751953,0.2189605981,413.0751953,0.2205881029,413.0751953,0.216856733,413.0751953,0.2225455791,413.0751953,0.2245982289,413.0751953,0.2239596844,
411.9941406,0.0007327506319,411.9941406,0.2514852881,411.9941406,0.2289871871,411.9941406,0.2242331952,411.9941406,0.2118816525,411.9941406,0.2099423856,411.9941406,0.2106620818,411.9941406,0.210834384,411.9941406,0.2105983049,411.9941406,0.2101957798,411.9941406,0.2162542492,411.9941406,0.2145649642,411.9941406,0.2154217511,
411.0673523,-0.0008401184459,411.0673523,0.2423855066,411.0673523,0.2179510593,411.0673523,0.2166855335,411.0673523,0.2015916854,411.0673523,0.1997262985,411.0673523,0.2020257115,411.0673523,0.196746856,411.0673523,0.2009795755,411.0673523,0.1999165416,411.0673523,0.205079779,411.0673523,0.2034015656,411.0673523,0.2047584057,
409.9859314,-0.0004157884105,409.9859314,0.2346937805,409.9859314,0.2095994949,409.9859314,0.2071936131,409.9859314,0.1934740245,409.9859314,0.1880166829,409.9859314,0.187428534,409.9859314,0.1876924485,409.9859314,0.1902178228,409.9859314,0.1901626289,409.9859314,0.1958536357,409.9859314,0.1969462782,409.9859314,0.1953493506,
409.0588379,0.001497649355,409.0588379,0.2297846079,409.0588379,0.2072406709,409.0588379,0.2051361054,409.0588379,0.1880195886,409.0588379,0.1842461973,409.0588379,0.1871997714,409.0588379,0.1872839481,409.0588379,0.1873036027,409.0588379,0.1855367422,409.0588379,0.1915150285,409.0588379,0.1873630881,409.0588379,0.1874742508,
407.9770508,0.0005686208606,407.9770508,0.2188462615,407.9770508,0.1974579692,407.9770508,0.1929148138,407.9770508,0.1788804978,407.9770508,0.1753442436,407.9770508,0.1746880561,407.9770508,0.1740925461,407.9770508,0.1770783961,407.9770508,0.1734084338,407.9770508,0.1801595539,407.9770508,0.1769792736,407.9770508,0.1811787933,
407.0496826,0.000304396206,407.0496826,0.2136182934,407.0496826,0.1909042895,407.0496826,0.1864959002,407.0496826,0.1719441861,407.0496826,0.1691910028,407.0496826,0.1719195247,407.0496826,0.1660294235,407.0496826,0.1701681167,407.0496826,0.1675055474,407.0496826,0.1730426401,407.0496826,0.1699726284,407.0496826,0.1738354415,
