baseline,,bm3,,dmso_1.0,,dmso_2.0,,Arachadonic_Acid_0.5,,Arachadonic_Acid_1.0,,Arachadonic_Acid_1.5,,Arachadonic_Acid_2.0,,Arachadonic_Acid_2.5,,Arachadonic_Acid_3.0,,Arachadonic_Acid_3.5,,Arachadonic_Acid_4.0,,Arachadonic_Acid_4.5,,Arachadonic_Acid_5.0,,Arachadonic_Acid_6.0,,Arachadonic_Acid_7.0,,Arachadonic_Acid_8.0,,Arachadonic_Acid_9.0,,Arachadonic_Acid_10.0,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
469.0092468,-0.0006576267187,469.0092468,0.0432484746,469.0092468,0.04713442922,469.0092468,0.05048669502,469.0092468,0.05850674585,469.0092468,0.05663321167,469.0092468,0.06014099717,469.0092468,0.06164807454,469.0092468,0.06564321369,469.0092468,0.0690086782,469.0092468,0.06604232639,469.0092468,0.06474494934,469.0092468,0.06915353239,469.0092468,0.06665737927,469.0092468,0.07501707971,469.0092468,0.08244011551,469.0092468,0.07657660544,469.0092468,0.08045796305,469.0092468,0.08433078229,
467.9390259,0.0001175640937,467.9390259,0.04526206851,467.9390259,0.04877530783,467.9390259,0.05067742616,467.9390259,0.05809932202,467.9390259,0.05594318733,467.9390259,0.06169673428,467.9390259,0.06298128515,467.9390259,0.06629105657,467.9390259,0.06873896718,467.9390259,0.06853801757,467.9390259,0.06558697671,467.9390259,0.06853947788,467.9390259,0.06667808443,467.9390259,0.07609583437,467.9390259,0.08158313483,467.9390259,0.07959707826,467.9390259,0.08421050012,467.9390259,0.08738737553,
467.0215149,0.0005062102573,467.0215149,0.0459308289,467.0215149,0.04933035746,467.0215149,0.05248036981,467.0215149,0.06026118621,467.0215149,0.05718579143,467.0215149,0.06356993318,467.0215149,0.06083037704,467.0215149,0.06803366542,467.0215149,0.06880095601,467.0215149,0.06857512146,467.0215149,0.06648789346,467.0215149,0.06948555261,467.0215149,0.07081464678,467.0215149,0.07712425292,467.0215149,0.08349338174,467.0215149,0.07939194888,467.0215149,0.08566924185,467.0215149,0.08671824634,
465.9508667,9.655573194E-6,465.9508667,0.0455740951,465.9508667,0.05060595647,465.9508667,0.05226660147,465.9508667,0.05895484611,465.9508667,0.05849851295,465.9508667,0.06277451664,465.9508667,0.06294807047,465.9508667,0.06742110103,465.9508667,0.06881187856,465.9508667,0.06910669804,465.9508667,0.06753998995,465.9508667,0.07195378095,465.9508667,0.0694860369,465.9508667,0.07799120992,465.9508667,0.08481091261,465.9508667,0.08032806963,465.9508667,0.08363910019,465.9508667,0.08861526102,
465.03302,-0.0004310462391,465.03302,0.0475044325,465.03302,0.0503520593,465.03302,0.05396661907,465.03302,0.05809017643,465.03302,0.05994499847,465.03302,0.06478151679,465.03302,0.06477174908,465.03302,0.06634579599,465.03302,0.07033485174,465.03302,0.07074914128,465.03302,0.06728494912,465.03302,0.07067468762,465.03302,0.07059168816,465.03302,0.07853450626,465.03302,0.08545923978,465.03302,0.08031461388,465.03302,0.08514445275,465.03302,0.08903437108,
463.9619446,-5.384248198E-6,463.9619446,0.04685337096,463.9619446,0.05201847106,463.9619446,0.05483168736,463.9619446,0.05973681808,463.9619446,0.06027471647,463.9619446,0.0635298416,463.9619446,0.06444502622,463.9619446,0.06838788837,463.9619446,0.07089180499,463.9619446,0.07212114334,463.9619446,0.06823083758,463.9619446,0.07222937793,463.9619446,0.07201436907,463.9619446,0.07975421846,463.9619446,0.08772533387,463.9619446,0.08277255297,463.9619446,0.08698648214,463.9619446,0.09125278145,
463.0437317,-0.001550026354,463.0437317,0.04816505685,463.0437317,0.05194304883,463.0437317,0.05515592918,463.0437317,0.05937661231,463.0437317,0.0599232465,463.0437317,0.06301725656,463.0437317,0.06493657082,463.0437317,0.06866095215,463.0437317,0.06933432817,463.0437317,0.07083237916,463.0437317,0.06813970208,463.0437317,0.07111272216,463.0437317,0.07129506767,463.0437317,0.07928881049,463.0437317,0.08434589952,463.0437317,0.08176915348,463.0437317,0.08533102274,463.0437317,0.08995711058,
461.97229,0.0003234620672,461.97229,0.05136399344,461.97229,0.05496113747,461.97229,0.05817443132,461.97229,0.06612756103,461.97229,0.06168181822,461.97229,0.06724088639,461.97229,0.06700531393,461.97229,0.07098802924,461.97229,0.07355501503,461.97229,0.07316407561,461.97229,0.07055648416,461.97229,0.07449445128,461.97229,0.07446999103,461.97229,0.08248455822,461.97229,0.09029274434,461.97229,0.08386110514,461.97229,0.08819655329,461.97229,0.09300158918,
461.0537109,0.0003078673617,461.0537109,0.05200268701,461.0537109,0.05599265546,461.0537109,0.0585892424,461.0537109,0.06603840739,461.0537109,0.06288990378,461.0537109,0.06762274355,461.0537109,0.0687277168,461.0537109,0.06959962845,461.0537109,0.074094899,461.0537109,0.07468452305,461.0537109,0.07169787586,461.0537109,0.07574483007,461.0537109,0.07449721545,461.0537109,0.08169297129,461.0537109,0.09070084989,461.0537109,0.08213926107,461.0537109,0.0900285393,461.0537109,0.09192487597,
459.9818726,0.0008823128883,459.9818726,0.05280344561,459.9818726,0.05710908398,459.9818726,0.06065049395,459.9818726,0.0679320991,459.9818726,0.06366083026,459.9818726,0.06833682954,459.9818726,0.06869378686,459.9818726,0.07343366742,459.9818726,0.07563602179,459.9818726,0.07497529685,459.9818726,0.07342603058,459.9818726,0.07724639028,459.9818726,0.07547306269,459.9818726,0.08305898309,459.9818726,0.09116393328,459.9818726,0.08588250726,459.9818726,0.09041095525,459.9818726,0.09499221295,
459.0629578,0.0002270274999,459.0629578,0.05441184714,459.0629578,0.06046869606,459.0629578,0.06140836328,459.0629578,0.06644427031,459.0629578,0.06702658534,459.0629578,0.06874424964,459.0629578,0.06920304149,459.0629578,0.07465562224,459.0629578,0.07555056363,459.0629578,0.07637869567,459.0629578,0.07490798831,459.0629578,0.07789754122,459.0629578,0.07759750634,459.0629578,0.08499252796,459.0629578,0.09357147664,459.0629578,0.08777611703,459.0629578,0.09229599684,459.0629578,0.09571623802,
457.9906921,0.001025751117,457.9906921,0.05825390294,457.9906921,0.06199607998,457.9906921,0.06484104693,457.9906921,0.07262241095,457.9906921,0.06886420399,457.9906921,0.07186855376,457.9906921,0.07371513546,457.9906921,0.07631012797,457.9906921,0.07862933725,457.9906921,0.07924736291,457.9906921,0.07695798576,457.9906921,0.07969608903,457.9906921,0.07956110686,457.9906921,0.08756705374,457.9906921,0.09483783692,457.9906921,0.08838497847,457.9906921,0.09221574664,457.9906921,0.09607711434,
457.0714417,-0.0006805780577,457.0714417,0.05864983052,457.0714417,0.06275223196,457.0714417,0.06566817313,457.0714417,0.07227092236,457.0714417,0.06767198443,457.0714417,0.07367986441,457.0714417,0.07280045748,457.0714417,0.07528953999,457.0714417,0.07773358375,457.0714417,0.07919157296,457.0714417,0.07697900385,457.0714417,0.0789649561,457.0714417,0.07995389402,457.0714417,0.08723915368,457.0714417,0.09520220757,457.0714417,0.08917265385,457.0714417,0.0928606391,457.0714417,0.09606307,
455.9987793,-0.0003186946269,455.9987793,0.060265854,455.9987793,0.06474816054,455.9987793,0.06781355292,455.9987793,0.07560684532,455.9987793,0.07023630291,455.9987793,0.07460466027,455.9987793,0.07265432179,455.9987793,0.07803793252,455.9987793,0.08017971367,455.9987793,0.08055125177,455.9987793,0.07746830583,455.9987793,0.08137883991,455.9987793,0.07802876085,455.9987793,0.08830042928,455.9987793,0.09689343721,455.9987793,0.09078401327,455.9987793,0.09618270397,455.9987793,0.09950228035,
454.9258728,2.412639333E-5,454.9258728,0.06318324059,454.9258728,0.06784015149,454.9258728,0.0703567639,454.9258728,0.07690084726,454.9258728,0.07322158664,454.9258728,0.0781256184,454.9258728,0.07670134306,454.9258728,0.08095806837,454.9258728,0.0831187591,454.9258728,0.08333105594,454.9258728,0.07978200167,454.9258728,0.08353673667,454.9258728,0.08358612657,454.9258728,0.09068598598,454.9258728,0.09896151721,454.9258728,0.09284672886,454.9258728,0.0986879319,454.9258728,0.1009408832,
454.0061035,-0.001054710476,454.0061035,0.06578592956,454.0061035,0.06961321086,454.0061035,0.07213834673,454.0061035,0.0781044215,454.0061035,0.07412615418,454.0061035,0.0780171454,454.0061035,0.0776649192,454.0061035,0.0812626183,454.0061035,0.08329389244,454.0061035,0.08399413526,454.0061035,0.08127520233,454.0061035,0.08417936414,454.0061035,0.08423887938,454.0061035,0.09180793911,454.0061035,0.1001154259,454.0061035,0.09380861372,454.0061035,0.09784834832,454.0061035,0.1026224568,
452.9328308,-0.0006309520104,452.9328308,0.06690112501,452.9328308,0.07319891453,452.9328308,0.07520189881,452.9328308,0.08092512935,452.9328308,0.07484211028,452.9328308,0.08158229291,452.9328308,0.08034541458,452.9328308,0.0838939473,452.9328308,0.08645838499,452.9328308,0.08663342148,452.9328308,0.08343217522,452.9328308,0.08796575665,452.9328308,0.08617544919,452.9328308,0.09473601729,452.9328308,0.103518635,452.9328308,0.09731880575,452.9328308,0.09926771373,452.9328308,0.1050620079,
452.0126953,0.0001975807681,452.0126953,0.07105731964,452.0126953,0.07439787686,452.0126953,0.0774352327,452.0126953,0.08407326043,452.0126953,0.0791323036,452.0126953,0.08332685381,452.0126953,0.0829231739,452.0126953,0.08618703485,452.0126953,0.08818091452,452.0126953,0.08679059893,452.0126953,0.08537982404,452.0126953,0.08792623132,452.0126953,0.08729954064,452.0126953,0.09597462416,452.0126953,0.1048473567,452.0126953,0.09772352129,452.0126953,0.1033941358,452.0126953,0.1061133593,
450.9390259,-0.0004323392641,450.9390259,0.07492057234,450.9390259,0.0779164359,450.9390259,0.08079770952,450.9390259,0.0863212198,450.9390259,0.08186034113,450.9390259,0.08654017746,450.9390259,0.08477422595,450.9390259,0.08848518878,450.9390259,0.08966004848,450.9390259,0.08949130028,450.9390259,0.08759517968,450.9390259,0.09157963842,450.9390259,0.09014818072,450.9390259,0.09781345725,450.9390259,0.1068100259,450.9390259,0.1015048474,450.9390259,0.1050666571,450.9390259,0.109296158,
450.0185547,7.093334716E-5,450.0185547,0.07611761242,450.0185547,0.08107164502,450.0185547,0.08342546225,450.0185547,0.08945980668,450.0185547,0.08387843519,450.0185547,0.0885591656,450.0185547,0.08777935058,450.0185547,0.09020897001,450.0185547,0.09177794307,450.0185547,0.0906393528,450.0185547,0.09021279216,450.0185547,0.09324245155,450.0185547,0.0918777585,450.0185547,0.1003335565,450.0185547,0.1061760634,450.0185547,0.102755487,450.0185547,0.1078799963,450.0185547,0.1127150804,
448.9444885,-0.0003196775797,448.9444885,0.07980962098,448.9444885,0.08458606899,448.9444885,0.08681488037,448.9444885,0.08992883563,448.9444885,0.08834502846,448.9444885,0.09098821878,448.9444885,0.09042561799,448.9444885,0.09231511503,448.9444885,0.09506766498,448.9444885,0.09435032308,448.9444885,0.09294733405,448.9444885,0.09667929262,448.9444885,0.09494643658,448.9444885,0.1042081192,448.9444885,0.1122355163,448.9444885,0.1066490412,448.9444885,0.1109636948,448.9444885,0.1151402369,
448.0236816,0.001263258746,448.0236816,0.08422458172,448.0236816,0.08770731091,448.0236816,0.09098228067,448.0236816,0.09486031532,448.0236816,0.09097720683,448.0236816,0.09514375031,448.0236816,0.09222637117,448.0236816,0.09587805718,448.0236816,0.09782160074,448.0236816,0.09909486771,448.0236816,0.09650620818,448.0236816,0.09816340357,448.0236816,0.09868006408,448.0236816,0.1054501161,448.0236816,0.113763079,448.0236816,0.1081269309,448.0236816,0.1145316362,448.0236816,0.1189552695,
446.9492188,0.0006963987835,446.9492188,0.08804066479,446.9492188,0.09257093817,446.9492188,0.09448805451,446.9492188,0.1002386287,446.9492188,0.09397287667,446.9492188,0.09816265106,446.9492188,0.09680683166,446.9492188,0.1005714983,446.9492188,0.1025260091,446.9492188,0.1021436229,446.9492188,0.09968847781,446.9492188,0.1015287861,446.9492188,0.1022983938,446.9492188,0.1104536131,446.9492188,0.1197449863,446.9492188,0.1131274849,446.9492188,0.117675975,446.9492188,0.120942302,
446.0280762,0.0006771609769,446.0280762,0.08996678889,446.0280762,0.09583022445,446.0280762,0.09835451096,446.0280762,0.1015139744,446.0280762,0.09730672836,446.0280762,0.101221025,446.0280762,0.1002600789,446.0280762,0.1029039472,446.0280762,0.1045704633,446.0280762,0.1041555405,446.0280762,0.1020935476,446.0280762,0.1057488322,446.0280762,0.1049881279,446.0280762,0.1124025062,446.0280762,0.1200194433,446.0280762,0.1162843034,446.0280762,0.1203385368,446.0280762,0.1251996458,
444.9532166,-5.580656216E-5,444.9532166,0.09504591674,444.9532166,0.09820909053,444.9532166,0.1035594419,444.9532166,0.1032267958,444.9532166,0.1021168008,444.9532166,0.1042187512,444.9532166,0.1038176715,444.9532166,0.1057947055,444.9532166,0.1073791534,444.9532166,0.1073825359,444.9532166,0.1046034321,444.9532166,0.1072680876,444.9532166,0.1083624437,444.9532166,0.1162623465,444.9532166,0.1229660884,444.9532166,0.1187814549,444.9532166,0.1224763095,444.9532166,0.1278974116,
444.0317383,-0.0003486992791,444.0317383,0.09876704961,444.0317383,0.1030925661,444.0317383,0.1060138196,444.0317383,0.1100962684,444.0317383,0.1045098752,444.0317383,0.1074044406,444.0317383,0.1062262729,444.0317383,0.1095345691,444.0317383,0.1098676473,444.0317383,0.1111135185,444.0317383,0.107860513,444.0317383,0.1115060672,444.0317383,0.1109235585,444.0317383,0.1183940694,444.0317383,0.1269993037,444.0317383,0.1226587966,444.0317383,0.126121819,444.0317383,0.1285047531,
442.9564819,-0.001223406289,442.9564819,0.1043474972,442.9564819,0.1079349816,442.9564819,0.1106769368,442.9564819,0.1150535569,442.9564819,0.1081302837,442.9564819,0.1125423983,442.9564819,0.1093725041,442.9564819,0.1138687134,442.9564819,0.1144034415,442.9564819,0.1127524599,442.9564819,0.1125050932,442.9564819,0.1151240021,442.9564819,0.1140943021,442.9564819,0.1222792938,442.9564819,0.1305909902,442.9564819,0.1256061047,442.9564819,0.1302508265,442.9564819,0.1350313127,
442.034668,-0.0008596499683,442.034668,0.1112966686,442.034668,0.115184918,442.034668,0.1182568073,442.034668,0.1199831739,442.034668,0.1160672083,442.034668,0.1180671975,442.034668,0.1168519258,442.034668,0.1183737069,442.034668,0.1202889159,442.034668,0.1198044047,442.034668,0.1177277416,442.034668,0.1213294268,442.034668,0.120041728,442.034668,0.1283969879,442.034668,0.1370271593,442.034668,0.1299791187,442.034668,0.1361774951,442.034668,0.1408908516,
440.9590454,-0.0006396886311,440.9590454,0.1184149832,440.9590454,0.1217095405,440.9590454,0.1254636347,440.9590454,0.1285442859,440.9590454,0.1219210327,440.9590454,0.1245651022,440.9590454,0.1224319413,440.9590454,0.1260052323,440.9590454,0.1265901178,440.9590454,0.127191782,440.9590454,0.1225570738,440.9590454,0.1263208687,440.9590454,0.126159817,440.9590454,0.1334084719,440.9590454,0.1427809,440.9590454,0.1372317225,440.9590454,0.1422569156,440.9590454,0.1449614614,
440.0368958,-8.23095761E-5,440.0368958,0.124013491,440.0368958,0.129129529,440.0368958,0.1312292218,440.0368958,0.1331714988,440.0368958,0.1265346259,440.0368958,0.1289185435,440.0368958,0.1267244965,440.0368958,0.1299358606,440.0368958,0.1307107359,440.0368958,0.1305371523,440.0368958,0.1266006827,440.0368958,0.1309231967,440.0368958,0.1298677772,440.0368958,0.1372513622,440.0368958,0.1473959684,440.0368958,0.1402814388,440.0368958,0.1432180554,440.0368958,0.1477201879,
438.9608765,0.0001812136907,438.9608765,0.13094154,438.9608765,0.1369544864,438.9608765,0.1384076327,438.9608765,0.1402871609,438.9608765,0.1324764639,438.9608765,0.1358987242,438.9608765,0.1333160251,438.9608765,0.1387993842,438.9608765,0.1367051005,438.9608765,0.1372109503,438.9608765,0.1333769411,438.9608765,0.1363562196,438.9608765,0.1363849938,438.9608765,0.143139258,438.9608765,0.1492426842,438.9608765,0.1492520273,438.9608765,0.1538089663,438.9608765,0.155907318,
438.0384216,0.0001963635732,438.0384216,0.1407445073,438.0384216,0.1439903677,438.0384216,0.1461567283,438.0384216,0.1479041278,438.0384216,0.1405790597,438.0384216,0.1423062384,438.0384216,0.1395408213,438.0384216,0.1406328082,438.0384216,0.143265754,438.0384216,0.1414020658,438.0384216,0.1404754817,438.0384216,0.1426254958,438.0384216,0.1413528919,438.0384216,0.1495174766,438.0384216,0.1576232165,438.0384216,0.1534029096,438.0384216,0.1567001343,438.0384216,0.1626780182,
436.9620056,-0.0001498021447,436.9620056,0.1502531916,436.9620056,0.1527007371,436.9620056,0.1584390849,436.9620056,0.1572856456,436.9620056,0.149923414,436.9620056,0.150496304,436.9620056,0.1468351483,436.9620056,0.1502099782,436.9620056,0.1504675299,436.9620056,0.1510021389,436.9620056,0.1470134854,436.9620056,0.1505432278,436.9620056,0.1486286968,436.9620056,0.1560629457,436.9620056,0.1692136675,436.9620056,0.1606969386,436.9620056,0.1625105143,436.9620056,0.1675094366,
436.0391846,-0.0005649302038,436.0391846,0.1605643779,436.0391846,0.1648170501,436.0391846,0.1667306572,436.0391846,0.1657921076,436.0391846,0.1574979424,436.0391846,0.1581700146,436.0391846,0.1550300419,436.0391846,0.1567284018,436.0391846,0.1572276056,436.0391846,0.157253325,436.0391846,0.1540906131,436.0391846,0.1566809416,436.0391846,0.1556937993,436.0391846,0.1625819802,436.0391846,0.1713414639,436.0391846,0.1656959504,436.0391846,0.1670718193,436.0391846,0.1737872362,
434.9624023,-0.000111347159,434.9624023,0.1721175164,434.9624023,0.176232025,434.9624023,0.1779532731,434.9624023,0.1767300963,434.9624023,0.1653659195,434.9624023,0.1667028517,434.9624023,0.1629036963,434.9624023,0.1641887873,434.9624023,0.1655610055,434.9624023,0.1647196412,434.9624023,0.1609610468,434.9624023,0.1638600677,434.9624023,0.1633608043,434.9624023,0.1705127954,434.9624023,0.1800973266,434.9624023,0.1738845855,434.9624023,0.177681163,434.9624023,0.1824942082,
434.0392761,-0.0004673008516,434.0392761,0.182063669,434.0392761,0.1841810793,434.0392761,0.1874051392,434.0392761,0.1852215827,434.0392761,0.1741430759,434.0392761,0.1742982566,434.0392761,0.170226112,434.0392761,0.1722265333,434.0392761,0.1726540774,434.0392761,0.1706951112,434.0392761,0.169101283,434.0392761,0.1711803824,434.0392761,0.1694240719,434.0392761,0.1760118455,434.0392761,0.1842006594,434.0392761,0.1798782796,434.0392761,0.1838482022,434.0392761,0.1893164217,
432.9620972,0.0003405598691,432.9620972,0.1950730979,432.9620972,0.1987029463,432.9620972,0.1999803782,432.9620972,0.1972222477,432.9620972,0.1853195429,432.9620972,0.1867806017,432.9620972,0.179596588,432.9620972,0.1807258129,432.9620972,0.1806870103,432.9620972,0.1801340878,432.9620972,0.1764017195,432.9620972,0.1783445328,432.9620972,0.1772352159,432.9620972,0.1843190938,432.9620972,0.1938425601,432.9620972,0.1875264645,432.9620972,0.1908727884,432.9620972,0.1965187639,
432.0386353,-0.0003719773376,432.0386353,0.2122410983,432.0386353,0.2122639567,432.0386353,0.2160160094,432.0386353,0.210883975,432.0386353,0.1976296306,432.0386353,0.1965767294,432.0386353,0.1894081682,432.0386353,0.1913350224,432.0386353,0.1891269237,432.0386353,0.1887438893,432.0386353,0.1844034195,432.0386353,0.1878518462,432.0386353,0.1871913671,432.0386353,0.1927277744,432.0386353,0.2013339549,432.0386353,0.1955851167,432.0386353,0.1949088126,432.0386353,0.2038619518,
430.9610901,-0.0003353008942,430.9610901,0.2279569507,430.9610901,0.2300923765,430.9610901,0.2319442928,430.9610901,0.2250785977,430.9610901,0.2085936368,430.9610901,0.2095029056,430.9610901,0.2004221529,430.9610901,0.2014039159,430.9610901,0.1999365985,430.9610901,0.1995190531,430.9610901,0.1958282888,430.9610901,0.1971820891,430.9610901,0.1962483674,430.9610901,0.2024604082,430.9610901,0.2126885056,430.9610901,0.206109181,430.9610901,0.2094143033,430.9610901,0.2135765105,
430.037323,0.0001676957909,430.037323,0.240705803,430.037323,0.2458946258,430.037323,0.2472973317,430.037323,0.2375484407,430.037323,0.2208415568,430.037323,0.2182458937,430.037323,0.2120988965,430.037323,0.210925281,430.037323,0.2115098089,430.037323,0.2101131827,430.037323,0.205581829,430.037323,0.2060328275,430.037323,0.2036380619,430.037323,0.2104094923,430.037323,0.2202904373,430.037323,0.2156189531,430.037323,0.2182131708,430.037323,0.2231522352,
428.9593811,0.0005471078912,428.9593811,0.2610847056,428.9593811,0.265012145,428.9593811,0.265733093,428.9593811,0.2542310953,428.9593811,0.2365709543,428.9593811,0.2326939106,428.9593811,0.2227134109,428.9593811,0.2230174541,428.9593811,0.2197252065,428.9593811,0.2160860002,428.9593811,0.2125596851,428.9593811,0.2154117674,428.9593811,0.2143094242,428.9593811,0.2202793062,428.9593811,0.2298057824,428.9593811,0.2231461257,428.9593811,0.228730306,428.9593811,0.2323544025,
428.0352783,-0.0008513311041,428.0352783,0.2754719555,428.0352783,0.2791787386,428.0352783,0.2788979709,428.0352783,0.2666235268,428.0352783,0.2445064336,428.0352783,0.2407780439,428.0352783,0.2298819423,428.0352783,0.2294355184,428.0352783,0.2266278565,428.0352783,0.2269513309,428.0352783,0.2211794853,428.0352783,0.2232419848,428.0352783,0.2215621471,428.0352783,0.2265550941,428.0352783,0.2364577353,428.0352783,0.2301137447,428.0352783,0.2317330092,428.0352783,0.2366000861,
426.9569702,0.000694506045,426.9569702,0.2952480912,426.9569702,0.2956845462,426.9569702,0.2978595495,426.9569702,0.2819499969,426.9569702,0.2603473365,426.9569702,0.2548443377,426.9569702,0.2424099892,426.9569702,0.240841493,426.9569702,0.2392053604,426.9569702,0.2373632938,426.9569702,0.2317825258,426.9569702,0.2338283509,426.9569702,0.2327474356,426.9569702,0.2373833656,426.9569702,0.2450610101,426.9569702,0.239734143,426.9569702,0.2431004196,426.9569702,0.2470056564,
426.0325317,-0.0002307379909,426.0325317,0.3119032085,426.0325317,0.3131230474,426.0325317,0.3152841628,426.0325317,0.2964330316,426.0325317,0.2740263641,426.0325317,0.2650266588,426.0325317,0.25367257,426.0325317,0.2516010106,426.0325317,0.2489167303,426.0325317,0.2420642972,426.0325317,0.2406999916,426.0325317,0.2416414469,426.0325317,0.2409020811,426.0325317,0.2458580136,426.0325317,0.2537079453,426.0325317,0.2487270385,426.0325317,0.2513714433,426.0325317,0.2562689781,
424.9538574,-0.0001950846054,424.9538574,0.3276945949,424.9538574,0.3309147358,424.9538574,0.3322073519,424.9538574,0.3094379008,424.9538574,0.2851185203,424.9538574,0.2771485448,424.9538574,0.2631188035,424.9538574,0.2620598674,424.9538574,0.2585920691,424.9538574,0.2556275427,424.9538574,0.2503527403,424.9538574,0.2511159778,424.9538574,0.2498276383,424.9538574,0.2547229528,424.9538574,0.2601513565,424.9538574,0.2558184862,424.9538574,0.2586340308,424.9538574,0.2646359801,
424.0291138,-4.307211566E-5,424.0291138,0.3409985006,424.0291138,0.3432915509,424.0291138,0.3452888727,424.0291138,0.32093063,424.0291138,0.2945599854,424.0291138,0.284830302,424.0291138,0.2729328573,424.0291138,0.2703173161,424.0291138,0.2661650479,424.0291138,0.2623775899,424.0291138,0.2589509785,424.0291138,0.2568529546,424.0291138,0.2552886903,424.0291138,0.2611023188,424.0291138,0.2681224346,424.0291138,0.262627244,424.0291138,0.2638224959,424.0291138,0.2708933055,
422.9500427,0.0007585514686,422.9500427,0.3563390076,422.9500427,0.3593009114,422.9500427,0.3588101864,422.9500427,0.333868891,422.9500427,0.3062178195,422.9500427,0.2969189286,422.9500427,0.2823030949,422.9500427,0.2778097987,422.9500427,0.275136888,422.9500427,0.2717144787,422.9500427,0.2667697668,422.9500427,0.2654489577,422.9500427,0.2636247277,422.9500427,0.2693729699,422.9500427,0.2744424045,422.9500427,0.2698440552,422.9500427,0.2729830444,422.9500427,0.2776037753,
422.0249939,-0.0006148740067,422.0249939,0.36587888,422.0249939,0.3702158928,422.0249939,0.3695491552,422.0249939,0.3426038325,422.0249939,0.314635247,422.0249939,0.3038889766,422.0249939,0.2895947993,422.0249939,0.2866652906,422.0249939,0.2820098102,422.0249939,0.2779341638,422.0249939,0.2729016542,422.0249939,0.2727072239,422.0249939,0.269307524,422.0249939,0.2747835517,422.0249939,0.2829736471,422.0249939,0.2766021788,422.0249939,0.2793654203,422.0249939,0.2842307091,
420.9455566,-0.0009105931967,420.9455566,0.3785563111,420.9455566,0.3798831701,420.9455566,0.3820576966,420.9455566,0.3565044701,420.9455566,0.3260371089,420.9455566,0.3140739501,420.9455566,0.3007920682,420.9455566,0.2946313024,420.9455566,0.2900658846,420.9455566,0.2856584489,420.9455566,0.2791791856,420.9455566,0.2821264565,420.9455566,0.2776157558,420.9455566,0.2829197943,420.9455566,0.290255487,420.9455566,0.283218652,420.9455566,0.2893451452,420.9455566,0.2896567881,
420.0201721,-0.001057809219,420.0201721,0.3859237134,420.0201721,0.3872052729,420.0201721,0.3883213401,420.0201721,0.3590044379,420.0201721,0.33090958,420.0201721,0.3184044361,420.0201721,0.3037914038,420.0201721,0.2984340489,420.0201721,0.2941541672,420.0201721,0.291315794,420.0201721,0.2870262563,420.0201721,0.2844468653,420.0201721,0.2819467187,420.0201721,0.2877383828,420.0201721,0.2948335707,420.0201721,0.2868483365,420.0201721,0.2932030261,420.0201721,0.2957075536,
418.9403992,-0.0002170254884,418.9403992,0.3914766014,418.9403992,0.393067956,418.9403992,0.3908045292,418.9403992,0.3668871224,418.9403992,0.3374131918,418.9403992,0.3247474432,418.9403992,0.3082566261,418.9403992,0.3044336736,418.9403992,0.29992944,418.9403992,0.2980340719,418.9403992,0.2903588712,418.9403992,0.2901445031,418.9403992,0.2884060442,418.9403992,0.2942868173,418.9403992,0.2986471057,418.9403992,0.2943123579,418.9403992,0.2991362214,418.9403992,0.302888453,
418.014679,0.001532457769,418.014679,0.3945982754,418.014679,0.3960753381,418.014679,0.3955868781,418.014679,0.3700916171,418.014679,0.3403610289,418.014679,0.3262293935,418.014679,0.3150185943,418.014679,0.3089975715,418.014679,0.3045433462,418.014679,0.2986965477,418.014679,0.2956544161,418.014679,0.2953465581,418.014679,0.2938436866,418.014679,0.2994997799,418.014679,0.3061234355,418.014679,0.3010032177,418.014679,0.3044489622,418.014679,0.3074845374,
416.9345398,0.0001288535714,416.9345398,0.3929685652,416.9345398,0.3955557048,416.9345398,0.3958068192,416.9345398,0.3653402627,416.9345398,0.3401582539,416.9345398,0.329603821,416.9345398,0.3149212897,416.9345398,0.3124080002,416.9345398,0.3072328568,416.9345398,0.3040270209,416.9345398,0.298524946,416.9345398,0.2995999753,416.9345398,0.2960993648,416.9345398,0.3015739024,416.9345398,0.3117731214,416.9345398,0.3021225035,416.9345398,0.309286803,416.9345398,0.3130393922,
416.0085144,-0.001553792157,416.0085144,0.390532285,416.0085144,0.3873107731,416.0085144,0.3916682899,416.0085144,0.3649908006,416.0085144,0.3398443162,416.0085144,0.3297686279,416.0085144,0.3167588711,416.0085144,0.3140437901,416.0085144,0.3103010952,416.0085144,0.3053918183,416.0085144,0.3003347516,416.0085144,0.2993707657,416.0085144,0.2975313365,416.0085144,0.3044271469,416.0085144,0.3130281866,416.0085144,0.3050741553,416.0085144,0.3082687557,416.0085144,0.3125615418,
