baseline,,bm3,,dmso_1.0,,dmso_2.0,,ArachadionicAcid_0.5,,ArachadionicAcid_1.0,,ArachadionicAcid_1.5,,ArachadionicAcid_2.0,,ArachadionicAcid_2.5,,ArachadionicAcid_3.0,,ArachadionicAcid_3.5,,ArachadionicAcid_4.0,,ArachadionicAcid_5.0,,ArachadionicAcid_6.0,,ArachadionicAcid_7.0,,ArachadionicAcid_7.0,,ArachadionicAcid_8.0,,ArachadionicAcid_9.0,,ArachadionicAcid_10.0,,ArachadionicAcid_10.0,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
472.9824524,-0.0005354575696,472.9824524,0.03143661469,472.9824524,0.03562930599,472.9824524,0.03680330142,472.9824524,0.0434942171,472.9824524,0.04277862981,472.9824524,0.0455788672,472.9824524,0.04677849263,472.9824524,0.05133110285,472.9824524,0.05111148953,472.9824524,0.05904772133,472.9824524,0.05445715412,472.9824524,0.06074373052,472.9824524,0.07613303512,472.9824524,0.1130435243,472.9824524,0.1013999209,472.9824524,0.06605084985,472.9824524,0.07391260564,472.9824524,0.1532674581,472.9824524,0.06624869257,
472.0658264,0.0006597906468,472.0658264,0.03280568495,472.0658264,0.03714136779,472.0658264,0.03664371744,472.0658264,0.04277206212,472.0658264,0.04449707642,472.0658264,0.04651999474,472.0658264,0.04816679284,472.0658264,0.05084615201,472.0658264,0.05317058787,472.0658264,0.0596918799,472.0658264,0.05486496538,472.0658264,0.06264543533,472.0658264,0.07622373104,472.0658264,0.1164048016,472.0658264,0.09386223555,472.0658264,0.06749934703,472.0658264,0.07475031912,472.0658264,0.1488916874,472.0658264,0.06927984953,
470.9962463,-0.0005275461008,470.9962463,0.0325775519,470.9962463,0.03426081315,470.9962463,0.03862769902,470.9962463,0.04194303602,470.9962463,0.0440563634,470.9962463,0.04440769181,470.9962463,0.04839808866,470.9962463,0.05150727928,470.9962463,0.05304208025,470.9962463,0.05970943347,470.9962463,0.05511889979,470.9962463,0.0618497394,470.9962463,0.07629312575,470.9962463,0.1231681928,470.9962463,0.09405207634,470.9962463,0.06665789336,470.9962463,0.07533618063,470.9962463,0.1497305036,470.9962463,0.06762794405,
469.9264221,-0.0002978970879,469.9264221,0.03386777639,469.9264221,0.03682130575,469.9264221,0.03845500201,469.9264221,0.04235706478,469.9264221,0.04463785514,469.9264221,0.04731907323,469.9264221,0.04923991486,469.9264221,0.05098795518,469.9264221,0.05445439368,469.9264221,0.06125292182,469.9264221,0.05496307835,469.9264221,0.06205415726,469.9264221,0.07648407668,469.9264221,0.1199450567,469.9264221,0.1147406772,469.9264221,0.06726370007,469.9264221,0.07817532122,469.9264221,0.1509370506,469.9264221,0.06882859021,
469.0092468,0.0003070643288,469.0092468,0.03502837196,469.0092468,0.03758996353,469.0092468,0.04050139338,469.0092468,0.04278982803,469.0092468,0.0455099009,469.0092468,0.04829109088,469.0092468,0.05064292625,469.0092468,0.05324019864,469.0092468,0.05323507637,469.0092468,0.06203677505,469.0092468,0.05667547509,469.0092468,0.06379543245,469.0092468,0.07647892088,469.0092468,0.1193393394,469.0092468,0.1028908938,469.0092468,0.06945253164,469.0092468,0.07858023047,469.0092468,0.1528664529,469.0092468,0.07066012919,
467.9390259,-0.0005815270706,467.9390259,0.03441888094,467.9390259,0.03929209337,467.9390259,0.04084346071,467.9390259,0.04484330863,467.9390259,0.04683933035,467.9390259,0.048551891,467.9390259,0.05207995698,467.9390259,0.05342169106,467.9390259,0.05535836518,467.9390259,0.06282877922,467.9390259,0.05809358135,467.9390259,0.0649850294,467.9390259,0.07883647084,467.9390259,0.1231321394,467.9390259,0.1037392691,467.9390259,0.0688900426,467.9390259,0.07816196978,467.9390259,0.1517798007,467.9390259,0.07162369043,
467.0215149,-0.0009546599467,467.0215149,0.03566656634,467.0215149,0.03670757264,467.0215149,0.04044362903,467.0215149,0.04504039139,467.0215149,0.04741803557,467.0215149,0.04797369242,467.0215149,0.05133786052,467.0215149,0.05457988754,467.0215149,0.05675496906,467.0215149,0.06291443855,467.0215149,0.05840753391,467.0215149,0.06522714347,467.0215149,0.07722359896,467.0215149,0.1169931218,467.0215149,0.103714712,467.0215149,0.07022915781,467.0215149,0.07860308886,467.0215149,0.1607106179,467.0215149,0.07178819925,
465.9508667,0.0003725034767,465.9508667,0.03913544863,465.9508667,0.04221131653,465.9508667,0.04343582317,465.9508667,0.04748158902,465.9508667,0.04942687973,465.9508667,0.05133847147,465.9508667,0.05461672693,465.9508667,0.0571703203,465.9508667,0.06030127779,465.9508667,0.0655464232,465.9508667,0.05890186504,465.9508667,0.06730716676,465.9508667,0.082994923,465.9508667,0.131712988,465.9508667,0.1059504822,465.9508667,0.07207038254,465.9508667,0.08034544438,465.9508667,0.1464606524,465.9508667,0.07393521816,
465.03302,0.0005069618346,465.03302,0.03860484064,465.03302,0.04253691807,465.03302,0.04402567819,465.03302,0.04758630693,465.03302,0.04945678636,465.03302,0.05264284462,465.03302,0.05498058721,465.03302,0.05763454363,465.03302,0.05947194993,465.03302,0.06599666923,465.03302,0.05890705436,465.03302,0.06806027889,465.03302,0.08412343264,465.03302,0.1146904528,465.03302,0.1042238176,465.03302,0.07328237593,465.03302,0.08355682343,465.03302,0.1594208628,465.03302,0.07541393489,
463.9619446,0.00060890225,463.9619446,0.03959512338,463.9619446,0.04411736131,463.9619446,0.04545842111,463.9619446,0.04964601994,463.9619446,0.05129282176,463.9619446,0.05402721092,463.9619446,0.05568738654,463.9619446,0.05822208151,463.9619446,0.05989219248,463.9619446,0.06787646562,463.9619446,0.06123745441,463.9619446,0.0687796995,463.9619446,0.08246321231,463.9619446,0.1255369782,463.9619446,0.1046381816,463.9619446,0.07429978997,463.9619446,0.08192504942,463.9619446,0.1710136384,463.9619446,0.07538021356,
463.0437317,0.0008965793531,463.0437317,0.04039589688,463.0437317,0.04440907016,463.0437317,0.04578240961,463.0437317,0.04963249713,463.0437317,0.05146738142,463.0437317,0.05353285745,463.0437317,0.05582336336,463.0437317,0.05864387378,463.0437317,0.06065734103,463.0437317,0.066363886,463.0437317,0.06357125193,463.0437317,0.06916057318,463.0437317,0.08226770163,463.0437317,0.1373928785,463.0437317,0.1095783785,463.0437317,0.0737439394,463.0437317,0.08333660662,463.0437317,0.1629353017,463.0437317,0.07672021538,
461.97229,-7.149115845E-5,461.97229,0.04062357172,461.97229,0.04517519847,461.97229,0.04683967307,461.97229,0.05158527941,461.97229,0.05171872303,461.97229,0.05268282071,461.97229,0.05672255158,461.97229,0.05951454863,461.97229,0.06087969244,461.97229,0.06758792698,461.97229,0.06229933351,461.97229,0.06689819694,461.97229,0.07999292016,461.97229,0.1264723688,461.97229,0.1097727492,461.97229,0.07497292757,461.97229,0.08384875953,461.97229,0.1649692059,461.97229,0.07589817792,
461.0537109,-0.0009062534082,461.0537109,0.04217417538,461.0537109,0.04542415962,461.0537109,0.04802836478,461.0537109,0.05101386458,461.0537109,0.05316690356,461.0537109,0.05513994023,461.0537109,0.05741904676,461.0537109,0.05991753936,461.0537109,0.06125336885,461.0537109,0.06861750782,461.0537109,0.06226673722,461.0537109,0.07042184472,461.0537109,0.08144615591,461.0537109,0.1192684397,461.0537109,0.1118300483,461.0537109,0.07593544573,461.0537109,0.08495172858,461.0537109,0.1621056497,461.0537109,0.07637141645,
459.9818726,0.0002820933296,459.9818726,0.04396781325,459.9818726,0.04666886851,459.9818726,0.0492032133,459.9818726,0.05324643105,459.9818726,0.05383280665,459.9818726,0.05321395025,459.9818726,0.05874053389,459.9818726,0.05880149826,459.9818726,0.06324651092,459.9818726,0.0700154379,459.9818726,0.0653527528,459.9818726,0.07146729529,459.9818726,0.08498084545,459.9818726,0.1177186742,459.9818726,0.1113778204,459.9818726,0.07646327466,459.9818726,0.0862204954,459.9818726,0.1641468108,459.9818726,0.07940869778,
459.0629578,0.0001408942917,459.0629578,0.04572980478,459.0629578,0.05026695877,459.0629578,0.05109020323,459.0629578,0.05457768589,459.0629578,0.05547623709,459.0629578,0.05707262456,459.0629578,0.06004304811,459.0629578,0.06299636513,459.0629578,0.06497403234,459.0629578,0.07148429751,459.0629578,0.06572334468,459.0629578,0.07332573831,459.0629578,0.08468902111,459.0629578,0.1313702315,459.0629578,0.1038628742,459.0629578,0.07758165896,459.0629578,0.08688737452,459.0629578,0.1778375059,459.0629578,0.0805119276,
457.9906921,-0.001061940915,457.9906921,0.04537846521,457.9906921,0.0514796786,457.9906921,0.05203218758,457.9906921,0.05576193333,457.9906921,0.0559210144,457.9906921,0.05844283476,457.9906921,0.06041193008,457.9906921,0.06309896708,457.9906921,0.06533605605,457.9906921,0.0727474466,457.9906921,0.06726484746,457.9906921,0.07345876843,457.9906921,0.08546979725,457.9906921,0.1313794702,457.9906921,0.1091239303,457.9906921,0.07889324427,457.9906921,0.08795000613,457.9906921,0.1669368297,457.9906921,0.08096551895,
457.0714417,0.0007168301381,457.0714417,0.04874782264,457.0714417,0.05356395617,457.0714417,0.05399174243,457.0714417,0.05774635077,457.0714417,0.05842962489,457.0714417,0.05820405483,457.0714417,0.06255842745,457.0714417,0.06466130167,457.0714417,0.06540634483,457.0714417,0.07320737094,457.0714417,0.06924202293,457.0714417,0.07565721869,457.0714417,0.09039715677,457.0714417,0.1249758378,457.0714417,0.111788258,457.0714417,0.07948419452,457.0714417,0.0892983526,457.0714417,0.1679874659,457.0714417,0.08292298019,
455.9987793,0.0009851197246,455.9987793,0.05085383356,455.9987793,0.05581232533,455.9987793,0.05701747909,455.9987793,0.0599385798,455.9987793,0.05902770162,455.9987793,0.06329085678,455.9987793,0.06450949609,455.9987793,0.06644388288,455.9987793,0.06854183972,455.9987793,0.07547096908,455.9987793,0.0702476874,455.9987793,0.07675419003,455.9987793,0.09071252495,455.9987793,0.1343993247,455.9987793,0.1071317121,455.9987793,0.0838252157,455.9987793,0.09263344854,455.9987793,0.1629958004,455.9987793,0.08489950746,
454.9258728,-0.0003201949003,454.9258728,0.05224744603,454.9258728,0.0573637709,454.9258728,0.05847982317,454.9258728,0.06089791656,454.9258728,0.06163172424,454.9258728,0.06343453377,454.9258728,0.0653507039,454.9258728,0.06738898903,454.9258728,0.06979076564,454.9258728,0.07685249299,454.9258728,0.07037186623,454.9258728,0.07742415369,454.9258728,0.09301248938,454.9258728,0.1317539364,454.9258728,0.1125129089,454.9258728,0.08448152989,454.9258728,0.09193408489,454.9258728,0.1448518932,454.9258728,0.08562248945,
454.0061035,-0.001355497981,454.0061035,0.05382214114,454.0061035,0.05885013938,454.0061035,0.0612106584,454.0061035,0.06261323392,454.0061035,0.06466560066,454.0061035,0.06472634524,454.0061035,0.0674886778,454.0061035,0.06949335337,454.0061035,0.07172468305,454.0061035,0.07734304667,454.0061035,0.07276327163,454.0061035,0.07862651348,454.0061035,0.09349387884,454.0061035,0.1329104006,454.0061035,0.1188841984,454.0061035,0.08510612696,454.0061035,0.09592770785,454.0061035,0.1565719694,454.0061035,0.08786772937,
452.9328308,-0.0005432654289,452.9328308,0.05632793531,452.9328308,0.061377801,452.9328308,0.0622677207,452.9328308,0.06558275968,452.9328308,0.06587385386,452.9328308,0.06592145562,452.9328308,0.0690561682,452.9328308,0.07197780162,452.9328308,0.07343280315,452.9328308,0.07950480282,452.9328308,0.07443772256,452.9328308,0.08191629499,452.9328308,0.09568516165,452.9328308,0.1349640191,452.9328308,0.1232933328,452.9328308,0.08746386319,452.9328308,0.09489503503,452.9328308,0.17291978,452.9328308,0.08724912256,
452.0126953,0.0008423433173,452.0126953,0.06004887074,452.0126953,0.06445045769,452.0126953,0.06606823951,452.0126953,0.06771095097,452.0126953,0.06838567555,452.0126953,0.07044547051,452.0126953,0.07140223682,452.0126953,0.07375627011,452.0126953,0.07573290169,452.0126953,0.08153962344,452.0126953,0.07457813621,452.0126953,0.08409462124,452.0126953,0.09895215183,452.0126953,0.1407480836,452.0126953,0.1197722703,452.0126953,0.0900548473,452.0126953,0.1035522744,452.0126953,0.1619054824,452.0126953,0.09187766165,
450.9390259,0.00105138775,450.9390259,0.0626129657,450.9390259,0.06708865613,450.9390259,0.06787513942,450.9390259,0.0707809478,450.9390259,0.07142451406,450.9390259,0.07182481885,450.9390259,0.07427150011,450.9390259,0.07620956749,450.9390259,0.07786778361,450.9390259,0.08368046582,450.9390259,0.07983861864,450.9390259,0.08579938859,450.9390259,0.09891008586,450.9390259,0.126223579,450.9390259,0.1177318469,450.9390259,0.0909281522,450.9390259,0.1008998677,450.9390259,0.1795298457,450.9390259,0.09413652867,
450.0185547,0.00078733603,450.0185547,0.06435354054,450.0185547,0.06878879666,450.0185547,0.07036903501,450.0185547,0.07105387747,450.0185547,0.07214916497,450.0185547,0.07298556715,450.0185547,0.07521184534,450.0185547,0.07689692825,450.0185547,0.07933370769,450.0185547,0.08433493227,450.0185547,0.07941006869,450.0185547,0.08723241091,450.0185547,0.1013066247,450.0185547,0.1466775984,450.0185547,0.1170281619,450.0185547,0.09072390944,450.0185547,0.1008168906,450.0185547,0.1528324485,450.0185547,0.09433852136,
448.9444885,-9.763089474E-5,448.9444885,0.06734050065,448.9444885,0.07298985869,448.9444885,0.07322575152,448.9444885,0.07574106753,448.9444885,0.07589398324,448.9444885,0.07621829957,448.9444885,0.07780578732,448.9444885,0.08019108325,448.9444885,0.08192595094,448.9444885,0.08708712459,448.9444885,0.08265733719,448.9444885,0.08993456513,448.9444885,0.1044004932,448.9444885,0.1491070986,448.9444885,0.1321006119,448.9444885,0.09457892925,448.9444885,0.1028830484,448.9444885,0.1616289318,448.9444885,0.09754902124,
448.0236816,0.0001162176632,448.0236816,0.07098238915,448.0236816,0.07597007602,448.0236816,0.0772215277,448.0236816,0.07721741498,448.0236816,0.07700107247,448.0236816,0.0771234557,448.0236816,0.08046656102,448.0236816,0.08319085836,448.0236816,0.08457801491,448.0236816,0.08976771683,448.0236816,0.08644268662,448.0236816,0.09247384965,448.0236816,0.1064181253,448.0236816,0.1502652913,448.0236816,0.1232158393,448.0236816,0.09850768,448.0236816,0.1063603833,448.0236816,0.1633230597,448.0236816,0.09997169673,
446.9492188,0.0001276106777,446.9492188,0.0753974244,446.9492188,0.08125337958,446.9492188,0.08196172118,446.9492188,0.08134178072,446.9492188,0.08299163729,446.9492188,0.08277731389,446.9492188,0.08477815241,446.9492188,0.08741700649,446.9492188,0.08881793916,446.9492188,0.09403938055,446.9492188,0.0906554237,446.9492188,0.09554117918,446.9492188,0.1111029536,446.9492188,0.1460164487,446.9492188,0.1400433332,446.9492188,0.1020901799,446.9492188,0.1112078801,446.9492188,0.1844814867,446.9492188,0.1043603718,
446.0280762,0.001299060881,446.0280762,0.07828743011,446.0280762,0.08481761813,446.0280762,0.08605841547,446.0280762,0.08724184334,446.0280762,0.08532764763,446.0280762,0.08552101254,446.0280762,0.08781731129,446.0280762,0.08880202472,446.0280762,0.09127469361,446.0280762,0.09577083588,446.0280762,0.09200600535,446.0280762,0.09800085425,446.0280762,0.1152777672,446.0280762,0.1403161883,446.0280762,0.1393139213,446.0280762,0.1051587537,446.0280762,0.1138267592,446.0280762,0.1872468591,446.0280762,0.108322911,
444.9532166,-0.0002452261979,444.9532166,0.08209697902,444.9532166,0.0870545432,444.9532166,0.08886758238,444.9532166,0.08804675192,444.9532166,0.08756284416,444.9532166,0.08779379725,444.9532166,0.09008514136,444.9532166,0.09051389992,444.9532166,0.09421083331,444.9532166,0.09828598797,444.9532166,0.09405432642,444.9532166,0.1012120098,444.9532166,0.11537496,444.9532166,0.1545525789,444.9532166,0.1399128437,444.9532166,0.1075652763,444.9532166,0.1156036258,444.9532166,0.1779801846,444.9532166,0.1096565425,
444.0317383,-0.00104747992,444.0317383,0.08550903201,444.0317383,0.09215323627,444.0317383,0.09281194955,444.0317383,0.09292729199,444.0317383,0.09313760698,444.0317383,0.09294896573,444.0317383,0.09272095561,444.0317383,0.09450137615,444.0317383,0.09740483761,444.0317383,0.1020886078,444.0317383,0.09893008322,444.0317383,0.1045261025,444.0317383,0.1172641441,444.0317383,0.1541872174,444.0317383,0.1446160972,444.0317383,0.1102389544,444.0317383,0.1187673956,444.0317383,0.1773364842,444.0317383,0.1124068648,
442.9564819,0.0001308991777,442.9564819,0.09133065492,442.9564819,0.09657989442,442.9564819,0.09843656421,442.9564819,0.09845559299,442.9564819,0.0964852348,442.9564819,0.09664530307,442.9564819,0.1001209617,442.9564819,0.1003845632,442.9564819,0.1024836972,442.9564819,0.1061718985,442.9564819,0.1039496884,442.9564819,0.1090717465,442.9564819,0.123470068,442.9564819,0.1775647849,442.9564819,0.1485655606,442.9564819,0.1133407205,442.9564819,0.1245994493,442.9564819,0.1934838444,442.9564819,0.1170676425,
442.034668,0.0004886653624,442.034668,0.09689984471,442.034668,0.1037743762,442.034668,0.1047595441,442.034668,0.1045345366,442.034668,0.1030605957,442.034668,0.1016319096,442.034668,0.1031191871,442.034668,0.1060612723,442.034668,0.1075600758,442.034668,0.1102043167,442.034668,0.1077044755,442.034668,0.113507472,442.034668,0.1280349791,442.034668,0.1692980677,442.034668,0.1524237692,442.034668,0.1193523183,442.034668,0.1286148727,442.034668,0.1954499036,442.034668,0.1222716123,
440.9590454,0.0008292975836,440.9590454,0.1059971005,440.9590454,0.1105896011,440.9590454,0.1127870604,440.9590454,0.1111232787,440.9590454,0.1092537716,440.9590454,0.1092481837,440.9590454,0.1094340459,440.9590454,0.1117800549,440.9590454,0.1133090034,440.9590454,0.1176684424,440.9590454,0.113929376,440.9590454,0.1191486791,440.9590454,0.1359555125,440.9590454,0.1765760183,440.9590454,0.150636822,440.9590454,0.1234655976,440.9590454,0.1345386207,440.9590454,0.2167177647,440.9590454,0.1269231588,
440.0368958,0.001049726969,440.0368958,0.1100945994,440.0368958,0.1174738929,440.0368958,0.1185840964,440.0368958,0.116699025,440.0368958,0.114230223,440.0368958,0.1132179499,440.0368958,0.1142092422,440.0368958,0.1159611419,440.0368958,0.1184213758,440.0368958,0.1210656762,440.0368958,0.1183389649,440.0368958,0.1248006299,440.0368958,0.1368729472,440.0368958,0.1857819706,440.0368958,0.1658244133,440.0368958,0.1304282546,440.0368958,0.1387562752,440.0368958,0.1899081022,440.0368958,0.1327392757,
438.9608765,-0.0001273920498,438.9608765,0.1156854853,438.9608765,0.1244452149,438.9608765,0.1230946779,438.9608765,0.1222875267,438.9608765,0.1197777614,438.9608765,0.117966719,438.9608765,0.1187036708,438.9608765,0.1210272908,438.9608765,0.1225322559,438.9608765,0.1247915551,438.9608765,0.1222173125,438.9608765,0.1275410503,438.9608765,0.144402504,438.9608765,0.1902490258,438.9608765,0.1662613004,438.9608765,0.1343625784,438.9608765,0.1427029371,438.9608765,0.2273108363,438.9608765,0.1353843361,
438.0384216,0.001579817268,438.0384216,0.1257916391,438.0384216,0.1343873739,438.0384216,0.1335465908,438.0384216,0.1299052089,438.0384216,0.1291084588,438.0384216,0.1266103834,438.0384216,0.1270643324,438.0384216,0.1281143427,438.0384216,0.1313399673,438.0384216,0.133536309,438.0384216,0.1306102872,438.0384216,0.1350968182,438.0384216,0.1505697817,438.0384216,0.1853671372,438.0384216,0.1713529974,438.0384216,0.139883399,438.0384216,0.149142459,438.0384216,0.2258723974,438.0384216,0.1413489878,
436.9620056,0.0009738858207,436.9620056,0.1372253001,436.9620056,0.1436329484,436.9620056,0.1443927139,436.9620056,0.138770625,436.9620056,0.135110274,436.9620056,0.1343313605,436.9620056,0.1328831911,436.9620056,0.1343950331,436.9620056,0.1365471482,436.9620056,0.1396876574,436.9620056,0.1362606734,436.9620056,0.1430728585,436.9620056,0.1555630863,436.9620056,0.198984623,436.9620056,0.1801370233,436.9620056,0.1487007886,436.9620056,0.1603256315,436.9620056,0.2344617397,436.9620056,0.1506260186,
436.0391846,0.0001554212795,436.0391846,0.1432473958,436.0391846,0.1510060579,436.0391846,0.1517566592,436.0391846,0.1465273649,436.0391846,0.142865777,436.0391846,0.1397912502,436.0391846,0.1406868398,436.0391846,0.1411519945,436.0391846,0.1423207819,436.0391846,0.1447104812,436.0391846,0.1418866515,436.0391846,0.1479736418,436.0391846,0.1606819481,436.0391846,0.195848152,436.0391846,0.1714502871,436.0391846,0.1532244384,436.0391846,0.1608821899,436.0391846,0.2397299558,436.0391846,0.1540815681,
434.9624023,0.0002903304994,434.9624023,0.1547185928,434.9624023,0.1630149484,434.9624023,0.1628838032,434.9624023,0.1560097486,434.9624023,0.152051717,434.9624023,0.1475990415,434.9624023,0.1481986195,434.9624023,0.1474282742,434.9624023,0.1497500539,434.9624023,0.1537454873,434.9624023,0.1497263759,434.9624023,0.1551290154,434.9624023,0.167384997,434.9624023,0.2015694082,434.9624023,0.1976182163,434.9624023,0.1592663378,434.9624023,0.1684020013,434.9624023,0.2420096546,434.9624023,0.1620156914,
434.0392761,0.0003682804527,434.0392761,0.1652321368,434.0392761,0.1717778295,434.0392761,0.1727042794,434.0392761,0.1652899235,434.0392761,0.1610008031,434.0392761,0.1560659558,434.0392761,0.1556031853,434.0392761,0.1571489424,434.0392761,0.159159556,434.0392761,0.1598608941,434.0392761,0.1574870795,434.0392761,0.1619380265,434.0392761,0.173234269,434.0392761,0.2171839029,434.0392761,0.1983243376,434.0392761,0.1660470366,434.0392761,0.1755119115,434.0392761,0.2540878952,434.0392761,0.1683573425,
432.9620972,1.623080607E-5,432.9620972,0.1770518124,432.9620972,0.1840356141,432.9620972,0.1846459508,432.9620972,0.1762653142,432.9620972,0.1698274314,432.9620972,0.1656229049,432.9620972,0.1640779078,432.9620972,0.1648461074,432.9620972,0.1652276367,432.9620972,0.1685645133,432.9620972,0.1658068895,432.9620972,0.1698063463,432.9620972,0.1807388514,432.9620972,0.2244080603,432.9620972,0.2046692818,432.9620972,0.1741731465,432.9620972,0.1847206056,432.9620972,0.2490724176,432.9620972,0.1763154566,
432.0386353,-0.00102015771,432.0386353,0.1897806823,432.0386353,0.1991301924,432.0386353,0.200629741,432.0386353,0.1897003055,432.0386353,0.1820254177,432.0386353,0.1769740283,432.0386353,0.1736253649,432.0386353,0.1747235507,432.0386353,0.1756703854,432.0386353,0.1778585613,432.0386353,0.1741786003,432.0386353,0.1785879731,432.0386353,0.1915796101,432.0386353,0.2418567538,432.0386353,0.2135121375,432.0386353,0.182112053,432.0386353,0.1901042759,432.0386353,0.2701615393,432.0386353,0.1835553199,
430.9610901,-0.001072941232,430.9610901,0.2073554099,430.9610901,0.2162150294,430.9610901,0.2182947546,430.9610901,0.2044506967,430.9610901,0.1948843598,430.9610901,0.1869277954,430.9610901,0.1871453673,430.9610901,0.1854474247,430.9610901,0.1863079518,430.9610901,0.1868348867,430.9610901,0.1832606494,430.9610901,0.1883645207,430.9610901,0.2023111582,430.9610901,0.2475177497,430.9610901,0.2253957093,430.9610901,0.1914145052,430.9610901,0.2011706531,430.9610901,0.2793956697,430.9610901,0.1931249052,
430.037323,-6.274305633E-5,430.037323,0.2211326659,430.037323,0.2299488783,430.037323,0.2316318601,430.037323,0.2158809751,430.037323,0.2081657201,430.037323,0.1995553225,430.037323,0.1955522597,430.037323,0.1943742335,430.037323,0.1951260418,430.037323,0.1961164325,430.037323,0.1913641393,430.037323,0.1946749091,430.037323,0.2080846131,430.037323,0.2472110689,430.037323,0.2304984182,430.037323,0.2005000114,430.037323,0.2077362984,430.037323,0.2743837237,430.037323,0.1997666508,
428.9593811,-0.000768598693,428.9593811,0.2381560057,428.9593811,0.2467854172,428.9593811,0.2482839823,428.9593811,0.2310629189,428.9593811,0.2175293863,428.9593811,0.20997715,428.9593811,0.206815958,428.9593811,0.2044114918,428.9593811,0.2037978768,428.9593811,0.2068595141,428.9593811,0.200539574,428.9593811,0.2041563839,428.9593811,0.2188977301,428.9593811,0.2554388046,428.9593811,0.2392171621,428.9593811,0.2084167004,428.9593811,0.2147197723,428.9593811,0.2844424844,428.9593811,0.2103182375,
428.0352783,-0.000819190871,428.0352783,0.2499304861,428.0352783,0.2599760294,428.0352783,0.2611298561,428.0352783,0.2411224693,428.0352783,0.2310006469,428.0352783,0.2201803476,428.0352783,0.2149592787,428.0352783,0.2122814357,428.0352783,0.2104688734,428.0352783,0.2131166309,428.0352783,0.2077194601,428.0352783,0.2142343074,428.0352783,0.2224631011,428.0352783,0.2607381344,428.0352783,0.2490877658,428.0352783,0.2136379331,428.0352783,0.2215564847,428.0352783,0.3011907041,428.0352783,0.2157541811,
426.9569702,-0.001432545716,426.9569702,0.2703475058,426.9569702,0.2816387117,426.9569702,0.2793141901,426.9569702,0.2595322728,426.9569702,0.244845733,426.9569702,0.2332761586,426.9569702,0.2266793251,426.9569702,0.2245357484,426.9569702,0.2237312198,426.9569702,0.2243189663,426.9569702,0.2185770273,426.9569702,0.2227433175,426.9569702,0.2329320312,426.9569702,0.2741499543,426.9569702,0.2564895749,426.9569702,0.2231964171,426.9569702,0.2314947844,426.9569702,0.3063081205,426.9569702,0.2231155336,
426.0325317,-1.589369458E-5,426.0325317,0.2879785001,426.0325317,0.2979837358,426.0325317,0.2981642783,426.0325317,0.2735265791,426.0325317,0.2579642534,426.0325317,0.2447115183,426.0325317,0.2390654236,426.0325317,0.2354403585,426.0325317,0.2339188904,426.0325317,0.2339217216,426.0325317,0.2296762764,426.0325317,0.2328992039,426.0325317,0.2421872169,426.0325317,0.283688128,426.0325317,0.2629445791,426.0325317,0.2346172184,426.0325317,0.2409626693,426.0325317,0.3005654216,426.0325317,0.2339008749,
424.9538574,-0.0003123313072,424.9538574,0.3022227883,424.9538574,0.3136400282,424.9538574,0.312567234,424.9538574,0.2866761088,424.9538574,0.2687926888,424.9538574,0.2542656362,424.9538574,0.2463886589,424.9538574,0.2444777489,424.9538574,0.2430981398,424.9538574,0.2420637608,424.9538574,0.2367625833,424.9538574,0.2394916117,424.9538574,0.2512025535,424.9538574,0.292299509,424.9538574,0.2735812068,424.9538574,0.2404384166,424.9538574,0.2483282834,424.9538574,0.3319113553,424.9538574,0.2414045781,
424.0291138,0.0003925827914,424.0291138,0.3164457083,424.0291138,0.3261477649,424.0291138,0.3272368014,424.0291138,0.2981592715,424.0291138,0.2782963812,424.0291138,0.2626826763,424.0291138,0.2541897595,424.0291138,0.2520809472,424.0291138,0.2488894612,424.0291138,0.2493817061,424.0291138,0.2433481365,424.0291138,0.2466818392,424.0291138,0.2572612762,424.0291138,0.296339035,424.0291138,0.2798404098,424.0291138,0.2471154481,424.0291138,0.2543457747,424.0291138,0.3370758295,424.0291138,0.2487333268,
422.9500427,0.0003931786923,422.9500427,0.3289488852,422.9500427,0.3417933285,422.9500427,0.3406533301,422.9500427,0.3097321093,422.9500427,0.2884812355,422.9500427,0.2728686631,422.9500427,0.2654537261,422.9500427,0.2612055242,422.9500427,0.2575303018,422.9500427,0.2574926615,422.9500427,0.2509929538,422.9500427,0.255469799,422.9500427,0.2647139728,422.9500427,0.3066496253,422.9500427,0.2899529338,422.9500427,0.2537173629,422.9500427,0.2623113096,422.9500427,0.3458342254,422.9500427,0.255181402,
